"timepoint","gene_symbol","logFC","P.Value","FDR","P.Value_raw","P.Value_for_rank","p_value_replaced_for_rank","rank_stat","rank_order"
"4W","Cx3cr1",2.33967736773023,1.20784509975764e-08,2.27247783624488e-06,1.20784509975764e-08,1.20784509975764e-08,FALSE,7.91798875829269,35
"4W","Ext1",1.10557077904725,1.21502886802675e-08,2.27247783624488e-06,1.21502886802675e-08,1.21502886802675e-08,FALSE,7.91541340348478,36
"4W","Ikbip",1.10127458137199,1.22588427212829e-08,2.27247783624488e-06,1.22588427212829e-08,1.22588427212829e-08,FALSE,7.91155052683911,37
"4W","Ereg",3.298048994098,1.23379943326502e-08,2.27247783624488e-06,1.23379943326502e-08,1.23379943326502e-08,FALSE,7.90875543358137,38
"4W","Slc16a2",1.91907268676837,1.23814802477718e-08,2.27247783624488e-06,1.23814802477718e-08,1.23814802477718e-08,FALSE,7.90722743084018,39
"4W","Nbl1",1.84625104055734,1.32944972016719e-08,2.3790502742392e-06,1.32944972016719e-08,1.32944972016719e-08,FALSE,7.87632808305363,40
"4W","Slc30a7",0.921085751316869,1.5006380148643e-08,2.65223874330831e-06,1.5006380148643e-08,1.5006380148643e-08,FALSE,7.82372405599549,41
"4W","Fzd6",1.16606881688497,1.52751082782552e-08,2.66681036721344e-06,1.52751082782552e-08,1.52751082782552e-08,FALSE,7.81601570255958,42
"4W","Kdm5b",0.690473163485938,1.55090660109083e-08,2.67503360255619e-06,1.55090660109083e-08,1.55090660109083e-08,FALSE,7.80941435554051,43
"4W","Ppic",1.50588124301718,1.69088838387368e-08,2.76439315656003e-06,1.69088838387368e-08,1.69088838387368e-08,FALSE,7.77188505938488,44
"4W","Cdk5rap2",0.666963257239739,1.69926374530094e-08,2.76439315656003e-06,1.69926374530094e-08,1.69926374530094e-08,FALSE,7.76973920839454,45
"4W","Hmcn1",1.75864577486031,1.78817061837184e-08,2.8069905731064e-06,1.78817061837184e-08,1.78817061837184e-08,FALSE,7.74759104533751,46
"4W","Itgb5",0.869096224615044,1.81324656412644e-08,2.8069905731064e-06,1.81324656412644e-08,1.81324656412644e-08,FALSE,7.74154313679871,47
"4W","Mmp14",2.15578960005984,1.90610825477318e-08,2.8069905731064e-06,1.90610825477318e-08,1.90610825477318e-08,FALSE,7.71985243784483,48
"4W","Abr",1.29867546461414,1.91825157251157e-08,2.8069905731064e-06,1.91825157251157e-08,1.91825157251157e-08,FALSE,7.71709443710856,49
"4W","Pcdhb20",1.02653931441416,1.942851527672e-08,2.8069905731064e-06,1.942851527672e-08,1.942851527672e-08,FALSE,7.71156038683023,50
"4W","Gli3",1.45668281753125,1.97321888692308e-08,2.8069905731064e-06,1.97321888692308e-08,1.97321888692308e-08,FALSE,7.70482473628347,51
"4W","Itpripl2",1.06712844421385,1.99430825642113e-08,2.8069905731064e-06,1.99430825642113e-08,1.99430825642113e-08,FALSE,7.70020771276667,52
"4W","Col5a2",2.08519003451158,1.9981577444165e-08,2.8069905731064e-06,1.9981577444165e-08,1.9981577444165e-08,FALSE,7.69937022941063,53
"4W","Galnt7",0.856369041232934,2.02425004748603e-08,2.81351103687475e-06,2.02425004748603e-08,2.02425004748603e-08,FALSE,7.69373584186385,54
"4W","Dpy19l1",1.00337360611079,2.06475613502264e-08,2.84221623355617e-06,2.06475613502264e-08,2.06475613502264e-08,FALSE,7.68513123479118,55
"4W","Foxf1",2.19799221960338,2.10308323624315e-08,2.86740377238637e-06,2.10308323624315e-08,2.10308323624315e-08,FALSE,7.67714353838086,56
"4W","Bnc2",1.4595546907974,2.12896318339676e-08,2.87530537108566e-06,2.12896318339676e-08,2.12896318339676e-08,FALSE,7.67183184884157,57
"4W","Ugcg",1.00831442833481,2.1797580947109e-08,2.9040022383353e-06,2.1797580947109e-08,2.1797580947109e-08,FALSE,7.66159170087317,58
"4W","Mtmr7",1.98992140133777,2.25231389384198e-08,2.93128415493107e-06,2.25231389384198e-08,2.25231389384198e-08,FALSE,7.64737108412986,59
"4W","Colgalt2",1.71137328412623,2.3044441958619e-08,2.97211018990621e-06,2.3044441958619e-08,2.3044441958619e-08,FALSE,7.63743380423405,60
"4W","Colgalt1",0.668169054912976,2.32609952894833e-08,2.97325364789503e-06,2.32609952894833e-08,2.32609952894833e-08,FALSE,7.63337170665474,61
"4W","Pde8a",0.881198472430028,2.36255559474464e-08,2.99312795525348e-06,2.36255559474464e-08,2.36255559474464e-08,FALSE,7.62661796304865,62
"4W","C1qtnf6",2.21804869555382,2.39154774246633e-08,3.00328048080245e-06,2.39154774246633e-08,2.39154774246633e-08,FALSE,7.62132094488496,63
"4W","Fnip2",0.862719167694495,2.43568461537538e-08,3.00715468110701e-06,2.43568461537538e-08,2.43568461537538e-08,FALSE,7.61337894702009,64
"4W","Cd44",1.84868719401649,2.57903720206237e-08,3.03525924601535e-06,2.57903720206237e-08,2.57903720206237e-08,FALSE,7.58854239321147,65
"4W","Aig1",0.985243356888375,2.59896453586196e-08,3.03525924601535e-06,2.59896453586196e-08,2.59896453586196e-08,FALSE,7.58519964661847,66
"4W","Dgkh",0.810883638132258,2.62703194720332e-08,3.03525924601535e-06,2.62703194720332e-08,2.62703194720332e-08,FALSE,7.58053464574847,67
"4W","Ift80",0.745277312087316,2.70136383516078e-08,3.03525924601535e-06,2.70136383516078e-08,2.70136383516078e-08,FALSE,7.56841691860366,68
"4W","Cdk6",2.02165185588443,2.71144865696812e-08,3.03525924601535e-06,2.71144865696812e-08,2.71144865696812e-08,FALSE,7.56679861479723,69
"4W","Ctsk",2.00025110458091,2.71428107661141e-08,3.03525924601535e-06,2.71428107661141e-08,2.71428107661141e-08,FALSE,7.56634518110493,70
"4W","Ptprk",0.616151279338824,2.73172743177159e-08,3.03525924601535e-06,2.73172743177159e-08,2.73172743177159e-08,FALSE,7.56356263617022,71
"4W","Rin2",1.57067887455965,2.74810959952267e-08,3.03525924601535e-06,2.74810959952267e-08,2.74810959952267e-08,FALSE,7.56096595082692,72
"4W","Mex3b",2.21153141078076,2.86870133000753e-08,3.13436890041195e-06,2.86870133000753e-08,2.86870133000753e-08,FALSE,7.54231466523665,73
"4W","Foxp1",1.08257605194477,2.89003000037984e-08,3.13436890041195e-06,2.89003000037984e-08,2.89003000037984e-08,FALSE,7.53909764896255,74
"4W","B4galt1",0.765194841241871,2.9749176211222e-08,3.19312153050235e-06,2.9749176211222e-08,2.9749176211222e-08,FALSE,7.52652505588078,75
"4W","Twsg1",0.66814777243813,2.98881171477588e-08,3.19312153050235e-06,2.98881171477588e-08,2.98881171477588e-08,FALSE,7.52450144321079,76
"4W","B4galt2",1.15214554717226,3.0616300942758e-08,3.24668862441869e-06,3.0616300942758e-08,3.0616300942758e-08,FALSE,7.51404728186741,77
"4W","Zfp518b",0.72757211689574,3.15358337936137e-08,3.30657624988132e-06,3.15358337936137e-08,3.15358337936137e-08,FALSE,7.50119568196324,78
"4W","Plekhh2",1.26814764269228,3.24172140290101e-08,3.33873982762093e-06,3.24172140290101e-08,3.24172140290101e-08,FALSE,7.4892243116287,79
"4W","Pkd2",1.17384754865221,3.34434381252309e-08,3.37166380423102e-06,3.34434381252309e-08,3.34434381252309e-08,FALSE,7.47568908164983,80
"4W","Robo1",2.18071504595476,3.46821121881473e-08,3.47209173486375e-06,3.46821121881473e-08,3.46821121881473e-08,FALSE,7.45989446126146,81
"4W","Adam17",0.742783215891339,3.53227825043893e-08,3.47364168238153e-06,3.53227825043893e-08,3.53227825043893e-08,FALSE,7.45194509278686,82
"4W","Sdc2",1.94761999788217,3.58657450438632e-08,3.47364168238153e-06,3.58657450438632e-08,3.58657450438632e-08,FALSE,7.44532014307815,83
"4W","Acot11",1.24114619109241,3.64806818781382e-08,3.47975003317354e-06,3.64806818781382e-08,3.64806818781382e-08,FALSE,7.43793705265872,84
"4W","Ubash3b",0.983530908709041,3.67031471786256e-08,3.47975003317354e-06,3.67031471786256e-08,3.67031471786256e-08,FALSE,7.4352966947749,85
"4W","Hif1a",1.18436287018642,3.72941157362696e-08,3.50122417820682e-06,3.72941157362696e-08,3.72941157362696e-08,FALSE,7.42835968574791,86
"4W","Mxra8",1.5672444918604,3.74999169125741e-08,3.50122417820682e-06,3.74999169125741e-08,3.74999169125741e-08,FALSE,7.4259696945243,87
"4W","Pdpn",1.67177856676217,3.79079175483415e-08,3.50122417820682e-06,3.79079175483415e-08,3.79079175483415e-08,FALSE,7.4212700726589,88
"4W","Zc3hav1l",1.22813609558619,4.07732080377594e-08,3.69436231815547e-06,4.07732080377594e-08,4.07732080377594e-08,FALSE,7.38962511689502,89
"4W","Htra1",1.90813504770515,4.32954989364278e-08,3.87386476733688e-06,4.32954989364278e-08,4.32954989364278e-08,FALSE,7.3635572511912,90
"4W","Fstl1",1.55603014825716,4.51675499613411e-08,3.96649116632836e-06,4.51675499613411e-08,4.51675499613411e-08,FALSE,7.34517346638189,91
"4W","Actr3",0.690193741897076,4.57027260322999e-08,3.96649116632836e-06,4.57027260322999e-08,4.57027260322999e-08,FALSE,7.34005789477749,92
"4W","Itga11",1.8467903744991,4.57160549346311e-08,3.96649116632836e-06,4.57160549346311e-08,4.57160549346311e-08,FALSE,7.33993125408699,93
"4W","Havcr2",2.10541402313983,4.73563487068078e-08,4.05960172506983e-06,4.73563487068078e-08,4.73563487068078e-08,FALSE,7.3246217901875,94
"4W","Col3a1",2.19709764197913,4.85210992697683e-08,4.1140116996626e-06,4.85210992697683e-08,4.85210992697683e-08,FALSE,7.31406936853534,95
"4W","Trps1",1.2318327688599,4.85657989133123e-08,4.1140116996626e-06,4.85657989133123e-08,4.85657989133123e-08,FALSE,7.31366946267226,96
"4W","Col14a1",1.94791171505782,4.91306826847995e-08,4.13738149009171e-06,4.91306826847995e-08,4.91306826847995e-08,FALSE,7.30864720117799,97
"4W","Sdc1",2.28945657705889,5.32930830901744e-08,4.35967872867964e-06,5.32930830901744e-08,5.32930830901744e-08,FALSE,7.27332915440126,98
"4W","Postn",2.2202367743276,5.43803305095666e-08,4.42334552031224e-06,5.43803305095666e-08,5.43803305095666e-08,FALSE,7.2645581572111,99
"4W","Snx9",0.608114466337462,5.53592847009507e-08,4.44823186753004e-06,5.53592847009507e-08,5.53592847009507e-08,FALSE,7.25680953004763,100
"4W","Pcdhb3",1.61553173144859,5.61755444640785e-08,4.44823186753004e-06,5.61755444640785e-08,5.61755444640785e-08,FALSE,7.25045270962358,101
"4W","Fn1",3.1114096585538,5.64117357659703e-08,4.44823186753004e-06,5.64117357659703e-08,5.64117357659703e-08,FALSE,7.24863053700595,102
"4W","Wnt16",3.9999084394722,5.68952822559623e-08,4.44823186753004e-06,5.68952822559623e-08,5.68952822559623e-08,FALSE,7.24492374371296,103
"4W","Cerk",1.23850197035888,5.74218669132067e-08,4.44823186753004e-06,5.74218669132067e-08,5.74218669132067e-08,FALSE,7.2409226917259,104
"4W","Dsel",1.50509098590646,5.74827392772463e-08,4.44823186753004e-06,5.74827392772463e-08,5.74827392772463e-08,FALSE,7.24046254421481,105
"4W","Lpar1",1.18366342126708,5.97562858823909e-08,4.50321060472379e-06,5.97562858823909e-08,5.97562858823909e-08,FALSE,7.22361640367776,106
"4W","Pbx3",0.834842660293663,6.19454806134674e-08,4.61734833570326e-06,6.19454806134674e-08,6.19454806134674e-08,FALSE,7.20799037316571,107
"4W","Tlr13",1.70244514673232,6.32042487854483e-08,4.61734833570326e-06,6.32042487854483e-08,6.32042487854483e-08,FALSE,7.19925372611551,108
"4W","Lrrc49",1.07344096048145,6.33684217957223e-08,4.61734833570326e-06,6.33684217957223e-08,6.33684217957223e-08,FALSE,7.19812710893826,109
"4W","Tbx18",1.70592436976288,6.35661065804897e-08,4.61734833570326e-06,6.35661065804897e-08,6.35661065804897e-08,FALSE,7.19677438826109,110
"4W","Ttc39b",0.808345565115635,6.37987231997963e-08,4.61734833570326e-06,6.37987231997963e-08,6.37987231997963e-08,FALSE,7.19518801270253,111
"4W","Scyl3",0.452826167194476,6.38610624803887e-08,4.61734833570326e-06,6.38610624803887e-08,6.38610624803887e-08,FALSE,7.19476386021669,112
"4W","Tns3",0.925998851013496,6.51052650849184e-08,4.64947694513807e-06,6.51052650849184e-08,6.51052650849184e-08,FALSE,7.18638388846921,113
"4W","Ror1",0.981419519784217,6.52797475532797e-08,4.64947694513807e-06,6.52797475532797e-08,6.52797475532797e-08,FALSE,7.18522153373381,114
"4W","Ptpn13",1.11492810600288,6.67135804645907e-08,4.69781683380482e-06,6.67135804645907e-08,6.67135804645907e-08,FALSE,7.17578575048388,115
"4W","Klrb1b",1.82113497389035,6.77337565128424e-08,4.69781683380482e-06,6.77337565128424e-08,6.77337565128424e-08,FALSE,7.16919483776204,116
"4W","Trpm6",2.12563025022863,6.79594726027432e-08,4.69781683380482e-06,6.79594726027432e-08,6.79594726027432e-08,FALSE,7.16775000011799,117
"4W","Igsf10",1.78832173233435,6.87005157990467e-08,4.70582097693374e-06,6.87005157990467e-08,6.87005157990467e-08,FALSE,7.16304000227322,118
"4W","Cmtm7",0.736734626008548,7.03664881991265e-08,4.7650547279952e-06,7.03664881991265e-08,7.03664881991265e-08,FALSE,7.15263412289329,119
"4W","Ptgfrn",1.68806678686995,7.08336656828317e-08,4.7650547279952e-06,7.08336656828317e-08,7.08336656828317e-08,FALSE,7.14976028263148,120
"4W","Serinc5",1.25185883275252,7.08966650644718e-08,4.7650547279952e-06,7.08966650644718e-08,7.08966650644718e-08,FALSE,7.14937419328183,121
"4W","Gxylt2",2.12678520277241,7.20735174950138e-08,4.82151624513373e-06,7.20735174950138e-08,7.20735174950138e-08,FALSE,7.14222428200055,122
"4W","Kdelr2",0.999332049029722,7.32415691035227e-08,4.87686652691177e-06,7.32415691035227e-08,7.32415691035227e-08,FALSE,7.13524236008714,123
"4W","Tpm4",1.12932308899908,7.39109867298571e-08,4.89865595381775e-06,7.39109867298571e-08,7.39109867298571e-08,FALSE,7.13129099974458,124
"4W","Iqgap1",1.00997811865488,7.50231264774053e-08,4.94945197534808e-06,7.50231264774053e-08,7.50231264774053e-08,FALSE,7.12480484123046,125
"4W","Bmp1",1.66496796031198,7.67558630093847e-08,4.98960545774323e-06,7.67558630093847e-08,7.67558630093847e-08,FALSE,7.11488844092736,126
"4W","Akt3",0.676666647404253,7.7181626926846e-08,4.98960545774323e-06,7.7181626926846e-08,7.7181626926846e-08,FALSE,7.11248607108848,127
"4W","Gpsm2",1.64829378594414,7.71913945631668e-08,4.98960545774323e-06,7.71913945631668e-08,7.71913945631668e-08,FALSE,7.11243111290317,128
"4W","Kctd1",1.62624611427721,7.73744350111062e-08,4.98960545774323e-06,7.73744350111062e-08,7.73744350111062e-08,FALSE,7.11140250918287,129
"4W","Slc29a1",1.06382065232661,7.85637411822578e-08,5.02106481591608e-06,7.85637411822578e-08,7.85637411822578e-08,FALSE,7.10477784375313,130
"4W","Snx18",0.720073581057456,7.90890506954778e-08,5.02246806675195e-06,7.90890506954778e-08,7.90890506954778e-08,FALSE,7.10188363725684,131
"4W","B4galt5",1.08867238360053,7.9287355622097e-08,5.02246806675195e-06,7.9287355622097e-08,7.9287355622097e-08,FALSE,7.10079606642007,132
"4W","Tagln2",1.36030474950114,8.05031899261745e-08,5.03615122405135e-06,8.05031899261745e-08,8.05031899261745e-08,FALSE,7.09418691044098,133
"4W","Cxcl16",1.49459105083351,8.0558719635915e-08,5.03615122405135e-06,8.0558719635915e-08,8.0558719635915e-08,FALSE,7.0938874448809,134
"4W","Pde5a",1.66831602186886,8.1550680751172e-08,5.05819112495582e-06,8.1550680751172e-08,8.1550680751172e-08,FALSE,7.08857240929883,135
"4W","Pcdhb17",1.03508455834798,8.16179204990775e-08,5.05819112495582e-06,8.16179204990775e-08,8.16179204990775e-08,FALSE,7.08821447458701,136
"4W","Pcdh7",0.983253831796864,8.24837154409472e-08,5.08981409591638e-06,8.24837154409472e-08,8.24837154409472e-08,FALSE,7.08363178468915,137
"4W","Sh3pxd2b",1.95824047541481,8.70720866821272e-08,5.34988838172246e-06,8.70720866821272e-08,8.70720866821272e-08,FALSE,7.06012104755066,138
"4W","Nsg1",1.66286943880564,8.84684934660327e-08,5.41245706179369e-06,8.84684934660327e-08,8.84684934660327e-08,FALSE,7.0532113682859,139
"4W","Slc4a8",1.60484319316438,8.94239808331605e-08,5.44763280684053e-06,8.94239808331605e-08,8.94239808331605e-08,FALSE,7.0485460008134,140
"4W","Rap2a",0.633446003596333,9.0070646469521e-08,5.451423187347e-06,9.0070646469521e-08,9.0070646469521e-08,FALSE,7.0454167201569,141
"4W","Alpk1",1.06464345043364,9.073157910471e-08,5.451423187347e-06,9.073157910471e-08,9.073157910471e-08,FALSE,7.04224153053687,142
"4W","Cdon",1.49330758000023,9.13901624031349e-08,5.451423187347e-06,9.13901624031349e-08,9.13901624031349e-08,FALSE,7.03910055091798,143
"4W","Dkk3",1.86850788928909,9.19377328139059e-08,5.45307461835345e-06,9.19377328139059e-08,9.19377328139059e-08,FALSE,7.03650621016316,144
"4W","Snai2",1.56750685272772,9.21796631490314e-08,5.45307461835345e-06,9.21796631490314e-08,9.21796631490314e-08,FALSE,7.03536488324539,145
"4W","Creb3l2",0.949928450352488,9.29612274242604e-08,5.47667873171075e-06,9.29612274242604e-08,9.29612274242604e-08,FALSE,7.03169815065874,146
"4W","Slc39a6",1.37125915699747,9.47743251313917e-08,5.53600919880905e-06,9.47743251313917e-08,9.47743251313917e-08,FALSE,7.0233092994128,147
"4W","Ece2",1.20227822973059,9.59441131526234e-08,5.53845130601999e-06,9.59441131526234e-08,9.59441131526234e-08,FALSE,7.01798166713761,148
"4W","Tmem30b",1.5007964436361,9.70325906099117e-08,5.57878942639155e-06,9.70325906099117e-08,9.70325906099117e-08,FALSE,7.0130823735191,149
"4W","Pde10a",0.920952072508262,9.78436485403144e-08,5.59859801126421e-06,9.78436485403144e-08,9.78436485403144e-08,FALSE,7.00946736104759,150
"4W","Col8a1",1.43073997387291,1.00094774649391e-07,5.6415621806326e-06,1.00094774649391e-07,1.00094774649391e-07,FALSE,6.99958859385104,151
"4W","Aspn",1.35113836056571,1.04489867990713e-07,5.86618411825507e-06,1.04489867990713e-07,1.04489867990713e-07,FALSE,6.98092581949605,152
"4W","Poglut2",0.87989776710217,1.07155306408777e-07,5.94587351375213e-06,1.07155306408777e-07,1.07155306408777e-07,FALSE,6.96998631751074,153
"4W","Cyth3",0.913193973017673,1.0837458212385e-07,5.96287523331547e-06,1.0837458212385e-07,1.0837458212385e-07,FALSE,6.96507256408695,154
"4W","Igsf8",1.4548597432021,1.08406758311734e-07,5.96287523331547e-06,1.08406758311734e-07,1.08406758311734e-07,FALSE,6.96494364209652,155
"4W","Mmp16",1.88304192450951,1.08711262635886e-07,5.96287523331547e-06,1.08711262635886e-07,1.08711262635886e-07,FALSE,6.96372546007897,156
"4W","Ap2b1",0.460988826188518,1.09243494534064e-07,5.96919796851017e-06,1.09243494534064e-07,1.09243494534064e-07,FALSE,6.96160441588687,157
"4W","Adgra2",1.15634780993396,1.16340312008473e-07,6.30881782845946e-06,1.16340312008473e-07,1.16340312008473e-07,FALSE,6.93426977581893,158
"4W","Sox4",1.57240384754254,1.18697068502718e-07,6.38822267926656e-06,1.18697068502718e-07,1.18697068502718e-07,FALSE,6.9255600068147,159
"4W","Apaf1",0.851779535152295,1.21281594684545e-07,6.45452531414108e-06,1.21281594684545e-07,1.21281594684545e-07,FALSE,6.91620510130515,160
"4W","Rspo4",3.26696810489588,1.27342033533207e-07,6.7270426275328e-06,1.27342033533207e-07,1.27342033533207e-07,FALSE,6.89502821914,161
"4W","Sox5",1.97185114310724,1.32171335634881e-07,6.92611728796366e-06,1.32171335634881e-07,1.32171335634881e-07,FALSE,6.87886272129063,162
"4W","Ltbp1",1.1744237397265,1.32561898358623e-07,6.92611728796366e-06,1.32561898358623e-07,1.32561898358623e-07,FALSE,6.87758128521054,163
"4W","Elf4",1.07020187363212,1.36546496186123e-07,7.10836232509286e-06,1.36546496186123e-07,1.36546496186123e-07,FALSE,6.86471943947559,164
"4W","P4hb",0.731856711945469,1.37808505694617e-07,7.14806727363817e-06,1.37808505694617e-07,1.37808505694617e-07,FALSE,6.86072397646151,165
"4W","Poglut3",1.11934132781446,1.38768775462772e-07,7.17189093691354e-06,1.38768775462772e-07,1.38768775462772e-07,FALSE,6.85770824403788,166
"4W","Stard9",0.853900942505407,1.39661506544079e-07,7.17544304016581e-06,1.39661506544079e-07,1.39661506544079e-07,FALSE,6.85492327748725,167
"4W","Prune2",1.2850457584136,1.40007623659693e-07,7.17544304016581e-06,1.40007623659693e-07,1.40007623659693e-07,FALSE,6.85384831558467,168
"4W","Sned1",1.91766799517468,1.40341160327356e-07,7.17544304016581e-06,1.40341160327356e-07,1.40341160327356e-07,FALSE,6.85281493708692,169
"4W","Runx1t1",1.13726701188157,1.41933574465121e-07,7.22553342036693e-06,1.41933574465121e-07,1.41933574465121e-07,FALSE,6.84791485979127,170
"4W","Slitrk6",1.8662709112032,1.42330289504294e-07,7.22553342036693e-06,1.42330289504294e-07,1.42330289504294e-07,FALSE,6.84670266727513,171
"4W","Rabgap1l",1.12046955048518,1.42971527926342e-07,7.2324395540407e-06,1.42971527926342e-07,1.42971527926342e-07,FALSE,6.84475044152541,172
"4W","Txndc5",1.25109682204175,1.44366959192237e-07,7.2773147457608e-06,1.44366959192237e-07,1.44366959192237e-07,FALSE,6.84053219099366,173
"4W","Spred1",0.805368208638537,1.45432594763386e-07,7.30530886537764e-06,1.45432594763386e-07,1.45432594763386e-07,FALSE,6.83733824726344,174
"4W","Nfat5",0.520340922745484,1.46136452850882e-07,7.31499810843788e-06,1.46136452850882e-07,1.46136452850882e-07,FALSE,6.83524143843041,175
"4W","Osbpl3",1.26063531156674,1.50154676684576e-07,7.41130386543595e-06,1.50154676684576e-07,1.50154676684576e-07,FALSE,6.82346113681382,176
"4W","Yipf5",0.724812465493374,1.51169331820015e-07,7.41130386543595e-06,1.51169331820015e-07,1.51169331820015e-07,FALSE,6.82053630653509,177
"4W","Mamdc2",1.71376056623254,1.51684271624248e-07,7.41130386543595e-06,1.51684271624248e-07,1.51684271624248e-07,FALSE,6.81905944954242,178
"4W","Osmr",1.0467012417144,1.52660024235232e-07,7.43020300540769e-06,1.52660024235232e-07,1.52660024235232e-07,FALSE,6.81627467300888,179
"4W","Ednra",1.62904238557368,1.55228159814664e-07,7.48231089530886e-06,1.55228159814664e-07,1.55228159814664e-07,FALSE,6.80902949092082,180
"4W","Cdkn1a",1.01681962613948,1.56855617234919e-07,7.53538596085605e-06,1.56855617234919e-07,1.56855617234919e-07,FALSE,6.80449992395096,181
"4W","Frmd6",0.850555773697939,1.59872436870084e-07,7.56524872962934e-06,1.59872436870084e-07,1.59872436870084e-07,FALSE,6.79622640521604,182
"4W","Ckap4",1.31882560644864,1.6159426818877e-07,7.56524872962934e-06,1.6159426818877e-07,1.6159426818877e-07,FALSE,6.79157404788158,183
"4W","Epb41l3",1.89805112392941,1.61704813583863e-07,7.56524872962934e-06,1.61704813583863e-07,1.61704813583863e-07,FALSE,6.79127705194397,184
"4W","Man2a1",1.07083041564253,1.6226092985233e-07,7.5665389959803e-06,1.6226092985233e-07,1.6226092985233e-07,FALSE,6.78978603958349,185
"4W","Ccdc68",2.11779266768491,1.65228053882726e-07,7.66111505534496e-06,1.65228053882726e-07,1.65228053882726e-07,FALSE,6.78191621239045,186
"4W","Spin1",0.401287058407626,1.65795057148591e-07,7.66111505534496e-06,1.65795057148591e-07,1.65795057148591e-07,FALSE,6.78042842122296,187
"4W","Galnt4",0.977986463897308,1.66132671123824e-07,7.66111505534496e-06,1.66132671123824e-07,1.66132671123824e-07,FALSE,6.77954495217514,188
"4W","Dnajc10",0.533477422302969,1.67926406677422e-07,7.66111505534496e-06,1.67926406677422e-07,1.67926406677422e-07,FALSE,6.774881005038,189
"4W","Ptger4",1.65651023991798,1.6814413276037e-07,7.66111505534496e-06,1.6814413276037e-07,1.6814413276037e-07,FALSE,6.77431828240377,190
"4W","Fndc1",1.55409412425604,1.69302668937994e-07,7.66111505534496e-06,1.69302668937994e-07,1.69302668937994e-07,FALSE,6.77133619548878,191
"4W","Mgp",1.41984903863068,1.7016407714601e-07,7.66111505534496e-06,1.7016407714601e-07,1.7016407714601e-07,FALSE,6.76913211724731,192
"4W","Tgfb1i1",1.23786314026783,1.70175648756615e-07,7.66111505534496e-06,1.70175648756615e-07,1.70175648756615e-07,FALSE,6.76910258506959,193
"4W","Pls3",0.921713524410832,1.71809068845173e-07,7.70812709974431e-06,1.71809068845173e-07,1.71809068845173e-07,FALSE,6.76495391590951,194
"4W","Hexb",1.15472108986172,1.73846106815479e-07,7.71876331469934e-06,1.73846106815479e-07,1.73846106815479e-07,FALSE,6.75983503064932,195
"4W","Fchsd2",0.644338532729591,1.76989817481539e-07,7.8203278613139e-06,1.76989817481539e-07,1.76989817481539e-07,FALSE,6.75205171860308,196
"4W","Cd80",1.93742679129771,1.77628078966335e-07,7.82438024148323e-06,1.77628078966335e-07,1.77628078966335e-07,FALSE,6.75048838103351,197
"4W","B4galt7",0.58248209153003,1.78773964917113e-07,7.85069963728035e-06,1.78773964917113e-07,1.78773964917113e-07,FALSE,6.74769572780024,198
"4W","Plxnb2",1.49572937938064,1.79934594470663e-07,7.87146225258905e-06,1.79934594470663e-07,1.79934594470663e-07,FALSE,6.74488533057699,199
"4W","Ccr5",1.78218877776822,1.81888819072195e-07,7.91465147063084e-06,1.81888819072195e-07,1.81888819072195e-07,FALSE,6.74019399672811,200
"4W","Prrt4",1.12203832111497,1.83176972642441e-07,7.94655012227024e-06,1.83176972642441e-07,1.83176972642441e-07,FALSE,6.73712912282368,201
"4W","Emb",1.45601163247575,1.87342877339935e-07,8.078315156622e-06,1.87342877339935e-07,1.87342877339935e-07,FALSE,6.7273628138633,202
"4W","Nectin3",1.04742888271361,1.88840875889139e-07,8.1032182657128e-06,1.88840875889139e-07,1.88840875889139e-07,FALSE,6.72390399387445,203
"4W","Steap3",1.14936290185509,1.89342269183684e-07,8.1032182657128e-06,1.89342269183684e-07,1.89342269183684e-07,FALSE,6.72275242235941,204
"4W","Smad1",0.497719083542135,1.96156358950151e-07,8.33286182412569e-06,1.96156358950151e-07,1.96156358950151e-07,FALSE,6.7073976084511,205
"4W","Emilin1",1.70988032548592,1.97182416561424e-07,8.3516670872584e-06,1.97182416561424e-07,1.97182416561424e-07,FALSE,6.70513181521031,206
"4W","Kcnab2",1.2456987090924,1.99301439477137e-07,8.3819114258498e-06,1.99301439477137e-07,1.99301439477137e-07,FALSE,6.70048956454728,207
"4W","Errfi1",1.38846688492226,1.99664023485958e-07,8.3819114258498e-06,1.99664023485958e-07,1.99664023485958e-07,FALSE,6.69970018154435,208
"4W","Socs3",1.82588867054009,2.0045568223633e-07,8.3819114258498e-06,2.0045568223633e-07,2.0045568223633e-07,FALSE,6.69798162846855,209
"4W","Fndc3b",1.02857106883229,2.0082394656793e-07,8.3819114258498e-06,2.0082394656793e-07,2.0082394656793e-07,FALSE,6.69718450247204,210
"4W","Lima1",1.25312209238673,2.04825281753524e-07,8.45037099015405e-06,2.04825281753524e-07,2.04825281753524e-07,FALSE,6.68861643906143,211
"4W","Srgap2",0.557412710154738,2.08214433957544e-07,8.5655110245293e-06,2.08214433957544e-07,2.08214433957544e-07,FALSE,6.68148916737673,212
"4W","Rasal2",0.715209252829624,2.10314573964267e-07,8.57795852100412e-06,2.10314573964267e-07,2.10314573964267e-07,FALSE,6.67713063138903,213
"4W","Ackr3",1.32992215669995,2.12913335323809e-07,8.65928212640808e-06,2.12913335323809e-07,2.12913335323809e-07,FALSE,6.67179713670083,214
