"contrast","gene_id","gene_symbol","gene_symbol_original","identifier_source","logFC","PValue_original","PValue","FDR","rank_stat"
"ACLT_untreated_t7_vs_Control","ENSSSCG00000037399","ENSSSCG00000037399","ENSSSCG00000037399","pig_gene_symbol_from_DE_table",-0.414979808316515,0.0448905116869186,0.0448905116869186,0.0910022294316925,-1.34784544424106
"ACLT_untreated_t7_vs_Control","ENSSSCG00000026962","A4GALT","A4GALT","pig_gene_symbol_from_DE_table",-0.595862872035945,0.0448571258555427,0.0448571258555427,0.0909475031769145,-1.34816855654588
"ACLT_untreated_t7_vs_Control","ENSSSCG00000036676","MAIP1","MAIP1","pig_gene_symbol_from_DE_table",-0.407930919651962,0.044730519494148,0.044730519494148,0.0907295830070128,-1.34939605796122
"ACLT_untreated_t7_vs_Control","ENSSSCG00000011082","COMMD3","COMMD3","pig_gene_symbol_from_DE_table",-0.292458581951817,0.0447134960498314,0.0447134960498314,0.0907079802276582,-1.34956137227485
"ACLT_untreated_t7_vs_Control","ENSSSCG00000015784","ACSL1","ACSL1","pig_gene_symbol_from_DE_table",-0.659016726686852,0.0446563118293325,0.0446563118293325,0.0906178052847006,-1.35011714822185
"ACLT_untreated_t7_vs_Control","ENSSSCG00000016704","ENSSSCG00000016704","ENSSSCG00000016704","pig_gene_symbol_from_DE_table",-0.479406492265465,0.0445334594465954,0.0445334594465954,0.0903942852685956,-1.35131356671001
"ACLT_untreated_t7_vs_Control","ENSSSCG00000014917","CCDC81","CCDC81","pig_gene_symbol_from_DE_table",-0.242447242857074,0.0445210908394864,0.0445210908394864,0.0903820690227372,-1.35143420328239
"ACLT_untreated_t7_vs_Control","ENSSSCG00000033340","ENSSSCG00000033340","ENSSSCG00000033340","pig_gene_symbol_from_DE_table",-0.453130311084776,0.0444874638248618,0.0444874638248618,0.0903266865362708,-1.35176235213604
"ACLT_untreated_t7_vs_Control","ENSSSCG00000059337","ENSSSCG00000059337","ENSSSCG00000059337","pig_gene_symbol_from_DE_table",-0.437537979812129,0.0444421997801285,0.0444421997801285,0.0902476572222242,-1.35220445268511
"ACLT_untreated_t7_vs_Control","ENSSSCG00000015782","IRF2","IRF2","pig_gene_symbol_from_DE_table",-0.304328537643809,0.0443669300683536,0.0443669300683536,0.0901333879050639,-1.35294062087775
"ACLT_untreated_t7_vs_Control","ENSSSCG00000039392","SNPH","SNPH","pig_gene_symbol_from_DE_table",-0.743565295097021,0.0443396671973116,0.0443396671973116,0.0900908612732814,-1.35320757091737
"ACLT_untreated_t7_vs_Control","ENSSSCG00000023451","KCNK2","KCNK2","pig_gene_symbol_from_DE_table",-1.06593637778361,0.0443066774205457,0.0443066774205457,0.0900366847125396,-1.35353081670335
"ACLT_untreated_t7_vs_Control","ENSSSCG00000056724","ENSSSCG00000056724","ENSSSCG00000056724","pig_gene_symbol_from_DE_table",-0.757301904213925,0.0442567268647929,0.0442567268647929,0.0899608673902596,-1.35402070873509
"ACLT_untreated_t7_vs_Control","ENSSSCG00000016210","ABCB6","ABCB6","pig_gene_symbol_from_DE_table",-0.316134362209707,0.0441531215450571,0.0441531215450571,0.0897759112786855,-1.35503858717428
"ACLT_untreated_t7_vs_Control","ENSSSCG00000031705","ENSSSCG00000031705","ENSSSCG00000031705","pig_gene_symbol_from_DE_table",-0.221770046231223,0.044085067014251,0.044085067014251,0.0896503441654286,-1.35570849469484
"ACLT_untreated_t7_vs_Control","ENSSSCG00000037846","ACOXL","ACOXL","pig_gene_symbol_from_DE_table",-0.90739142699455,0.044043125485505,0.044043125485505,0.0895778515340372,-1.35612186924288
"ACLT_untreated_t7_vs_Control","ENSSSCG00000062538","DEXI","DEXI","pig_gene_symbol_from_DE_table",-0.698384087878275,0.0439166084734264,0.0439166084734264,0.0893716168719299,-1.35737120631181
"ACLT_untreated_t7_vs_Control","ENSSSCG00000017635","MKS1","MKS1","pig_gene_symbol_from_DE_table",-0.288488765831372,0.0438826890751192,0.0438826890751192,0.0893153601610427,-1.35770676727092
"ACLT_untreated_t7_vs_Control","ENSSSCG00000012317","GSPT2","GSPT2","pig_gene_symbol_from_DE_table",-0.277564030169808,0.0438099925778761,0.0438099925778761,0.0892184324454013,-1.35842682039835
"ACLT_untreated_t7_vs_Control","ENSSSCG00000018052","NT5M","NT5M","pig_gene_symbol_from_DE_table",-0.61580780516905,0.0438088049557396,0.0438088049557396,0.0892184324454013,-1.35843859361951
"ACLT_untreated_t7_vs_Control","ENSSSCG00000053939","ENSSSCG00000053939","ENSSSCG00000053939","pig_gene_symbol_from_DE_table",-0.402774966969483,0.0437972054471109,0.0437972054471109,0.0892179225889122,-1.35855359948718
"ACLT_untreated_t7_vs_Control","ENSSSCG00000004927","CLPX","CLPX","pig_gene_symbol_from_DE_table",-0.214149789459979,0.0436548192773469,0.0436548192773469,0.0889533346849647,-1.35996780533695
"ACLT_untreated_t7_vs_Control","ENSSSCG00000028461","ENSSSCG00000028461","ENSSSCG00000028461","pig_gene_symbol_from_DE_table",-0.338083607578034,0.0436145473390376,0.0436145473390376,0.0888967280934445,-1.36036863056356
"ACLT_untreated_t7_vs_Control","ENSSSCG00000022162","RAB11FIP5","RAB11FIP5","pig_gene_symbol_from_DE_table",-0.323662131012287,0.0436062555057053,0.0436062555057053,0.0888925572347041,-1.36045120484296
"ACLT_untreated_t7_vs_Control","ENSSSCG00000056391","ENSSSCG00000056391","ENSSSCG00000056391","pig_gene_symbol_from_DE_table",-0.72917273344501,0.043527181896712,0.043527181896712,0.0887567879564329,-1.36123944968905
"ACLT_untreated_t7_vs_Control","ENSSSCG00000024168","AIMP1","AIMP1","pig_gene_symbol_from_DE_table",-0.323101452836531,0.0435261164426281,0.0435261164426281,0.0887567879564329,-1.36125008043684
"ACLT_untreated_t7_vs_Control","ENSSSCG00000024059","VAT1","VAT1","pig_gene_symbol_from_DE_table",-0.286457752237718,0.0435245659274191,0.0435245659274191,0.0887567879564329,-1.36126555142871
"ACLT_untreated_t7_vs_Control","ENSSSCG00000013436","UQCR11","UQCR11","pig_gene_symbol_from_DE_table",-0.407174321479,0.0435190629547886,0.0435190629547886,0.0887567879564329,-1.36132046436562
"ACLT_untreated_t7_vs_Control","ENSSSCG00000031694","DIRAS2","DIRAS2","pig_gene_symbol_from_DE_table",-0.655655593282176,0.0434534023106984,0.0434534023106984,0.0886693016791189,-1.3619762135326
"ACLT_untreated_t7_vs_Control","ENSSSCG00000022989","ZNF704","ZNF704","pig_gene_symbol_from_DE_table",-0.553119113693585,0.043449730286088,0.043449730286088,0.0886693016791189,-1.36201291508706
"ACLT_untreated_t7_vs_Control","ENSSSCG00000023374","SRGN","SRGN","pig_gene_symbol_from_DE_table",-0.571810991657347,0.0432867004308701,0.0432867004308701,0.0884057407422261,-1.36364551742731
"ACLT_untreated_t7_vs_Control","ENSSSCG00000010573","HPS6","HPS6","pig_gene_symbol_from_DE_table",-0.425575313012526,0.0431096689892626,0.0431096689892626,0.0881200515186233,-1.36542531179442
"ACLT_untreated_t7_vs_Control","ENSSSCG00000003648","RRAGC","RRAGC","pig_gene_symbol_from_DE_table",-0.196621122877882,0.0430685406032569,0.0430685406032569,0.088061275449814,-1.36583984425065
"ACLT_untreated_t7_vs_Control","ENSSSCG00000011713","P2RY12","P2RY12","pig_gene_symbol_from_DE_table",-0.551374290674917,0.043013728071246,0.043013728071246,0.0879618378790294,-1.36639291479062
"ACLT_untreated_t7_vs_Control","ENSSSCG00000007520","ENSSSCG00000007520","ENSSSCG00000007520","pig_gene_symbol_from_DE_table",-0.211946318119843,0.0429812986406048,0.0429812986406048,0.0879081511067291,-1.36672046683601
"ACLT_untreated_t7_vs_Control","ENSSSCG00000038882","UQCC4","UQCC4","pig_gene_symbol_from_DE_table",-0.298030477834319,0.0429170547481811,0.0429170547481811,0.0877893705419462,-1.36737008983987
"ACLT_untreated_t7_vs_Control","ENSSSCG00000031866","TIMP3","TIMP3","pig_gene_symbol_from_DE_table",-0.452196819217251,0.0428112041889821,0.0428112041889821,0.0875980260525851,-1.36844255620505
"ACLT_untreated_t7_vs_Control","ENSSSCG00000016653","DNAJB9","DNAJB9","pig_gene_symbol_from_DE_table",-0.37658093930271,0.0427461086894617,0.0427461086894617,0.0874774068982182,-1.36910341430689
"ACLT_untreated_t7_vs_Control","ENSSSCG00000028258","AZI2","AZI2","pig_gene_symbol_from_DE_table",-0.250889690055485,0.0426807067437786,0.0426807067437786,0.0873561258389705,-1.3697683977672
"ACLT_untreated_t7_vs_Control","ENSSSCG00000000142","FOXRED2","FOXRED2","pig_gene_symbol_from_DE_table",-0.347143877095994,0.0426620297338438,0.0426620297338438,0.0873349254592999,-1.36995848594149
"ACLT_untreated_t7_vs_Control","ENSSSCG00000045735","ENSSSCG00000045735","ENSSSCG00000045735","pig_gene_symbol_from_DE_table",-0.560906184176474,0.042610875011397,0.042610875011397,0.0872633933866495,-1.37047954750057
"ACLT_untreated_t7_vs_Control","ENSSSCG00000059852","ENSSSCG00000059852","ENSSSCG00000059852","pig_gene_symbol_from_DE_table",-0.532933264935046,0.0425977167367661,0.0425977167367661,0.0872490001891484,-1.37061367871883
"ACLT_untreated_t7_vs_Control","ENSSSCG00000036398","ENSSSCG00000036398","ENSSSCG00000036398","pig_gene_symbol_from_DE_table",-0.434149263468896,0.042586859025094,0.042586859025094,0.0872393155590332,-1.37072438994205
"ACLT_untreated_t7_vs_Control","ENSSSCG00000003941","SZT2","SZT2","pig_gene_symbol_from_DE_table",-0.331398797806303,0.0425797420688077,0.0425797420688077,0.087237292193082,-1.37079697367348
"ACLT_untreated_t7_vs_Control","ENSSSCG00000003350","MIB2","MIB2","pig_gene_symbol_from_DE_table",-0.496152221164554,0.0424748580302927,0.0424748580302927,0.0870349344003967,-1.37186806406018
"ACLT_untreated_t7_vs_Control","ENSSSCG00000034741","HOXD11","HOXD11","pig_gene_symbol_from_DE_table",-0.535937483170388,0.0423175141956661,0.0423175141956661,0.0867499898526452,-1.37347985143631
"ACLT_untreated_t7_vs_Control","ENSSSCG00000025423","KCNK5","KCNK5","pig_gene_symbol_from_DE_table",-0.989110312255351,0.0422945726226305,0.0422945726226305,0.0867154497461683,-1.37371535913253
"ACLT_untreated_t7_vs_Control","ENSSSCG00000029830","ENSSSCG00000029830","ENSSSCG00000029830","pig_gene_symbol_from_DE_table",-0.418949370096567,0.0422944851423611,0.0422944851423611,0.0867154497461683,-1.37371625740943
"ACLT_untreated_t7_vs_Control","ENSSSCG00000004544","SPG21","SPG21","pig_gene_symbol_from_DE_table",-0.293190531386823,0.0422753187021411,0.0422753187021411,0.0867134473393247,-1.37391310968978
"ACLT_untreated_t7_vs_Control","ENSSSCG00000032262","IDUA","IDUA","pig_gene_symbol_from_DE_table",-0.335234950929163,0.0422713889930177,0.0422713889930177,0.0867134473393247,-1.37395348148037
"ACLT_untreated_t7_vs_Control","ENSSSCG00000001062","DTNBP1","DTNBP1","pig_gene_symbol_from_DE_table",-0.30278244813997,0.0422446333022954,0.0422446333022954,0.0866754887979775,-1.374228455359
"ACLT_untreated_t7_vs_Control","ENSSSCG00000056385","ENSSSCG00000056385","ENSSSCG00000056385","pig_gene_symbol_from_DE_table",-0.687350412816438,0.042158120265176,0.042158120265176,0.0865478906294895,-1.3751187615683
"ACLT_untreated_t7_vs_Control","ENSSSCG00000024983","RSL24D1","RSL24D1","pig_gene_symbol_from_DE_table",-0.345722094379913,0.0421277920355545,0.0421277920355545,0.0865105849144491,-1.37543130213361
"ACLT_untreated_t7_vs_Control","ENSSSCG00000001731","CENPQ","CENPQ","pig_gene_symbol_from_DE_table",-0.430915899780006,0.0420809512218127,0.0420809512218127,0.0864393388281225,-1.37591445170329
"ACLT_untreated_t7_vs_Control","ENSSSCG00000011764","NDUFB5","NDUFB5","pig_gene_symbol_from_DE_table",-0.390814364464653,0.0420658250975604,0.0420658250975604,0.0864207402733224,-1.3760705882222
"ACLT_untreated_t7_vs_Control","ENSSSCG00000061592","EPM2A","EPM2A","pig_gene_symbol_from_DE_table",-0.436825127491448,0.0420501146578666,0.0420501146578666,0.0864009357478585,-1.37623281567556
"ACLT_untreated_t7_vs_Control","ENSSSCG00000040835","MANSC1","MANSC1","pig_gene_symbol_from_DE_table",-0.263639566281779,0.0420013892192292,0.0420013892192292,0.0863132793469953,-1.37673634483382
"ACLT_untreated_t7_vs_Control","ENSSSCG00000004586","FAM81A","FAM81A","pig_gene_symbol_from_DE_table",-0.462891638286193,0.0420002121176505,0.0420002121176505,0.0863132793469953,-1.37674851623799
"ACLT_untreated_t7_vs_Control","ENSSSCG00000031452","C14orf93","C14orf93","pig_gene_symbol_from_DE_table",-0.398289166006233,0.0419924978764921,0.0419924978764921,0.0863132793469953,-1.37682829107504
"ACLT_untreated_t7_vs_Control","ENSSSCG00000045545","ENSSSCG00000045545","ENSSSCG00000045545","pig_gene_symbol_from_DE_table",-0.784040723126776,0.0419535639232494,0.0419535639232494,0.0862937699657595,-1.37723114028326
"ACLT_untreated_t7_vs_Control","ENSSSCG00000036584","HAUS8","HAUS8","pig_gene_symbol_from_DE_table",-0.399298787388391,0.0419409215768488,0.0419409215768488,0.0862886870198451,-1.3773620309202
"ACLT_untreated_t7_vs_Control","ENSSSCG00000006206","SGK3","SGK3","pig_gene_symbol_from_DE_table",-0.464311572825017,0.0417723123532012,0.0417723123532012,0.0859542173952744,-1.37911148321131
"ACLT_untreated_t7_vs_Control","ENSSSCG00000028201","CWF19L2","CWF19L2","pig_gene_symbol_from_DE_table",-0.337302356296323,0.041541974043447,0.041541974043447,0.0855297145320963,-1.38151286996254
"ACLT_untreated_t7_vs_Control","ENSSSCG00000042713","ENSSSCG00000042713","ENSSSCG00000042713","pig_gene_symbol_from_DE_table",-0.844414997983974,0.0414199398118706,0.0414199398118706,0.0853268636990917,-1.38279053652396
"ACLT_untreated_t7_vs_Control","ENSSSCG00000041220","NDUFA7","NDUFA7","pig_gene_symbol_from_DE_table",-0.367033475926453,0.0412623707238798,0.0412623707238798,0.0850278445798437,-1.38444582331582
"ACLT_untreated_t7_vs_Control","ENSSSCG00000008576","ENSSSCG00000008576","ENSSSCG00000008576","pig_gene_symbol_from_DE_table",-0.236242078399221,0.0411824805070238,0.0411824805070238,0.0849169454927417,-1.38528749846425
"ACLT_untreated_t7_vs_Control","ENSSSCG00000039550","EMC4","EMC4","pig_gene_symbol_from_DE_table",-0.364433967732963,0.0411136492641796,0.0411136492641796,0.0847965419214243,-1.38601397335446
"ACLT_untreated_t7_vs_Control","ENSSSCG00000016840","ENSSSCG00000016840","ENSSSCG00000016840","pig_gene_symbol_from_DE_table",-0.430747307605079,0.0410271175067602,0.0410271175067602,0.0846411021124392,-1.38692899472901
"ACLT_untreated_t7_vs_Control","ENSSSCG00000042487","ENSSSCG00000042487","ENSSSCG00000042487","pig_gene_symbol_from_DE_table",-0.595490694427198,0.0409196841616664,0.0409196841616664,0.0844439415213858,-1.38806772704626
"ACLT_untreated_t7_vs_Control","ENSSSCG00000017589","DLX3","DLX3","pig_gene_symbol_from_DE_table",-1.07012260245346,0.0408987963809261,0.0408987963809261,0.0844130755350524,-1.38828947274605
"ACLT_untreated_t7_vs_Control","ENSSSCG00000008724","ACOX3","ACOX3","pig_gene_symbol_from_DE_table",-0.313013355727625,0.0408163366680733,0.0408163366680733,0.0842917759426417,-1.38916597649978
"ACLT_untreated_t7_vs_Control","ENSSSCG00000034810","PEF1","PEF1","pig_gene_symbol_from_DE_table",-0.24407509293471,0.0407740023064862,0.0407740023064862,0.0842165686878853,-1.38961665685025
"ACLT_untreated_t7_vs_Control","ENSSSCG00000053210","ENSSSCG00000053210","ENSSSCG00000053210","pig_gene_symbol_from_DE_table",-0.478032454711256,0.0406970264168381,0.0406970264168381,0.0840697789536802,-1.39043732192802
"ACLT_untreated_t7_vs_Control","ENSSSCG00000057738","ENSSSCG00000057738","ENSSSCG00000057738","pig_gene_symbol_from_DE_table",-0.504427420788481,0.0405705149088442,0.0405705149088442,0.0838449453604733,-1.39178948032499
"ACLT_untreated_t7_vs_Control","ENSSSCG00000015862","LIMS2","LIMS2","pig_gene_symbol_from_DE_table",-0.514442963134356,0.0405694655413818,0.0405694655413818,0.0838449453604733,-1.3918007136158
"ACLT_untreated_t7_vs_Control","ENSSSCG00000049630","DEPTOR","DEPTOR","pig_gene_symbol_from_DE_table",-0.337873273120354,0.0404927894680879,0.0404927894680879,0.0837207833380732,-1.39262230451413
"ACLT_untreated_t7_vs_Control","ENSSSCG00000009010","ARFIP1","ARFIP1","pig_gene_symbol_from_DE_table",-0.232548876064684,0.0404745516194608,0.0404745516194608,0.0836952336480875,-1.3928179536993
"ACLT_untreated_t7_vs_Control","ENSSSCG00000011450","ITIH1","ITIH1","pig_gene_symbol_from_DE_table",-1.12754017165169,0.0404453025416018,0.0404453025416018,0.0836469036725687,-1.39313191159751
"ACLT_untreated_t7_vs_Control","ENSSSCG00000058514","ENSSSCG00000058514","ENSSSCG00000058514","pig_gene_symbol_from_DE_table",-0.290642876335188,0.0403887647998701,0.0403887647998701,0.0835664034593039,-1.39373942855329
"ACLT_untreated_t7_vs_Control","ENSSSCG00000000778","CPNE8","CPNE8","pig_gene_symbol_from_DE_table",-0.531629158353897,0.0403880420768168,0.0403880420768168,0.0835664034593039,-1.39374719995813
"ACLT_untreated_t7_vs_Control","ENSSSCG00000005012","ARF6","ARF6","pig_gene_symbol_from_DE_table",-0.223229876819284,0.0403730564843732,0.0403730564843732,0.0835581958618706,-1.3939083706281
"ACLT_untreated_t7_vs_Control","ENSSSCG00000031612","ZNF570","ZNF570","pig_gene_symbol_from_DE_table",-0.398276204819902,0.0403388128280198,0.0403388128280198,0.0835237595259247,-1.39427688722952
"ACLT_untreated_t7_vs_Control","ENSSSCG00000034863","PARD6A","PARD6A","pig_gene_symbol_from_DE_table",-0.614940918610934,0.0403104951868334,0.0403104951868334,0.083489417635943,-1.39458186680382
"ACLT_untreated_t7_vs_Control","ENSSSCG00000010322","ZNF503","ZNF503","pig_gene_symbol_from_DE_table",-0.379456914487314,0.0402187806151831,0.0402187806151831,0.0833601142414302,-1.39557110082344
"ACLT_untreated_t7_vs_Control","ENSSSCG00000020402","Y_RNA","Y_RNA","pig_gene_symbol_from_DE_table",-0.934016553226568,0.0402020730085708,0.0402020730085708,0.0833376209046007,-1.3957515520655
"ACLT_untreated_t7_vs_Control","ENSSSCG00000009765","DNAH10","DNAH10","pig_gene_symbol_from_DE_table",-0.585623484032001,0.0401314984117847,0.0401314984117847,0.0832155619019422,-1.39651462447197
"ACLT_untreated_t7_vs_Control","ENSSSCG00000030182","DEDD2","DEDD2","pig_gene_symbol_from_DE_table",-0.989553466682513,0.0400987999016775,0.0400987999016775,0.0831841158724058,-1.39686862498277
"ACLT_untreated_t7_vs_Control","ENSSSCG00000008096","ZC3H6","ZC3H6","pig_gene_symbol_from_DE_table",-0.290518770333278,0.0400865152180696,0.0400865152180696,0.0831707538044876,-1.39700169599051
"ACLT_untreated_t7_vs_Control","ENSSSCG00000018069","ND2","ND2","pig_gene_symbol_from_DE_table",-0.324684106376621,0.0400712246936228,0.0400712246936228,0.0831511504686301,-1.39716738405708
"ACLT_untreated_t7_vs_Control","ENSSSCG00000027017","NR1D2","NR1D2","pig_gene_symbol_from_DE_table",-0.670127312173511,0.0400543907403177,0.0400543907403177,0.0831283382045701,-1.3973498698476
"ACLT_untreated_t7_vs_Control","ENSSSCG00000002013","DHRS4","DHRS4","pig_gene_symbol_from_DE_table",-0.324891020760524,0.040030672507196,0.040030672507196,0.0830912296623772,-1.39760711377421
"ACLT_untreated_t7_vs_Control","ENSSSCG00000000058","SNU13","SNU13","pig_gene_symbol_from_DE_table",-0.249171535766473,0.0400248256029941,0.0400248256029941,0.0830912110279193,-1.39767055172153
"ACLT_untreated_t7_vs_Control","ENSSSCG00000058735","SERP1","SERP1","pig_gene_symbol_from_DE_table",-0.244812665833183,0.0400180738983447,0.0400180738983447,0.0830893137556732,-1.39774381813486
"ACLT_untreated_t7_vs_Control","ENSSSCG00000017548","NGFR","NGFR","pig_gene_symbol_from_DE_table",-1.32686036188248,0.0399412200461619,0.0399412200461619,0.082978161570139,-1.39857867328547
