"gene_id","logFC","AveExpr","t","P.Value","FDR","B","ENTREZID","SYMBOL","strict_DEG","direction","label_final","label_score"
"G10090_5191",1.57721089929991,5.68431960389179,15.8542610402219,1.17716429683647e-14,1.19984285717762e-11,23.5898122795824,"12577","Cdkn1c",TRUE,"Up","Cdkn1c",17.2245240728413
"G10090_19641",2.31220542342747,3.82926844238765,15.7360038981342,1.39904038731591e-14,1.19984285717762e-11,23.4183081821086,"66102","Cxcl16",TRUE,"Up","Cxcl16",25.2513078592463
"G10090_16969",2.05185717948293,6.49087728365783,15.7193469274906,1.43360842176814e-14,1.19984285717762e-11,23.3973739500103,"19038","Ppic",TRUE,"Up","Ppic",22.4080770667535
"G10090_31148",3.26830734837177,3.53716824585061,15.6987751575245,1.4775252413972e-14,1.19984285717762e-11,23.3258734940776,"13051","Cx3cr1",TRUE,"Up","Cx3cr1",35.6927780707462
"G10090_14602",1.8868333920114,4.21478587110748,15.6843583992688,1.50913083845973e-14,1.19984285717762e-11,23.3462735392231,"20677","Sox4",TRUE,"Up","Sox4",20.605872807858
"G10090_23688",3.28832832416653,4.26886331911866,15.6261015923513,1.64415070631397e-14,1.23839161884523e-11,23.2538417009067,"12338","Capn6",TRUE,"Up","Capn6",35.8662639606868
"G10090_7826",1.8912266081495,4.34892228366657,15.3893438772607,2.33540356143523e-14,1.67109801838498e-11,22.9102800254023,"209027","Pycr1",TRUE,"Up","Pycr1",20.3817455168962
"G10090_33670",2.04902105117968,3.48126479971878,15.2513728981732,2.87123628618631e-14,1.84671573488984e-11,22.7049909950646,"70350","Basp1",TRUE,"Up","Basp1",21.9933722533141
"G10090_19925",4.65502764391651,2.97925780463451,15.2429917790737,2.90763203420884e-14,1.84671573488984e-11,22.4936197225077,"320452","P4ha3",TRUE,"Up","P4ha3",49.9652044878605
"G10090_400",3.51035448462123,3.32123387196524,15.2293362291696,2.96795904566183e-14,1.84671573488984e-11,22.6189669867855,"109225","Ms4a7",TRUE,"Up","Ms4a7",37.6787407220226
"G10090_999",-1.49301778546565,4.68238204996192,-15.1381575176094,3.40544239960317e-14,1.98493650176459e-11,22.5086247979246,"60525","Acss2",TRUE,"Down","Acss2",15.9786546435644
"G10090_9495",2.58101336570204,5.7432895796606,15.1068694858097,3.57052513489905e-14,1.98493650176459e-11,22.490877020935,"268396","Sh3pxd2b",TRUE,"Up","Sh3pxd2b",27.6226590215161
"G10090_5834",3.47491272644206,4.93922469740457,15.077848458877,3.73105671456688e-14,1.98493650176459e-11,22.4488690087504,"12552","Cdh11",TRUE,"Up","Cdh11",37.1893964779711
"G10090_23994",-1.94358652496554,5.15630731264059,-15.0754064135309,3.74490151265767e-14,1.98493650176459e-11,22.4172913830075,"69574","Cmbl",TRUE,"Down","Cmbl",20.8007554596036
"G10090_33626",-1.40562331087062,4.92951848305952,-15.0457850688763,3.91713415378929e-14,2.00207524553138e-11,22.3650140736003,"78038","Mccc2",TRUE,"Down","Mccc2",15.0380885473672
"G10090_17957",0.941018552579929,4.69070669354873,14.9668373801276,4.41740323006855e-14,2.17991233191417e-11,22.2551091739082,"66848","Fuca2",FALSE,"Not_strict","Fuca2",10.0327266739041
"G10090_11470",5.7382437077514,5.57730178442691,14.9016616136978,4.88008352025981e-14,2.32796250861461e-11,22.1378598787452,"81799","C1qtnf3",TRUE,"Up","C1qtnf3",61.0148831667733
"G10090_22128",2.53600744338347,5.15704750195662,14.7828727692675,5.85686735125715e-14,2.70379447302713e-11,21.9953927935748,"20377","Sfrp1",TRUE,"Up","Sfrp1",26.8005934196768
"G10090_3674",2.93300654141713,1.77263850512727,14.7614521899899,6.05352391385878e-14,2.70724939785103e-11,21.721791051629,"21897","Tlr1",TRUE,"Up","Tlr1",30.99446372268
"G10090_1799",1.62059359712714,4.01394232313468,14.658197307489,7.10199603176838e-14,3.07989894577689e-11,21.8030695052127,"14026","Evl",TRUE,"Up","Evl",17.0348104977785
"G10090_28430",3.96484156995703,3.68471228895432,14.6289619500147,7.43178527356333e-14,3.12812585441073e-11,21.7346384376249,"70021","Nt5dc2",TRUE,"Up","Nt5dc2",41.6495338139222
"G10090_10108",-1.37994671509738,6.66170469230755,-14.5461956393948,8.4541752402764e-14,3.45679148181702e-11,21.6317963791827,"15107","Hadh",TRUE,"Down","Hadh",14.4360735765118
"G10090_12799",1.97459134247291,5.53575536307346,14.4500801603888,9.82644634394092e-14,3.9062853785594e-11,21.4722266943338,"78339","Ttyh3",TRUE,"Up","Ttyh3",20.552012759129
"G10090_31609",2.02717530001467,3.29986711087908,14.4093085579146,1.04763782583837e-13,4.05209322312782e-11,21.424436295931,"213436","Rtl3",TRUE,"Up","Rtl3",21.0670555728779
"G10090_23208",3.58142773232339,4.88564902331731,14.3365402346355,1.17492289770867e-13,4.42482147081811e-11,21.3120459116472,"21857","Timp1",TRUE,"Up","Timp1",37.0824760942231
"G10090_30550",-1.3438153699902,6.01977948129981,-14.2367199504507,1.37608684305856e-13,5.04953302846436e-11,21.1244887284078,"93747","Echs1",TRUE,"Down","Echs1",13.8369292752277
"G10090_922",-1.77369343078908,2.82953993048509,-14.2126592601738,1.42970571250262e-13,5.11512961290624e-11,21.1172580359298,"19125","Prodh",TRUE,"Down","Prodh",18.2533333679219
"G10090_8657",2.9326948610503,4.43671109034741,14.1952619468649,1.46981880472641e-13,5.13038461327797e-11,21.0875655972097,"74511","Lrrc17",TRUE,"Up","Lrrc17",30.1769904376818
"G10090_3741",2.48020096614291,4.15254559844538,14.1600083946462,1.55471439465641e-13,5.18684455624478e-11,21.0303102773596,"26561","Mmp23",TRUE,"Up","Mmp23",25.509106938676
"G10090_8783",2.0827375191169,3.57631573886858,14.1584904914028,1.55848169882276e-13,5.18684455624478e-11,21.0319654774868,"72599","Pdia5",TRUE,"Up","Pdia5",21.4211569246217
"G10090_18820",2.97741809545019,1.79144729001061,14.1146299615827,1.67152014881741e-13,5.38690409158797e-11,20.7674412937209,"383435","Ms4a14",TRUE,"Up","Ms4a14",30.5740963526266
"G10090_6445",2.17331538523794,4.69717865606877,14.1063196376813,1.69387662722003e-13,5.38690409158797e-11,20.9298354263189,"80891","Fcrl2",TRUE,"Up","Fcrl2",22.3170384080249
"G10090_8619",1.59961225281325,7.00471163773449,14.0804043906985,1.76560189671141e-13,5.42689302692082e-11,20.9077568829666,"19141","Lgmn",TRUE,"Up","Lgmn",16.420737583534
"G10090_2861",-0.988729144472263,5.26763388182197,-14.0745299130125,1.78229314698678e-13,5.42689302692082e-11,20.837587139297,"72244","1600014C10Rik",FALSE,"Not_strict","1600014C10Rik",10.1497483493374
"G10090_19126",2.84831106531839,4.97876522443958,14.0213252063933,1.94110842488418e-13,5.78733388927448e-11,20.8039960551019,"22403","Ccn5",TRUE,"Up","Ccn5",29.1596456591299
"G10090_12417",2.59510810008103,4.0667277078911,13.9067767462318,2.33472764647425e-13,6.81883415279447e-11,20.6279347864653,"13008","Csrp2",TRUE,"Up","Csrp2",26.3826211953951
"G10090_17143",1.65684361727996,3.98891400186782,13.8777607370065,2.44697581104451e-13,7.0037341663716e-11,20.5678812000987,"53418","B4galt2",TRUE,"Up","B4galt2",16.8247007489331
"G10090_14112",-1.06689997803166,3.86663833467588,-13.8288120114507,2.64915720158818e-13,7.43374288469186e-11,20.4683277815334,"217707","Coq6",TRUE,"Down","Coq6",10.8064084575245
"G10090_2628",-1.16852251711084,6.76509531532327,-13.8100042060842,2.73137032372703e-13,7.51704628901106e-11,20.4630309961512,"110842","Etfa",TRUE,"Down","Etfa",11.83006678024
"G10090_10600",2.5276422811049,3.83003244912982,13.7406985766769,3.05781682611489e-13,8.06808549420564e-11,20.3625783330353,"17357","Marcksl1",TRUE,"Up","Marcksl1",25.5120736583116
"G10090_1651",2.09699816085256,5.57170441802318,13.7380482992609,3.07107359345337e-13,8.06808549420564e-11,20.3326315288452,"58859","Efemp2",TRUE,"Up","Efemp2",21.1654837161644
"G10090_9256",4.2334326586106,-1.13885042670644,13.7231612797259,3.14665193937331e-13,8.06808549420564e-11,18.9431452048946,"244281","Myo16",TRUE,"Up","Myo16",42.7290074316861
"G10090_10384",2.69591261045172,1.60311264721519,13.7211321461122,3.15710144417243e-13,8.06808549420564e-11,20.1576080729091,"226841","Vash2",TRUE,"Up","Vash2",27.210464711862
"G10090_17402",-1.35199417307607,5.05037260409609,-13.701642681488,3.25931419957692e-13,8.18316587897286e-11,20.2291505901843,"72039","Mccc1",TRUE,"Down","Mccc1",13.6376715517468
"G10090_14929",2.28796807836823,4.28981393098179,13.6853193038728,3.34755460490862e-13,8.2598024053185e-11,20.2585822301694,"545260","Arsi",TRUE,"Up","Arsi",23.0696515555813
"G10090_33113",2.40532110510862,4.85805612105815,13.6675229209157,3.44657858571316e-13,8.31505645580612e-11,20.2217041314925,"105785","Kdelr3",TRUE,"Up","Kdelr3",24.2459609713773
"G10090_10005",-1.18348297117176,5.8596071359858,-13.6605581214899,3.48615322023875e-13,8.31505645580612e-11,20.1819445757151,"12896","Cpt2",TRUE,"Down","Cpt2",11.9296678802577
"G10090_26526",2.37196801979401,6.13478141782615,13.6383122066349,3.6157345732035e-13,8.41028695765544e-11,20.182911847139,"216197","Ckap4",TRUE,"Up","Ckap4",23.8980265423067
"G10090_5280",-1.53381571498251,8.3124616462362,-13.6336336443671,3.64361534046983e-13,8.41028695765544e-11,20.1812302279295,"14081","Acsl1",TRUE,"Down","Acsl1",15.4534835047407
"G10090_31451",3.03549106071771,4.00244729079732,13.6124885906901,3.77242568974082e-13,8.41321205093056e-11,20.1558551899461,"81840","Sorcs2",TRUE,"Up","Sorcs2",30.5826882855327
"G10090_2822",1.45180380598263,5.39028353738249,13.5930312368853,3.89511727674095e-13,8.41321205093056e-11,20.0776300772977,"80884","Maged2",TRUE,"Up","Maged2",14.6269787530255
"G10090_15395",4.97092728617747,8.72887820514792,13.5864871286534,3.93730377232148e-13,8.41321205093056e-11,19.9736922754166,"50706","Postn",TRUE,"Up","Postn",50.0822821225077
"G10090_12266",-1.69983922449781,7.28529704452882,-13.586314112521,3.93842550930485e-13,8.41321205093056e-11,20.1115666345515,"11364","Acadm",TRUE,"Down","Acadm",17.1259450607792
"G10090_22533",-1.59311996188837,6.64798085290185,-13.5862525488999,3.9388247321106e-13,8.41321205093056e-11,20.0940531768334,"56357","Ivd",TRUE,"Down","Ivd",16.0507444170737
"G10090_16467",2.3719707845313,5.06392754675578,13.5613360707247,4.10388851085071e-13,8.63687477629183e-11,20.0444833317383,"100129","Gpr153",TRUE,"Up","Gpr153",23.870668076363
"G10090_24559",1.85992596439469,3.8716737181171,13.5141445690021,4.43641637260378e-13,9.20138474033808e-11,19.9803996233392,"73230","Bmper",TRUE,"Up","Bmper",18.666490033706
"G10090_24389",-1.49311563001828,5.03581286423325,-13.3786943437104,5.55464649541517e-13,1.13560779994124e-10,19.692740243907,"227095","Hibch",TRUE,"Down","Hibch",14.848693962459
"G10090_23861",3.29434855580595,12.2721951478529,13.3608738884752,5.72211269954578e-13,1.15336837807323e-10,18.9912505130086,"12825","Col3a1",TRUE,"Up","Col3a1",32.7393412343979
"G10090_17412",-1.35675690663502,5.77241675178791,-13.3221564396465,6.10419867722072e-13,1.19786597333246e-10,19.6150332729453,"11640","Akap1",TRUE,"Down","Akap1",13.4611881608111
"G10090_3735",2.73663193206916,5.38591921165546,13.3215606750056,6.11027992825584e-13,1.19786597333246e-10,19.6540104444802,"17476","Mpeg1",TRUE,"Up","Mpeg1",27.1517448588724
"G10090_932",-0.911016016766606,6.5797938127579,-13.2897179702188,6.44460240957378e-13,1.24633385247852e-10,19.5963214874068,"66904","Pccb",FALSE,"Not_strict","Pccb",9.02303570540645
"G10090_30231",2.81228395134172,3.78120654055309,13.2619373598551,6.75171795769006e-13,1.28831780923337e-10,19.57852268978,"320982","Arl4c",TRUE,"Up","Arl4c",27.8134235670995
"G10090_13518",3.97758920559781,4.24843170177376,13.2531174488186,6.85235675054317e-13,1.29031680864504e-10,19.5666691625106,"11489","Adam12",TRUE,"Up","Adam12",39.3355874301865
"G10090_14937",-1.20595791856152,5.86346476238121,-13.215661720112,7.29733356061049e-13,1.35320310605554e-10,19.437923940941,"12036","Bcat2",TRUE,"Down","Bcat2",11.9011609524803
"G10090_587",-1.70372414739441,4.13572294184894,-13.20933194832,7.37543444010429e-13,1.35320310605554e-10,19.4308205134192,"214951","Rhbdl1",TRUE,"Down","Rhbdl1",16.8134351826753
"G10090_23782",2.88858877890269,3.37009409824836,13.1929531857633,7.58156415664703e-13,1.37341474235159e-10,19.4663712151862,"83433","Trem2",TRUE,"Up","Trem2",28.4878353307199
"G10090_24302",1.75917149912587,1.01077336376522,13.1779843870037,7.77515971483192e-13,1.390878883487e-10,19.2436875495113,"269209","Stk36",TRUE,"Up","Stk36",17.3396445145457
"G10090_16358",4.22669596059578,1.02110223534072,13.153675631898,8.10051383526621e-13,1.43119078390734e-10,18.9394680893536,"56620","Clec4n",TRUE,"Up","Clec4n",41.608873480828
"G10090_14746",2.97638608671909,8.89026918565945,13.135746221875,8.34948410084576e-13,1.45718862155126e-10,19.3106291100068,"12831","Col5a1",TRUE,"Up","Col5a1",29.277174800245
"G10090_31856",5.28112209479834,3.3742649245178,13.1252623190838,8.49871831863623e-13,1.46536334768678e-10,19.2828879531532,"74488","Lrrc15",TRUE,"Up","Lrrc15",51.9348434278469
"G10090_3548",-1.27302620570385,4.41158641940534,-13.0983887865804,8.89398163739114e-13,1.51525918110363e-10,19.2246413534929,"217830","Dglucy",TRUE,"Down","Dglucy",12.5004974728433
"G10090_24063",-1.30420377894177,6.46682660627096,-13.0287546368127,1.00091140227979e-12,1.68198546353332e-10,19.1501647153534,"11655","Alas1",TRUE,"Down","Alas1",12.747519573103
"G10090_24166",-1.52569949341774,3.83162559478118,-13.020823027895,1.01449967435736e-12,1.68198546353332e-10,19.1238766366911,"68738","Acss1",TRUE,"Down","Acss1",14.9124580598875
"G10090_17727",1.14557562159324,6.07250543289438,13.0161932788,1.02251928815176e-12,1.68198546353332e-10,19.1197994106993,"80294","Pofut2",TRUE,"Up","Pofut2",11.1970597651377
"G10090_9136",-1.7992722140435,3.55206361242278,-12.9294102351719,1.18560518261499e-12,1.92809042822764e-10,18.9875793337816,"72148","Tdrp",TRUE,"Down","Tdrp",17.4797003346124
"G10090_3970",1.74965073217488,4.89489894245759,12.9137433541157,1.21780243544406e-12,1.94627478961857e-10,18.9347103225906,"213053","Slc39a14",TRUE,"Up","Slc39a14",16.990501056353
"G10090_3551",-2.05221784991714,4.75062227396635,-12.9107832344735,1.22398666106961e-12,1.94627478961857e-10,18.907418136802,"18639","Pfkfb1",TRUE,"Down","Pfkfb1",19.9286685654921
"G10090_15680",2.33616867083875,3.10416652253428,12.8981386922035,1.25077117921286e-12,1.96700948854014e-10,18.9715552816472,"68498","Tspan11",TRUE,"Up","Tspan11",22.6753052731793
"G10090_29031",-1.42374645343187,3.07123415827501,-12.8818827576896,1.28609847197497e-12,2.00058209048194e-10,18.9275254884691,"67856","Echdc3",TRUE,"Down","Echdc3",13.8086942111837
"G10090_19511",1.33326549279209,3.96163429278842,12.8701032556185,1.31234100413809e-12,2.01144584786093e-10,18.8764341410091,"14368","Fzd6",TRUE,"Up","Fzd6",12.9279977247714
"G10090_29954",5.63493204449206,2.74081420769102,12.8661847685819,1.32119285653642e-12,2.01144584786093e-10,18.7523177437695,"14119","Fbn2",TRUE,"Up","Fbn2",54.6390715459661
"G10090_395",1.70339413835555,3.39173226276212,12.8456536436452,1.36859212157628e-12,2.0374148436581e-10,18.8702989189654,"213556","Plekhh2",TRUE,"Up","Plekhh2",16.5074572330524
"G10090_30497",2.86615077660645,5.13702514208833,12.8451547939742,1.36976542633366e-12,2.0374148436581e-10,18.8474562246006,"12837","Col8a1",TRUE,"Up","Col8a1",27.7756394148373
"G10090_15121",2.9667487262483,1.68501797936203,12.8404171721356,1.38096037897307e-12,2.0374148436581e-10,18.753288469498,"240913","Adamts4",TRUE,"Up","Adamts4",28.7505261507096
"G10090_22751",1.9284763760331,3.58097099507531,12.8110783402132,1.4524269556341e-12,2.10655674256007e-10,18.8071258686466,"320736","Vstm4",TRUE,"Up","Vstm4",18.6607605617883
"G10090_19902",0.865763543111006,7.87977366846375,12.8091466617605,1.45726446449198e-12,2.10655674256007e-10,18.8202453266667,"12512","Cd63",FALSE,"Not_strict","Cd63",8.37749758405268
"G10090_9881",-1.18510968635719,4.01800054347032,-12.7907083602717,1.50428644428634e-12,2.1508622109929e-10,18.7122124963039,"11606","Agt",TRUE,"Down","Agt",11.4569144620576
"G10090_11913",2.86831877556443,1.86849516541133,12.7854534894884,1.51797277136666e-12,2.1508622109929e-10,18.6954210130165,"66120","Fkbp11",TRUE,"Up","Fkbp11",27.72914882045
"G10090_14132",0.837953774514147,5.47864872649109,12.7760568900696,1.54276803749925e-12,2.16456405731879e-10,18.677683611218,"14270","Srgap2",FALSE,"Not_strict","Srgap2",8.09851281682743
"G10090_17598",2.04719509757756,5.38103696148079,12.7618436560755,1.58107157467072e-12,2.19676847622454e-10,18.6826183751712,"14726","Pdpn",TRUE,"Up","Pdpn",19.7722518573985
"G10090_11657",1.48442317921165,4.08371858752523,12.7471974985069,1.62157133832569e-12,2.23137571372875e-10,18.6621411439648,"66873","Tril",TRUE,"Up","Tril",14.3268023937586
"G10090_30436",2.38259612686855,0.903105597961912,12.7375734200632,1.64876650703295e-12,2.2471902363951e-10,18.4703362349762,"330695","Ctxn1",TRUE,"Up","Ctxn1",22.9881455495822
"G10090_4496",1.53477023866928,2.91079407571921,12.7168932071319,1.70881023510971e-12,2.29335213731049e-10,18.6610442948051,"333088","Kcp",TRUE,"Up","Kcp",14.7944626161859
"G10090_10316",-1.13011076597638,4.4203597846441,-12.7133878861206,1.71920964104737e-12,2.29335213731049e-10,18.5567002762775,"66659","Acp6",TRUE,"Down","Acp6",10.8937357906309
"G10090_2733",-1.29671847617203,5.41568617099125,-12.7095366110913,1.7307108575888e-12,2.29335213731049e-10,18.5479794439858,"72479","Hsdl2",TRUE,"Down","Hsdl2",12.4997556872606
"G10090_31209",2.36871920070603,5.00402382933127,12.6873762042793,1.79845270144235e-12,2.36125290003132e-10,18.5609604745776,"20969","Sdc1",TRUE,"Up","Sdc1",22.8033221924785
"G10090_16413",0.883826895431562,6.0585141057799,12.6765667365704,1.83248477491934e-12,2.38406269217006e-10,18.5282495687178,"12567","Cdk4",FALSE,"Not_strict","Cdk4",8.5047854480496
"G10090_2132",2.07733321296232,3.91156201115497,12.6515996242326,1.91365856401853e-12,2.46724033420443e-10,18.5209522114253,"13823","Epb41l3",TRUE,"Up","Epb41l3",19.9585782450866
"G10090_10641",1.40421333630041,5.25058272110402,12.6422639080248,1.94495791659153e-12,2.46947141481318e-10,18.4541942438211,"52666","Arhgef25",TRUE,"Up","Arhgef25",13.4908335855695
"G10090_14458",-0.960201470897058,5.30939743730689,-12.6408038643511,1.94990056511696e-12,2.46947141481318e-10,18.4210260894384,"53619","Blcap",FALSE,"Not_strict","Blcap",9.22503576744267
"G10090_14584",-1.05519164085472,6.91514716259559,-12.6048589171667,2.07576730580778e-12,2.60581630819431e-10,18.4383091037565,"51798","Ech1",TRUE,"Down","Ech1",10.1130159901116
"G10090_32047",1.65725508254017,7.13786289911986,12.5931777452944,2.11845510182394e-12,2.63627921410455e-10,18.4370589360229,"17118","Marcks",TRUE,"Up","Marcks",15.8748606790346
"G10090_29768",-1.63940196079057,6.02440144756457,-12.582917306558,2.15669929566693e-12,2.66073479485254e-10,18.3575740658389,"66447","Mgst3",TRUE,"Down","Mgst3",15.6972711695722
"G10090_23167",-2.06010442726456,5.06976174483795,-12.5763097017407,2.18170521458534e-12,2.66857977144708e-10,18.3223220166435,"76187","Adhfe1",TRUE,"Down","Adhfe1",19.7228625667291
"G10090_16608",2.0241251406954,3.27350230958537,12.5702799154266,2.20478592560411e-12,2.67395689672207e-10,18.4036567053706,"20652","Soat1",TRUE,"Up","Soat1",19.3766374422944
"G10090_8595",2.16066647417202,3.84251276700393,12.5616334413378,2.238324013121e-12,2.6918197438466e-10,18.3693859383043,"23880","Fyb1",TRUE,"Up","Fyb1",20.6774788228128
"G10090_4300",-1.50722625691813,6.9415128871742,-12.5512083845711,2.27946312808664e-12,2.71844973550399e-10,18.3471023498828,"22339","Vegfa",TRUE,"Down","Vegfa",14.4176420909559
"G10090_7181",3.81649119600323,0.674528951639871,12.5239986060549,2.39056037989168e-12,2.82738095839916e-10,17.9087887713646,"64378","Gpr88",TRUE,"Up","Gpr88",36.4422076430639
"G10090_19502",-1.50224010806415,4.82920449322424,-12.4969201857723,2.50668532667229e-12,2.93243325525024e-10,18.1698585131246,"228859","Fitm2",TRUE,"Down","Fitm2",14.3205122351605
"G10090_1558",-1.42399654741634,7.13355001856509,-12.4910588789399,2.53257990092171e-12,2.93243325525024e-10,18.2496390990987,"20411","Sorbs1",TRUE,"Down","Sorbs1",13.5746342216761
"G10090_2913",2.22311336473832,3.49418323838635,12.4861035886674,2.55468739752829e-12,2.93243325525024e-10,18.2523291353344,"234356","Csgalnact1",TRUE,"Up","Csgalnact1",21.1924325339105
"G10090_17113",2.10037105190806,2.86582396426602,12.4846198826824,2.56134551677926e-12,2.93243325525024e-10,18.2631598497139,"26934","Racgap1",TRUE,"Up","Racgap1",20.0223580676371
"G10090_26636",-1.42961887499471,4.72435106091145,-12.4756796341142,2.60184619877799e-12,2.95516039291364e-10,18.1324418404534,"76263","Gstk1",TRUE,"Down","Gstk1",13.6234371880407
"G10090_3932",1.17005782106598,5.61658263875819,12.4639491856112,2.65599306025386e-12,2.99290682561362e-10,18.1412169702987,"67951","Tubb6",TRUE,"Up","Tubb6",11.1435216422938
"G10090_12608",-1.01669861868454,5.58888618697871,-12.4588323217089,2.67997562328633e-12,2.99633837069146e-10,18.1098636455364,"59010","Sqor",TRUE,"Down","Sqor",9.68243692204341
"G10090_26918",-1.182028623068,3.26071535933316,-12.4511494856324,2.71640587146885e-12,3.01084422613715e-10,18.1659718185259,"74147","Ehhadh",TRUE,"Down","Ehhadh",11.2544629742276
"G10090_41",2.01340296334022,4.50025171686781,12.4472634141242,2.73502724755663e-12,3.01084422613715e-10,18.1360925834098,"18552","Pcsk5",TRUE,"Up","Pcsk5",19.1702372183666
"G10090_12588",2.03231063910693,4.27040056217531,12.4330644893207,2.80419509675183e-12,3.06342259768057e-10,18.1204068219937,"237988","Cdr2l",TRUE,"Up","Cdr2l",19.3349829117053
"G10090_7035",-0.999581650101457,7.17769383967519,-12.3981193206727,2.98223203514727e-12,3.23323656477217e-10,18.0865112660691,"11430","Acox1",FALSE,"Not_strict","Acox1",9.4863922261993
"G10090_2365",1.15844299940105,1.43991110513311,12.384915407003,3.05250782613326e-12,3.28454432329271e-10,18.0393796886167,"21899","Tlr6",TRUE,"Up","Tlr6",10.9861229989679
"G10090_341",2.54307873456044,5.4054728370697,12.3770606238786,3.09512338108402e-12,3.30554557512637e-10,18.0206858026571,"100952","Emilin1",TRUE,"Up","Emilin1",24.1103111343945
"G10090_19472",1.28559542837456,5.9387413902828,12.3464323359905,3.26725519354874e-12,3.46353252406489e-10,17.946603610491,"22381","Tceal9",TRUE,"Up","Tceal9",12.1623507764506
"G10090_13991",-0.996700345737095,3.89993161947319,-12.3336285848516,3.34211677150974e-12,3.51684067037323e-10,17.9124202811381,"12497","Entpd6",FALSE,"Not_strict","Entpd6",9.42265287927828
"G10090_21698",2.39425298642502,3.50468808195084,12.2603270607591,3.80619109381869e-12,3.97594166011965e-10,17.858065322434,"13845","Ephb3",TRUE,"Up","Ephb3",22.5073188462334
"G10090_23416",-1.68560580086557,4.12421425428236,-12.2506454951999,3.87228404802548e-12,4.01567079791976e-10,17.7578466294811,"70083","Metrn",TRUE,"Down","Metrn",15.8383598489019
"G10090_2911",-1.8637338230638,0.820802811275103,-12.2328693882043,3.99674089470471e-12,4.09198337338291e-10,17.7073452274177,"319179","H2bc6",TRUE,"Down","H2bc6",17.4968563975122
"G10090_26319",3.34059958951343,6.85168351232246,12.2293224516449,4.02206491195893e-12,4.09198337338291e-10,17.8075410033417,"76293","Mfap4",TRUE,"Up","Mfap4",31.3617698922362
"G10090_23398",2.93587727337172,2.14425248209366,12.2279857411704,4.03165156625666e-12,4.09198337338291e-10,17.7798791758962,"140497","Cd300c2",TRUE,"Up","Cd300c2",27.5622100201302
"G10090_5286",1.83718591261922,5.88168806819571,12.2208917134413,4.08292527640989e-12,4.11484110075366e-10,17.7315487188837,"16002","Igf2",TRUE,"Up","Igf2",17.2431783222689
"G10090_8582",0.78876312462925,6.56992574050099,12.1974395284713,4.25727873721536e-12,4.20560830125124e-10,17.7039710571356,"14595","B4galt1",FALSE,"Not_strict","B4galt1",7.39557807601387
"G10090_24600",-1.02904451800993,3.4003266236652,-12.1899267790601,4.31474423096026e-12,4.20560830125124e-10,17.6899620987582,"76467","Msrb2",TRUE,"Down","Msrb2",9.64849755142105
"G10090_3298",-2.01608961491753,4.93724659966071,-12.1889176599807,4.32252387218177e-12,4.20560830125124e-10,17.6300592959062,"70564","Prxl2a",TRUE,"Down","Prxl2a",18.903201341178
"G10090_6317",1.94547678188525,3.74786873848979,12.186106914731,4.34426934946696e-12,4.20560830125124e-10,17.70298916372,"242509","Bnc2",TRUE,"Up","Bnc2",18.2411233312504
"G10090_27730",-0.89110838608143,3.83984624854866,-12.1855530763256,4.3485674613327e-12,4.20560830125124e-10,17.6500233345,"103711","Pnpo",FALSE,"Not_strict","Pnpo",8.355184766724
"G10090_15794",4.72323118573936,0.316597367866933,12.1854572059246,4.34931191800142e-12,4.20560830125124e-10,17.0935437523011,"17474","Clec4d",TRUE,"Up","Clec4d",44.2858241143283
"G10090_28186",2.1870994255021,2.36614820150414,12.1769265200432,4.41608469733662e-12,4.24151598010633e-10,17.7209934045576,"14129","Fcgr1",TRUE,"Up","Fcgr1",20.4985432011747
"G10090_17165",1.28482208590514,5.46562355010836,12.1719436204478,4.45557679407425e-12,4.24441071743519e-10,17.6177143799603,"14042","Ext1",TRUE,"Up","Ext1",12.0415871944194
"G10090_13732",2.04087117731194,2.35563986268002,12.1690827582315,4.47841533318925e-12,4.24441071743519e-10,17.7082690797952,"270084","Lpcat2",TRUE,"Up","Lpcat2",19.1274173317671
"G10090_6802",1.19859219617813,2.82280833830307,12.1603110542339,4.54919756796383e-12,4.28312936810068e-10,17.6875040563816,"12395","Runx1t1",TRUE,"Up","Runx1t1",11.2286979271157
"G10090_11510",1.60706554457458,4.98643341591864,12.1563798923442,4.58129371093046e-12,4.28515649000822e-10,17.5939066595496,"54637","Praf2",TRUE,"Up","Praf2",15.0550435584123
"G10090_5125",3.04316132808411,2.60395384247745,12.1101057243185,4.97717393229216e-12,4.62521663279436e-10,17.5996085754778,"242939","Cpz",TRUE,"Up","Cpz",28.4075090607359
"G10090_29840",2.86077516295816,2.15640291123655,12.0774882842463,5.27732581928744e-12,4.87250385805307e-10,17.5230463142875,"14235","Foxm1",TRUE,"Up","Foxm1",26.6402472413976
"G10090_33947",3.08165598679724,9.04407777001292,12.0724033600553,5.32577660318883e-12,4.88571724155355e-10,17.5079068945361,"12832","Col5a2",TRUE,"Up","Col5a2",28.6935197590875
"G10090_3393",-1.06432733143945,3.83809497508737,-12.0576527637726,5.46894180315431e-12,4.98509720668416e-10,17.4198411699933,"74528","Mgme1",TRUE,"Down","Mgme1",9.90072020024497
"G10090_26207",2.07236277398885,4.89650291414799,12.0408340353164,5.63704114714789e-12,5.10331696807295e-10,17.4010982642402,"16164","Il13ra1",TRUE,"Up","Il13ra1",19.2567004797008
