"gene_id","ENTREZID","SYMBOL","logFC_1W","FDR_1W","direction_1W","logFC_4W","FDR_4W","direction_4W","direction_persistent","category","mouse_symbol_for_gorth"
"G10090_12837",13394,"Dlx4",1.48877575024279,0.00321505613608614,"Up",2.71316637414569,3.97786753818237e-05,"Up","Up","persistent_direction_consistent","Dlx4"
"G10090_1284",242669,"Azin2",1.79199511008199,4.53297004109136e-09,"Up",1.41090525530768,5.25998038385699e-05,"Up","Up","persistent_direction_consistent","Azin2"
"G10090_12854",170761,"Nherf4",-1.26395139885279,0.00232897678636343,"Down",-1.11433458080839,0.00216139629183228,"Down","Down","persistent_direction_consistent","Nherf4"
"G10090_12857",226861,"Hhat",1.87908173619222,9.66420811233919e-09,"Up",1.45904133279496,1.28315914243982e-05,"Up","Up","persistent_direction_consistent","Hhat"
"G10090_1286",74577,"Glb1l",1.42576337901048,8.64412596301111e-08,"Up",1.05275704679299,0.000167832599431169,"Up","Up","persistent_direction_consistent","Glb1l"
"G10090_12910",72640,"Mex3a",2.95403791240031,1.42752706192043e-09,"Up",1.96288345622698,5.59208704940075e-05,"Up","Up","persistent_direction_consistent","Mex3a"
"G10090_12923",16889,"Lipa",1.52483345339795,5.31630499981201e-08,"Up",1.05867981899798,3.28224493210722e-05,"Up","Up","persistent_direction_consistent","Lipa"
"G10090_12985",108079,"Prkaa2",-1.40333234294571,0.000568392571040435,"Down",-1.14885499744918,0.00127080925369697,"Down","Down","persistent_direction_consistent","Prkaa2"
"G10090_13003",14180,"Fgf9",-1.63149814428448,1.33781669256141e-06,"Down",-1.24329514363406,2.13302900191667e-05,"Down","Down","persistent_direction_consistent","Fgf9"
"G10090_1304",14563,"Gdf5",1.61513184127306,0.000568522512191275,"Up",1.28937725375086,0.00823876843276549,"Up","Up","persistent_direction_consistent","Gdf5"
"G10090_13048",13003,"Vcan",2.38937082284523,8.46585560898198e-09,"Up",1.29248293771284,2.29909888126537e-05,"Up","Up","persistent_direction_consistent","Vcan"
"G10090_13071",71755,"Dhdh",-1.27059225566173,5.98694703893315e-07,"Down",-1.08411986660079,1.11460847813396e-05,"Down","Down","persistent_direction_consistent","Dhdh"
"G10090_13073",331493,"Gm5127",1.38633201059539,0.00357016343903767,"Up",1.84932485942248,0.00164161635333444,"Up","Up","persistent_direction_consistent","Gm5127"
"G10090_13077",56745,"C1qtnf1",1.72747927866981,1.09266914397144e-07,"Up",1.50482414022228,1.87645879583537e-05,"Up","Up","persistent_direction_consistent","C1qtnf1"
"G10090_13093",171543,"Bmf",1.53439265211316,9.97318974035089e-10,"Up",1.18225702168901,2.1432610323735e-05,"Up","Up","persistent_direction_consistent","Bmf"
"G10090_13241",214791,"Sertad4",2.04601998507983,9.52760427867422e-10,"Up",1.12786625548053,0.000187138336227618,"Up","Up","persistent_direction_consistent","Sertad4"
"G10090_13244",21825,"Thbs1",2.07877339391141,1.25397070768013e-07,"Up",1.66701386212381,9.59603535530991e-06,"Up","Up","persistent_direction_consistent","Thbs1"
"G10090_13249",209012,"Ulk4",1.50423292912855,2.11603877478587e-07,"Up",1.96613556100646,8.47895548974869e-05,"Up","Up","persistent_direction_consistent","Ulk4"
"G10090_13256",17082,"Il1rl1",1.71907717808086,2.06782954242893e-06,"Up",1.04532344928673,7.39034492136634e-05,"Up","Up","persistent_direction_consistent","Il1rl1"
"G10090_13332",17965,"Nbl1",1.38384659783065,1.58128893328738e-06,"Up",1.84625104055734,2.3790502742392e-06,"Up","Up","persistent_direction_consistent","Nbl1"
"G10090_13388",29875,"Iqgap1",1.15817376514794,6.06837192426126e-08,"Up",1.00997811865488,4.94945197534808e-06,"Up","Up","persistent_direction_consistent","Iqgap1"
"G10090_13396",16010,"Igfbp4",1.97253635513177,1.47242638533161e-09,"Up",1.22231180968599,0.000111091095523409,"Up","Up","persistent_direction_consistent","Igfbp4"
"G10090_13415",17085,"Ly9",2.53397267635284,5.58186499991013e-08,"Up",1.09719346240379,0.000178168005290993,"Up","Up","persistent_direction_consistent","Ly9"
"G10090_13433",67580,"Lrrc18",1.79406520782682,1.39788790197745e-07,"Up",1.43582255397167,0.00400342616669442,"Up","Up","persistent_direction_consistent","Lrrc18"
"G10090_1344",20660,"Sorl1",-1.53178940276909,1.16314531113224e-06,"Down",-1.31085431411103,4.43383728699087e-05,"Down","Down","persistent_direction_consistent","Sorl1"
"G10090_13456",12836,"Col7a1",-1.15727270127031,0.00143241292723517,"Down",-1.09263488553049,0.000551198789685885,"Down","Down","persistent_direction_consistent","Col7a1"
"G10090_13457",210029,"Metrnl",1.03945709679598,7.58986775937164e-06,"Up",1.5088858977633,1.28315914243982e-05,"Up","Up","persistent_direction_consistent","Metrnl"
"G10090_13462",68393,"Mogat1",-3.18431774458747,2.59491789205004e-06,"Down",-2.00755902097683,3.61559357158388e-05,"Down","Down","persistent_direction_consistent","Mogat1"
"G10090_13470",217369,"Uts2r",1.43220126929492,8.97235108708734e-06,"Up",1.6897802215518,2.03733349032424e-05,"Up","Up","persistent_direction_consistent","Uts2r"
"G10090_13473",19886,"Ros1",2.99614246812231,5.993042896355e-06,"Up",1.53206938820579,0.00329206521449149,"Up","Up","persistent_direction_consistent","Ros1"
"G10090_1349",14282,"Fosb",1.62027975179252,0.00213207731600596,"Up",1.42151247724486,0.00995094663169375,"Up","Up","persistent_direction_consistent","Fosb"
"G10090_13518",11489,"Adam12",3.97758920559781,1.29031680864504e-10,"Up",1.14431621573922,0.00153782327368167,"Up","Up","persistent_direction_consistent","Adam12"
"G10090_13568",13106,"Cyp2e1",-3.0669722779831,2.3719669227934e-06,"Down",-1.84334052328737,1.05027825261399e-05,"Down","Down","persistent_direction_consistent","Cyp2e1"
"G10090_13592",16176,"Il1b",3.00673637405627,0.000389419279667138,"Up",1.15442098060716,0.0371441155897181,"Up","Up","persistent_direction_consistent","Il1b"
"G10090_13652",22068,"Trpc6",1.38248146218069,2.01150527789754e-05,"Up",1.61229959233237,0.000168491206641354,"Up","Up","persistent_direction_consistent","Trpc6"
"G10090_13701",17160,"Man2b2",1.23327519861142,1.70204238338748e-06,"Up",1.02754682149731,6.54653666977451e-05,"Up","Up","persistent_direction_consistent","Man2b2"
"G10090_13717",71740,"Nectin4",1.95468876133028,9.38008399144351e-08,"Up",1.02550650098976,0.000347108307961836,"Up","Up","persistent_direction_consistent","Nectin4"
"G10090_13718",105245,"Txndc5",1.27951712271099,1.62505344742292e-08,"Up",1.25109682204175,7.2773147457608e-06,"Up","Up","persistent_direction_consistent","Txndc5"
"G10090_13720",81907,"Tmem108",1.5266091681302,0.000821730812035371,"Up",3.70498097680868,0.000141454921512726,"Up","Up","persistent_direction_consistent","Tmem108"
"G10090_13723",259172,"Mfrp",1.44296464465056,2.02038765375633e-06,"Up",1.24442114446026,0.00114281972489255,"Up","Up","persistent_direction_consistent","Mfrp"
"G10090_13732",270084,"Lpcat2",2.04087117731194,4.24441071743519e-10,"Up",1.58207898834541,1.24074745386916e-05,"Up","Up","persistent_direction_consistent","Lpcat2"
"G10090_13743",20646,"Snrpn",-1.78376781486639,1.55405591160943e-07,"Down",-1.06676128565106,0.00011610885837471,"Down","Down","persistent_direction_consistent","Snrpn"
"G10090_13780",13655,"Egr3",1.07574030460946,0.000315055977638333,"Up",1.08469980385034,0.00781589777090646,"Up","Up","persistent_direction_consistent","Egr3"
"G10090_13799",11674,"Aldoa",-1.47423117359538,8.09049323722797e-05,"Down",-1.02299890273066,0.000515606879473174,"Down","Down","persistent_direction_consistent","Aldoa"
"G10090_13816",14226,"Fkbp1b",1.98125121562081,4.12611819623689e-09,"Up",1.19552960054373,0.000105920215697697,"Up","Up","persistent_direction_consistent","Fkbp1b"
"G10090_1383",338367,"Myo1d",1.16101794280388,1.388268579254e-05,"Up",1.59598661873781,2.24607050480471e-05,"Up","Up","persistent_direction_consistent","Myo1d"
"G10090_13850",20404,"Sh3gl2",1.23518021188624,0.000660559958569068,"Up",1.29091435504362,0.000458099084758623,"Up","Up","persistent_direction_consistent","Sh3gl2"
"G10090_13969",319909,"Ism1",1.60148045793573,6.24777345070831e-07,"Up",1.44845653238084,2.30744859926788e-05,"Up","Up","persistent_direction_consistent","Ism1"
"G10090_13974",23887,"Ggt5",1.41197500484604,2.39053734388375e-07,"Up",1.06502648835508,7.91617637117361e-05,"Up","Up","persistent_direction_consistent","Ggt5"
"G10090_14016",229949,"Ak5",2.17096931401391,1.41746444432627e-07,"Up",1.65294312667834,4.33777295240462e-05,"Up","Up","persistent_direction_consistent","Ak5"
"G10090_1404",18802,"Plcd4",-1.74208036958438,0.0001049300048606,"Down",-1.2199802624956,0.000226466404037865,"Down","Down","persistent_direction_consistent","Plcd4"
"G10090_1405",22138,"Ttn",-1.36198376044619,0.000883500843249816,"Down",-1.04649433242204,0.00407615615895727,"Down","Down","persistent_direction_consistent","Ttn"
"G10090_14120",14788,"Gpr162",2.06501990740717,4.34173659909828e-08,"Up",1.25017518278416,0.000265005518391812,"Up","Up","persistent_direction_consistent","Gpr162"
"G10090_14121",19734,"Rgs16",1.47267895510887,2.26931854865355e-05,"Up",1.01878937836977,0.000889551702458428,"Up","Up","persistent_direction_consistent","Rgs16"
"G10090_14122",56401,"P3h1",1.63425877377084,5.10331696807295e-10,"Up",1.13725136690321,1.11135108909932e-05,"Up","Up","persistent_direction_consistent","P3h1"
"G10090_14164",12532,"Cdc25c",3.07172038276086,1.73079885422351e-08,"Up",1.81602335356222,0.000595288098387398,"Up","Up","persistent_direction_consistent","Cdc25c"
"G10090_14172",12505,"Cd44",1.89103538571616,4.92898352180302e-08,"Up",1.84868719401649,3.03525924601535e-06,"Up","Up","persistent_direction_consistent","Cd44"
"G10090_14185",240332,"Slc6a7",1.9117345210289,2.86871520197855e-05,"Up",1.90969985752516,0.000200989929081357,"Up","Up","persistent_direction_consistent","Slc6a7"
"G10090_1419",71816,"Rnf180",1.58602067993142,3.17083434746051e-07,"Up",1.26715500987169,0.000172730535939338,"Up","Up","persistent_direction_consistent","Rnf180"
"G10090_14199",329278,"Tnn",7.78334193314931,1.25240941905408e-09,"Up",5.94221885098829,0.000108827400252373,"Up","Up","persistent_direction_consistent","Tnn"
"G10090_14237",15529,"Sdc2",1.1278925644304,2.89360048020756e-05,"Up",1.94761999788217,3.47364168238153e-06,"Up","Up","persistent_direction_consistent","Sdc2"
"G10090_14272",108760,"Galnt16",1.76346063644787,5.10331696807295e-10,"Up",1.28357701250059,1.47710301898495e-05,"Up","Up","persistent_direction_consistent","Galnt16"
"G10090_14314",72088,"Ush1c",-1.13093831138938,0.00422085731656046,"Down",-1.1301246101142,0.00030168060011278,"Down","Down","persistent_direction_consistent","Ush1c"
"G10090_14319",100039192,"",5.96730048976589,1.15623753290511e-06,"Up",2.20902504443787,0.0343560500504154,"Up","Up","persistent_direction_consistent",NA
"G10090_14332",17698,"Msn",1.10171193083306,1.13859767265284e-07,"Up",1.09872099518668,1.13418167011298e-05,"Up","Up","persistent_direction_consistent","Msn"
"G10090_14333",545370,"Hmcn1",1.54129281794663,4.05768948606021e-07,"Up",1.75864577486031,2.8069905731064e-06,"Up","Up","persistent_direction_consistent","Hmcn1"
"G10090_14348",235599,"6430571L13Rik",-1.92365417165814,1.75502590783785e-05,"Down",-1.07132901741332,0.000583563194141575,"Down","Down","persistent_direction_consistent","6430571L13Rik"
"G10090_14355",235674,"Acaa1b",-1.65639408448534,0.000244086303438949,"Down",-1.19604656085168,0.00695343410587799,"Down","Down","persistent_direction_consistent","Acaa1b"
"G10090_14356",74513,"Neto2",-1.40488883903249,0.00261245845480032,"Down",-1.54713510717437,0.00612410811710527,"Down","Down","persistent_direction_consistent","Neto2"
"G10090_14367",232313,"Gxylt2",3.59667268274148,6.9243071223192e-09,"Up",2.12678520277241,4.82151624513373e-06,"Up","Up","persistent_direction_consistent","Gxylt2"
"G10090_14369",18227,"Nr4a2",1.90346901364788,4.22401141302055e-05,"Up",1.15910710076616,0.0049134533491392,"Up","Up","persistent_direction_consistent","Nr4a2"
"G10090_14371",52570,"Ccdc69",-1.36251222920447,2.74817847756929e-09,"Down",-1.25039759110395,3.31589592977614e-07,"Down","Down","persistent_direction_consistent","Ccdc69"
"G10090_14376",104158,"Ces1d",-2.6017223272666,7.34027510826591e-09,"Down",-1.62561436485197,4.98117270026032e-05,"Down","Down","persistent_direction_consistent","Ces1d"
"G10090_14379",629147,"Ctxn3",-1.30860029298197,0.000246214416264113,"Down",-1.21916112586228,6.98345931934253e-05,"Down","Down","persistent_direction_consistent","Ctxn3"
"G10090_14400",74580,"Pyroxd2",1.67603792648996,1.89465774841821e-07,"Up",1.17750306909582,0.000118212952010788,"Up","Up","persistent_direction_consistent","Pyroxd2"
"G10090_14414",19242,"Ptn",4.00501706585527,1.74863259965908e-12,"Up",1.26688545462346,2.38202682037391e-05,"Up","Up","persistent_direction_consistent","Ptn"
"G10090_14419",16402,"Itga5",1.51657723519475,5.11192318515357e-09,"Up",1.25722177917919,2.38202682037391e-05,"Up","Up","persistent_direction_consistent","Itga5"
"G10090_14425",68016,"Cavin4",-1.32756654942842,3.3749300800989e-05,"Down",-1.0373624356699,0.000928519241617374,"Down","Down","persistent_direction_consistent","Cavin4"
"G10090_14431",94352,"Loxl2",1.74047856913474,1.28164851611697e-06,"Up",1.475981140634,2.23633937727112e-05,"Up","Up","persistent_direction_consistent","Loxl2"
"G10090_14473",20538,"Slc6a2",2.82274779535112,1.07704879260983e-07,"Up",2.28795046497398,1.84726806990007e-05,"Up","Up","persistent_direction_consistent","Slc6a2"
"G10090_14528",15559,"Htr2b",1.84559092702975,1.21564195876806e-08,"Up",1.71441641816022,0.00208057557733221,"Up","Up","persistent_direction_consistent","Htr2b"
"G10090_1453",26874,"Abcd2",-1.52685304254022,3.54879094368503e-08,"Down",-1.29440456242238,1.02886172773094e-05,"Down","Down","persistent_direction_consistent","Abcd2"
"G10090_14558",320207,"Pik3r5",1.45646828091137,4.01686895804901e-07,"Up",1.16259589437712,4.6426920926992e-05,"Up","Up","persistent_direction_consistent","Pik3r5"
"G10090_14587",13404,"Dmc1",1.75817476223018,8.30641710627466e-05,"Up",1.491371149288,4.72371098353227e-05,"Up","Up","persistent_direction_consistent","Dmc1"
"G10090_14602",20677,"Sox4",1.8868333920114,1.19984285717762e-11,"Up",1.57240384754254,6.38822267926656e-06,"Up","Up","persistent_direction_consistent","Sox4"
"G10090_14637",171285,"Havcr2",2.56556924799642,8.16092273866807e-09,"Up",2.10541402313983,4.05960172506983e-06,"Up","Up","persistent_direction_consistent","Havcr2"
"G10090_14641",11537,"Cfd",-2.39464119074988,1.36064947694177e-05,"Down",-1.50498817181534,6.54653666977451e-05,"Down","Down","persistent_direction_consistent","Cfd"
"G10090_14650",50781,"Dkk3",2.37957359896948,2.08250914447968e-08,"Up",1.86850788928909,5.45307461835345e-06,"Up","Up","persistent_direction_consistent","Dkk3"
"G10090_14670",230590,"Zyg11a",-1.23582601191429,0.00146878729568041,"Down",-1.02496114338398,0.0193485777051294,"Down","Down","persistent_direction_consistent","Zyg11a"
"G10090_14689",277396,"Klhl23",-1.6427790947331,8.5804043342252e-08,"Down",-1.08228604668744,0.00171150385236848,"Down","Down","persistent_direction_consistent","Klhl23"
"G10090_14725",227737,"Niban2",1.2176957019066,1.01615670125669e-07,"Up",1.28426035121434,1.54017955733362e-05,"Up","Up","persistent_direction_consistent","Niban2"
"G10090_14746",12831,"Col5a1",2.97638608671909,1.45718862155126e-10,"Up",1.84565167676204,9.62672199027744e-06,"Up","Up","persistent_direction_consistent","Col5a1"
"G10090_14761",18173,"Slc11a1",1.27797987509613,1.01482334574888e-06,"Up",1.06843572229167,8.84713258354513e-05,"Up","Up","persistent_direction_consistent","Slc11a1"
"G10090_1479",319772,"C130050O18Rik",1.86455736729487,4.0659278484297e-07,"Up",1.44232116964256,0.000219859634739114,"Up","Up","persistent_direction_consistent","C130050O18Rik"
"G10090_14828",70417,"Megf10",1.10498041903256,0.00206773997998117,"Up",2.25792665475225,1.85429417274412e-05,"Up","Up","persistent_direction_consistent","Megf10"
"G10090_1484",12411,"Cbs",-2.18200334632883,1.19625996009651e-05,"Down",-1.76907168235951,0.00194442879476205,"Down","Down","persistent_direction_consistent","Cbs"
"G10090_14857",245537,"Nlgn3",1.62602403082527,7.66614922743221e-06,"Up",1.20928715892237,0.000722905232240559,"Up","Up","persistent_direction_consistent","Nlgn3"
"G10090_1486",108167814,"",-2.10450761496506,1.96238951558052e-06,"Down",-1.07687273129139,0.000686862404653068,"Down","Down","persistent_direction_consistent",NA
"G10090_14868",22324,"Vav1",1.75932634464212,9.97072942852843e-08,"Up",1.00940937307629,9.49693091698673e-05,"Up","Up","persistent_direction_consistent","Vav1"
"G10090_14887",18605,"Enpp1",2.55140756172084,4.346792068033e-09,"Up",2.80147066768412,1.1696077345198e-06,"Up","Up","persistent_direction_consistent","Enpp1"
"G10090_14888",218865,"Chdh",-2.27649168430373,7.54165669580967e-06,"Down",-1.81261665341436,7.01265924991808e-05,"Down","Down","persistent_direction_consistent","Chdh"
"G10090_14929",545260,"Arsi",2.28796807836823,8.2598024053185e-11,"Up",1.37713781066985,6.43114832143833e-05,"Up","Up","persistent_direction_consistent","Arsi"
"G10090_15017",319415,"Hs3st5",-1.78878296469325,2.60606051242501e-06,"Down",-1.11257875703956,0.00131814025120602,"Down","Down","persistent_direction_consistent","Hs3st5"
"G10090_15050",100038948,"Mup9",-1.97982378865619,0.0440765064687355,"Down",-1.48114457639426,0.0362063723415163,"Down","Down","persistent_direction_consistent","Mup9"
"G10090_15062",12819,"Col15a1",1.05679659091141,8.50155508217186e-06,"Up",1.02970020638019,0.000422491342743543,"Up","Up","persistent_direction_consistent","Col15a1"
"G10090_15065",12062,"Bdkrb2",1.25900082546812,6.93196489064112e-05,"Up",1.40052907378107,0.000363299321239106,"Up","Up","persistent_direction_consistent","Bdkrb2"
"G10090_15083",57890,"Il17re",-1.76198410482941,5.07254293634319e-05,"Down",-1.00917620496544,0.00265683445552297,"Down","Down","persistent_direction_consistent","Il17re"
"G10090_15091",13717,"Eln",2.8952764557886,6.68580131494874e-13,"Up",1.14337814429373,1.87344653808417e-05,"Up","Up","persistent_direction_consistent","Eln"
"G10090_15107",17877,"Myf5",-1.28445691906814,0.00185995688018026,"Down",-1.27639486401445,0.00236670578386826,"Down","Down","persistent_direction_consistent","Myf5"
"G10090_15112",52815,"Ldhd",-1.90990240021072,3.70705006925034e-09,"Down",-1.02047391272972,4.68153224257791e-05,"Down","Down","persistent_direction_consistent","Ldhd"
