"pathway","gene_symbol"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ifih1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ifit1bl1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ifit2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ifit3"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ifitm2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ifitm3"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ifnar2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Il10ra"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Il15"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Il15ra"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Il18bp"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Il2rb"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Il4ra"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Il6"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Il7"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Irf1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Irf2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Irf4"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Irf5"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Irf7"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Irf8"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Irf9"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Isg15"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Isg20"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Isoc1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Itgb7"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Jak2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Klrk1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Lap3"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Lats2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Lcp2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Lgals3bp"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ly6e"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Lysmd2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Marchf1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Mt2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Mthfd2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Mvp"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Mx2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Myd88"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Nampt"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ncoa3"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Nfkb1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Nfkbia"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Nlrc5"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Nmi"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Nod1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Nup93"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Oas2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Oas3"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Oasl1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ogfr"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","F630111L10Rik"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Parp12"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Parp14"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Pde4b"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Peli1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Pfkp"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Pim1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Pla2g4a"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Plscr1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Pml"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Pnp2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Pnpt1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Psma2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Psma3"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Psmb10"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Psmb2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Psmb8"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Psmb9"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Psme1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Psme2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ptgs2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ptpn1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ptpn2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ptpn6"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Rapgef6"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Rbck1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Rigi"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ripk1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ripk2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Rnf213"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Rnf31"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Rsad2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Rtp4"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Samd9l"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Samhd1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Sectm1a"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Selp"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Serping1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Slamf7"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Slc25a28"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Socs1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Socs3"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Sp110"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Sppl2a"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Sri"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Sspn"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","St3gal5"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","St8sia4"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Stat1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Stat2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Stat3"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Stat4"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Tap1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Tapbp"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Tdrd7"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Mettl7b"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Tnfaip2"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Tnfaip3"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Tnfaip6"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Tnfsf10"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Tor1b"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Trafd1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Trim14"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Trim21"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Trim25"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Trim26"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Txnip"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Ube2l6"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Upp1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Usp18"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Vamp5"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Vamp8"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Vcam1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Wars1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Xaf1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Xcl1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Zbp1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","Znfx1"
"HALLMARK_KRAS_SIGNALING_DN","Abcb11"
"HALLMARK_KRAS_SIGNALING_DN","Abcg4"
"HALLMARK_KRAS_SIGNALING_DN","Actc1"
"HALLMARK_KRAS_SIGNALING_DN","Adra2c"
"HALLMARK_KRAS_SIGNALING_DN","Akr1b8"
"HALLMARK_KRAS_SIGNALING_DN","Alox12b"
"HALLMARK_KRAS_SIGNALING_DN","Ambn"
"HALLMARK_KRAS_SIGNALING_DN","Arhgdig"
"HALLMARK_KRAS_SIGNALING_DN","Arpp21"
"HALLMARK_KRAS_SIGNALING_DN","Asb7"
"HALLMARK_KRAS_SIGNALING_DN","Atp4a"
"HALLMARK_KRAS_SIGNALING_DN","Atp6v1b1"
"HALLMARK_KRAS_SIGNALING_DN","Bard1"
"HALLMARK_KRAS_SIGNALING_DN","Bmpr1b"
"HALLMARK_KRAS_SIGNALING_DN","Brdt"
"HALLMARK_KRAS_SIGNALING_DN","Btg2"
"HALLMARK_KRAS_SIGNALING_DN","Hc"
"HALLMARK_KRAS_SIGNALING_DN","Cacna1f"
"HALLMARK_KRAS_SIGNALING_DN","Cacng1"
"HALLMARK_KRAS_SIGNALING_DN","Calcb"
"HALLMARK_KRAS_SIGNALING_DN","Calm4"
"HALLMARK_KRAS_SIGNALING_DN","Camk1d"
"HALLMARK_KRAS_SIGNALING_DN","Capn9"
"HALLMARK_KRAS_SIGNALING_DN","Ccdc106"
"HALLMARK_KRAS_SIGNALING_DN","Ccna1"
"HALLMARK_KRAS_SIGNALING_DN","Ccr8"
"HALLMARK_KRAS_SIGNALING_DN","Cd207"
"HALLMARK_KRAS_SIGNALING_DN","Cd40lg"
"HALLMARK_KRAS_SIGNALING_DN","Cd80"
"HALLMARK_KRAS_SIGNALING_DN","Cdh16"
"HALLMARK_KRAS_SIGNALING_DN","Cdkal1"
"HALLMARK_KRAS_SIGNALING_DN","Celsr2"
"HALLMARK_KRAS_SIGNALING_DN","Chrng"
"HALLMARK_KRAS_SIGNALING_DN","Chst2"
"HALLMARK_KRAS_SIGNALING_DN","Ckm"
"HALLMARK_KRAS_SIGNALING_DN","Cldn16"
"HALLMARK_KRAS_SIGNALING_DN","Cldn8"
"HALLMARK_KRAS_SIGNALING_DN","Clps"
"HALLMARK_KRAS_SIGNALING_DN","Clstn3"
"HALLMARK_KRAS_SIGNALING_DN","Cntfr"
"HALLMARK_KRAS_SIGNALING_DN","Col2a1"
"HALLMARK_KRAS_SIGNALING_DN","Copz2"
"HALLMARK_KRAS_SIGNALING_DN","Coq8a"
"HALLMARK_KRAS_SIGNALING_DN","Cpa2"
"HALLMARK_KRAS_SIGNALING_DN","Cpb1"
"HALLMARK_KRAS_SIGNALING_DN","Cpeb3"
"HALLMARK_KRAS_SIGNALING_DN","Cyp11b2"
"HALLMARK_KRAS_SIGNALING_DN","Cyp39a1"
"HALLMARK_KRAS_SIGNALING_DN","Dcc"
"HALLMARK_KRAS_SIGNALING_DN","Dlk2"
"HALLMARK_KRAS_SIGNALING_DN","Dtnb"
"HALLMARK_KRAS_SIGNALING_DN","Edar"
"HALLMARK_KRAS_SIGNALING_DN","Edn1"
"HALLMARK_KRAS_SIGNALING_DN","Edn2"
"HALLMARK_KRAS_SIGNALING_DN","Efhd1"
"HALLMARK_KRAS_SIGNALING_DN","Egf"
"HALLMARK_KRAS_SIGNALING_DN","Entpd7"
"HALLMARK_KRAS_SIGNALING_DN","Epha5"
"HALLMARK_KRAS_SIGNALING_DN","Fgf16"
"HALLMARK_KRAS_SIGNALING_DN","Fgf22"
"HALLMARK_KRAS_SIGNALING_DN","Fgfr3"
"HALLMARK_KRAS_SIGNALING_DN","Fggy"
"HALLMARK_KRAS_SIGNALING_DN","Fshb"
"HALLMARK_KRAS_SIGNALING_DN","Gamt"
"HALLMARK_KRAS_SIGNALING_DN","Gdnf"
"HALLMARK_KRAS_SIGNALING_DN","Gp1ba"
"HALLMARK_KRAS_SIGNALING_DN","Gp2"
"HALLMARK_KRAS_SIGNALING_DN","Gpr19"
"HALLMARK_KRAS_SIGNALING_DN","Gpr3"
"HALLMARK_KRAS_SIGNALING_DN","Gprc5c"
"HALLMARK_KRAS_SIGNALING_DN","Grid2"
"HALLMARK_KRAS_SIGNALING_DN","Gtf3c5"
"HALLMARK_KRAS_SIGNALING_DN","Hnf1a"
"HALLMARK_KRAS_SIGNALING_DN","Hsd11b2"
"HALLMARK_KRAS_SIGNALING_DN","Htr1b"
"HALLMARK_KRAS_SIGNALING_DN","Htr1d"
"HALLMARK_KRAS_SIGNALING_DN","Idua"
"HALLMARK_KRAS_SIGNALING_DN","Ifi44l"
"HALLMARK_KRAS_SIGNALING_DN","Ifng"
"HALLMARK_KRAS_SIGNALING_DN","Igfbp2"
"HALLMARK_KRAS_SIGNALING_DN","Il12b"
"HALLMARK_KRAS_SIGNALING_DN","Il5"
"HALLMARK_KRAS_SIGNALING_DN","Insl5"
"HALLMARK_KRAS_SIGNALING_DN","Irs4"
"HALLMARK_KRAS_SIGNALING_DN","Itgb1bp2"
"HALLMARK_KRAS_SIGNALING_DN","Itih3"
"HALLMARK_KRAS_SIGNALING_DN","Kcnd1"
"HALLMARK_KRAS_SIGNALING_DN","Kcne2"
"HALLMARK_KRAS_SIGNALING_DN","Kcnmb1"
"HALLMARK_KRAS_SIGNALING_DN","Kcnn1"
"HALLMARK_KRAS_SIGNALING_DN","Kcnq2"
"HALLMARK_KRAS_SIGNALING_DN","Klhdc8a"
"HALLMARK_KRAS_SIGNALING_DN","Klk7"
"HALLMARK_KRAS_SIGNALING_DN","Klk8"
"HALLMARK_KRAS_SIGNALING_DN","Kmt2d"
"HALLMARK_KRAS_SIGNALING_DN","Krt1"
"HALLMARK_KRAS_SIGNALING_DN","Krt13"
"HALLMARK_KRAS_SIGNALING_DN","Krt15"
"HALLMARK_KRAS_SIGNALING_DN","Krt4"
"HALLMARK_KRAS_SIGNALING_DN","Krt5"
"HALLMARK_KRAS_SIGNALING_DN","Lfng"
"HALLMARK_KRAS_SIGNALING_DN","Lgals7"
"HALLMARK_KRAS_SIGNALING_DN","Lypd3"
"HALLMARK_KRAS_SIGNALING_DN","Macroh2a2"
"HALLMARK_KRAS_SIGNALING_DN","Magix"
"HALLMARK_KRAS_SIGNALING_DN","Mast3"
"HALLMARK_KRAS_SIGNALING_DN","Mefv"
"HALLMARK_KRAS_SIGNALING_DN","Mfsd6"
"HALLMARK_KRAS_SIGNALING_DN","Msh5"
"HALLMARK_KRAS_SIGNALING_DN","Mthfr"
"HALLMARK_KRAS_SIGNALING_DN","Mx2"
"HALLMARK_KRAS_SIGNALING_DN","Myh7"
"HALLMARK_KRAS_SIGNALING_DN","Myo15a"
"HALLMARK_KRAS_SIGNALING_DN","Myot"
"HALLMARK_KRAS_SIGNALING_DN","Ngb"
"HALLMARK_KRAS_SIGNALING_DN","Nos1"
"HALLMARK_KRAS_SIGNALING_DN","Nphs1"
"HALLMARK_KRAS_SIGNALING_DN","Npy4r"
"HALLMARK_KRAS_SIGNALING_DN","Nr4a2"
"HALLMARK_KRAS_SIGNALING_DN","Nr6a1"
"HALLMARK_KRAS_SIGNALING_DN","Nrip2"
"HALLMARK_KRAS_SIGNALING_DN","Ntf3"
"HALLMARK_KRAS_SIGNALING_DN","Nudt10"
"HALLMARK_KRAS_SIGNALING_DN","Nudt11"
"HALLMARK_KRAS_SIGNALING_DN","Oxt"
"HALLMARK_KRAS_SIGNALING_DN","P2rx6"
"HALLMARK_KRAS_SIGNALING_DN","P2ry4"
"HALLMARK_KRAS_SIGNALING_DN","Pax3"
"HALLMARK_KRAS_SIGNALING_DN","Pax4"
"HALLMARK_KRAS_SIGNALING_DN","Pcdhb1"
"HALLMARK_KRAS_SIGNALING_DN","Pdcd1"
"HALLMARK_KRAS_SIGNALING_DN","Pde6b"
"HALLMARK_KRAS_SIGNALING_DN","Pdk2"
"HALLMARK_KRAS_SIGNALING_DN","Pkp1"
"HALLMARK_KRAS_SIGNALING_DN","Plag1"
"HALLMARK_KRAS_SIGNALING_DN","Pnmt"
"HALLMARK_KRAS_SIGNALING_DN","Prkn"
"HALLMARK_KRAS_SIGNALING_DN","Prodh"
"HALLMARK_KRAS_SIGNALING_DN","Prop1"
"HALLMARK_KRAS_SIGNALING_DN","Ptgfr"
"HALLMARK_KRAS_SIGNALING_DN","Ptprj"
"HALLMARK_KRAS_SIGNALING_DN","Rgs11"
"HALLMARK_KRAS_SIGNALING_DN","Ribc2"
"HALLMARK_KRAS_SIGNALING_DN","Rsad2"
"HALLMARK_KRAS_SIGNALING_DN","Ryr1"
"HALLMARK_KRAS_SIGNALING_DN","Ryr2"
"HALLMARK_KRAS_SIGNALING_DN","Scgb1a1"
"HALLMARK_KRAS_SIGNALING_DN","Scn10a"
"HALLMARK_KRAS_SIGNALING_DN","Selenop"
"HALLMARK_KRAS_SIGNALING_DN","Serpina10"
"HALLMARK_KRAS_SIGNALING_DN","Serpinb2"
"HALLMARK_KRAS_SIGNALING_DN","Sgk1"
"HALLMARK_KRAS_SIGNALING_DN","Shox2"
"HALLMARK_KRAS_SIGNALING_DN","Sidt1"
"HALLMARK_KRAS_SIGNALING_DN","Skil"
"HALLMARK_KRAS_SIGNALING_DN","Slc12a3"
"HALLMARK_KRAS_SIGNALING_DN","Slc16a7"
"HALLMARK_KRAS_SIGNALING_DN","Slc25a23"
"HALLMARK_KRAS_SIGNALING_DN","Slc29a3"
"HALLMARK_KRAS_SIGNALING_DN","Slc30a3"
"HALLMARK_KRAS_SIGNALING_DN","Slc38a3"
"HALLMARK_KRAS_SIGNALING_DN","Slc5a5"
"HALLMARK_KRAS_SIGNALING_DN","Slc6a14"
"HALLMARK_KRAS_SIGNALING_DN","Slc6a3"
"HALLMARK_KRAS_SIGNALING_DN","Smpx"
"HALLMARK_KRAS_SIGNALING_DN","Sncb"
"HALLMARK_KRAS_SIGNALING_DN","Snn"
"HALLMARK_KRAS_SIGNALING_DN","Sox10"
"HALLMARK_KRAS_SIGNALING_DN","Sphk2"
"HALLMARK_KRAS_SIGNALING_DN","Sprr3"
"HALLMARK_KRAS_SIGNALING_DN","Sptbn2"
"HALLMARK_KRAS_SIGNALING_DN","Sstr4"
"HALLMARK_KRAS_SIGNALING_DN","Stag3"
"HALLMARK_KRAS_SIGNALING_DN","Synpo"
"HALLMARK_KRAS_SIGNALING_DN","Tas2r108"
"HALLMARK_KRAS_SIGNALING_DN","Tcf7l1"
"HALLMARK_KRAS_SIGNALING_DN","Tcl1"
"HALLMARK_KRAS_SIGNALING_DN","Tenm2"
"HALLMARK_KRAS_SIGNALING_DN","Tent5c"
"HALLMARK_KRAS_SIGNALING_DN","Tex15"
"HALLMARK_KRAS_SIGNALING_DN","Tfap2b"
"HALLMARK_KRAS_SIGNALING_DN","Tfcp2l1"
"HALLMARK_KRAS_SIGNALING_DN","Tff2"
"HALLMARK_KRAS_SIGNALING_DN","Tg"
"HALLMARK_KRAS_SIGNALING_DN","Tgfb2"
"HALLMARK_KRAS_SIGNALING_DN","Tgm1"
"HALLMARK_KRAS_SIGNALING_DN","Thnsl2"
"HALLMARK_KRAS_SIGNALING_DN","Thrb"
"HALLMARK_KRAS_SIGNALING_DN","Tlx1"
"HALLMARK_KRAS_SIGNALING_DN","Tnni3"
"HALLMARK_KRAS_SIGNALING_DN","Tshb"
"HALLMARK_KRAS_SIGNALING_DN","Ugt2b1"
"HALLMARK_KRAS_SIGNALING_DN","Upk3b"
"HALLMARK_KRAS_SIGNALING_DN","Vpreb1"
"HALLMARK_KRAS_SIGNALING_DN","Vpreb2"
"HALLMARK_KRAS_SIGNALING_DN","Vps50"
"HALLMARK_KRAS_SIGNALING_DN","Wnt16"
"HALLMARK_KRAS_SIGNALING_DN","Ybx2"
"HALLMARK_KRAS_SIGNALING_DN","Ypel1"
"HALLMARK_KRAS_SIGNALING_DN","Zbtb16"
"HALLMARK_KRAS_SIGNALING_DN","Zc2hc1c"
"HALLMARK_KRAS_SIGNALING_DN","Zfp112"
"HALLMARK_KRAS_SIGNALING_UP","Abcb1a"
"HALLMARK_KRAS_SIGNALING_UP","Ace"
"HALLMARK_KRAS_SIGNALING_UP","Adam17"
"HALLMARK_KRAS_SIGNALING_UP","Adam8"
"HALLMARK_KRAS_SIGNALING_UP","Adamdec1"
"HALLMARK_KRAS_SIGNALING_UP","Adgra2"
"HALLMARK_KRAS_SIGNALING_UP","Adgrl4"
"HALLMARK_KRAS_SIGNALING_UP","Akap12"
"HALLMARK_KRAS_SIGNALING_UP","Akt2"
"HALLMARK_KRAS_SIGNALING_UP","Aldh1a2"
"HALLMARK_KRAS_SIGNALING_UP","Aldh1a3"
"HALLMARK_KRAS_SIGNALING_UP","Ammecr1"
"HALLMARK_KRAS_SIGNALING_UP","Angptl4"
"HALLMARK_KRAS_SIGNALING_UP","Ank"
"HALLMARK_KRAS_SIGNALING_UP","Ano1"
"HALLMARK_KRAS_SIGNALING_UP","Anxa10"
"HALLMARK_KRAS_SIGNALING_UP","Apod"
"HALLMARK_KRAS_SIGNALING_UP","Arg1"
"HALLMARK_KRAS_SIGNALING_UP","Atg10"
"HALLMARK_KRAS_SIGNALING_UP","Avl9"
"HALLMARK_KRAS_SIGNALING_UP","Birc3"
"HALLMARK_KRAS_SIGNALING_UP","Bmp2"
"HALLMARK_KRAS_SIGNALING_UP","Bpgm"
"HALLMARK_KRAS_SIGNALING_UP","Btbd3"
"HALLMARK_KRAS_SIGNALING_UP","Btc"
"HALLMARK_KRAS_SIGNALING_UP","C3ar1"
"HALLMARK_KRAS_SIGNALING_UP","Car2"
"HALLMARK_KRAS_SIGNALING_UP","Cab39l"
"HALLMARK_KRAS_SIGNALING_UP","Cbl"
"HALLMARK_KRAS_SIGNALING_UP","Cbr4"
"HALLMARK_KRAS_SIGNALING_UP","Cbx8"
"HALLMARK_KRAS_SIGNALING_UP","Ccl20"
"HALLMARK_KRAS_SIGNALING_UP","Ccnd2"
"HALLMARK_KRAS_SIGNALING_UP","Ccser2"
"HALLMARK_KRAS_SIGNALING_UP","Cd37"
"HALLMARK_KRAS_SIGNALING_UP","Cdadc1"
"HALLMARK_KRAS_SIGNALING_UP","Cfb"
"HALLMARK_KRAS_SIGNALING_UP","Cfh"
"HALLMARK_KRAS_SIGNALING_UP","Cfhr1"
"HALLMARK_KRAS_SIGNALING_UP","Cidea"
"HALLMARK_KRAS_SIGNALING_UP","Clec4a3"
"HALLMARK_KRAS_SIGNALING_UP","Cmklr1"
"HALLMARK_KRAS_SIGNALING_UP","Cpe"
"HALLMARK_KRAS_SIGNALING_UP","Crot"
"HALLMARK_KRAS_SIGNALING_UP","Csf2"
"HALLMARK_KRAS_SIGNALING_UP","Csf2ra"
"HALLMARK_KRAS_SIGNALING_UP","Ctss"
"HALLMARK_KRAS_SIGNALING_UP","Cxcl10"
"HALLMARK_KRAS_SIGNALING_UP","Cxcr4"
"HALLMARK_KRAS_SIGNALING_UP","Dcbld2"
"HALLMARK_KRAS_SIGNALING_UP","Dnmbp"
"HALLMARK_KRAS_SIGNALING_UP","Dock2"
"HALLMARK_KRAS_SIGNALING_UP","Dusp6"
"HALLMARK_KRAS_SIGNALING_UP","Emp1"
"HALLMARK_KRAS_SIGNALING_UP","Eng"
"HALLMARK_KRAS_SIGNALING_UP","Epb41l3"
"HALLMARK_KRAS_SIGNALING_UP","Ephb2"
"HALLMARK_KRAS_SIGNALING_UP","Ereg"
"HALLMARK_KRAS_SIGNALING_UP","Ero1a"
"HALLMARK_KRAS_SIGNALING_UP","Ets1"
"HALLMARK_KRAS_SIGNALING_UP","Etv1"
"HALLMARK_KRAS_SIGNALING_UP","Etv4"
"HALLMARK_KRAS_SIGNALING_UP","Etv5"
"HALLMARK_KRAS_SIGNALING_UP","Evi5"
"HALLMARK_KRAS_SIGNALING_UP","F13a1"
"HALLMARK_KRAS_SIGNALING_UP","F2rl1"
"HALLMARK_KRAS_SIGNALING_UP","Fbxo4"
"HALLMARK_KRAS_SIGNALING_UP","Fcer1g"
"HALLMARK_KRAS_SIGNALING_UP","Fgf9"
"HALLMARK_KRAS_SIGNALING_UP","Flt4"
"HALLMARK_KRAS_SIGNALING_UP","Fuca1"
"HALLMARK_KRAS_SIGNALING_UP","G0s2"
"HALLMARK_KRAS_SIGNALING_UP","Gabra3"
"HALLMARK_KRAS_SIGNALING_UP","Gadd45g"
"HALLMARK_KRAS_SIGNALING_UP","Galnt3"
"HALLMARK_KRAS_SIGNALING_UP","Gfpt2"
"HALLMARK_KRAS_SIGNALING_UP","Glrx"
"HALLMARK_KRAS_SIGNALING_UP","Gng11"
"HALLMARK_KRAS_SIGNALING_UP","Gpnmb"
"HALLMARK_KRAS_SIGNALING_UP","Gprc5b"
"HALLMARK_KRAS_SIGNALING_UP","Gucy1a1"
"HALLMARK_KRAS_SIGNALING_UP","Gypc"
"HALLMARK_KRAS_SIGNALING_UP","H2bc3"
"HALLMARK_KRAS_SIGNALING_UP","Hbegf"
"HALLMARK_KRAS_SIGNALING_UP","Hdac9"
"HALLMARK_KRAS_SIGNALING_UP","Hkdc1"
"HALLMARK_KRAS_SIGNALING_UP","Hoxd11"
"HALLMARK_KRAS_SIGNALING_UP","Hsd11b1"
"HALLMARK_KRAS_SIGNALING_UP","Id2"
"HALLMARK_KRAS_SIGNALING_UP","Igf2"
"HALLMARK_KRAS_SIGNALING_UP","Igfbp3"
"HALLMARK_KRAS_SIGNALING_UP","Ikzf1"
"HALLMARK_KRAS_SIGNALING_UP","Il10ra"
"HALLMARK_KRAS_SIGNALING_UP","Il1b"
"HALLMARK_KRAS_SIGNALING_UP","Il1rl2"
"HALLMARK_KRAS_SIGNALING_UP","Il2rg"
"HALLMARK_KRAS_SIGNALING_UP","Il33"
"HALLMARK_KRAS_SIGNALING_UP","Il7r"
"HALLMARK_KRAS_SIGNALING_UP","Inhba"
"HALLMARK_KRAS_SIGNALING_UP","Irf8"
"HALLMARK_KRAS_SIGNALING_UP","Itga2"
"HALLMARK_KRAS_SIGNALING_UP","Itgb2"
"HALLMARK_KRAS_SIGNALING_UP","Itgbl1"
"HALLMARK_KRAS_SIGNALING_UP","Jup"
"HALLMARK_KRAS_SIGNALING_UP","Kcnn4"
"HALLMARK_KRAS_SIGNALING_UP","Kif5c"
"HALLMARK_KRAS_SIGNALING_UP","Klf4"
"HALLMARK_KRAS_SIGNALING_UP","Laptm5"
"HALLMARK_KRAS_SIGNALING_UP","Lat2"
"HALLMARK_KRAS_SIGNALING_UP","Lcp1"
"HALLMARK_KRAS_SIGNALING_UP","Lif"
"HALLMARK_KRAS_SIGNALING_UP","Ly96"
"HALLMARK_KRAS_SIGNALING_UP","Mafb"
"HALLMARK_KRAS_SIGNALING_UP","Mall"
