"gene_id","ENTREZID","SYMBOL","logFC_1W","FDR_1W","direction_1W","logFC_4W","FDR_4W","direction_4W","direction_persistent","category"
"G10090_8349","50918","Myadm",1.05742738676901,1.78820268853221e-06,"Up",1.05217225851921,3.8812916336557e-05,"Up","Up","persistent_direction_consistent"
"G10090_8359","13116","Cyp46a1",2.0955963598392,7.31803140186497e-08,"Up",1.01892730780341,0.000953206216290936,"Up","Up","persistent_direction_consistent"
"G10090_8364","68396","Nat8",2.01913055270617,6.85137762570707e-05,"Up",1.59882839721801,0.000442590884835178,"Up","Up","persistent_direction_consistent"
"G10090_8381","66949","Trim59",2.67774383279633,1.4309812241496e-08,"Up",1.05508019437068,0.00313067566812119,"Up","Up","persistent_direction_consistent"
"G10090_840","215632","Psd4",2.12265983193274,6.62596832760653e-09,"Up",1.11672592547676,8.31459184879201e-05,"Up","Up","persistent_direction_consistent"
"G10090_8504","208936","Adamts18",1.41441470812401,6.30652339588008e-05,"Up",1.66936234619984,0.00134884420239049,"Up","Up","persistent_direction_consistent"
"G10090_8533","140570","Plxnb2",1.57137818491965,1.93712369853475e-08,"Up",1.49572937938064,7.87146225258905e-06,"Up","Up","persistent_direction_consistent"
"G10090_8534","20583","Snai2",1.37669216747144,6.06111362949155e-08,"Up",1.56750685272772,5.45307461835345e-06,"Up","Up","persistent_direction_consistent"
"G10090_8540","71951","Gpc2",2.26646813855222,7.2642140571648e-09,"Up",1.06579950318239,0.00072652258165923,"Up","Up","persistent_direction_consistent"
"G10090_8592","276952","Rasl10b",1.8763971821148,2.14016713630045e-05,"Up",1.94216055952193,0.000645770212947671,"Up","Up","persistent_direction_consistent"
"G10090_8611","17150","Mfap2",3.26316270551553,6.68580131494874e-13,"Up",1.60817879121211,1.85003361290888e-05,"Up","Up","persistent_direction_consistent"
"G10090_8621","232035","Ccser1",1.17293523709683,0.00014384776182706,"Up",1.03952916834546,0.000177483947297784,"Up","Up","persistent_direction_consistent"
"G10090_8655","20540","Slc7a7",1.44568167014854,4.86843025617687e-09,"Up",1.26941352868438,2.1432610323735e-05,"Up","Up","persistent_direction_consistent"
"G10090_8657","74511","Lrrc17",2.9326948610503,5.13038461327797e-11,"Up",1.84255141203418,3.97726653785967e-05,"Up","Up","persistent_direction_consistent"
"G10090_8677","51944","Knstrn",2.61777246605868,2.99539448999995e-08,"Up",1.30252270814717,0.000312120697071408,"Up","Up","persistent_direction_consistent"
"G10090_8679","219144","Arl11",1.42142818232506,1.83315677642749e-07,"Up",1.06321681890779,0.000132084372798851,"Up","Up","persistent_direction_consistent"
"G10090_8722","225997","Trpm6",1.85273752349918,3.6272206567135e-08,"Up",2.12563025022863,4.69781683380482e-06,"Up","Up","persistent_direction_consistent"
"G10090_8732","15227","Foxf1",2.12571132559346,6.10299635742596e-06,"Up",2.19799221960338,2.86740377238637e-06,"Up","Up","persistent_direction_consistent"
"G10090_8780","18167","Npy2r",3.3365318287112,1.37688301905315e-06,"Up",2.05544749430346,0.000539635010289162,"Up","Up","persistent_direction_consistent"
"G10090_8783","72599","Pdia5",2.0827375191169,5.18684455624478e-11,"Up",1.45213432537248,1.04945915911166e-05,"Up","Up","persistent_direction_consistent"
"G10090_8789","20312","Cx3cl1",1.04379228240292,1.27898855790399e-06,"Up",1.17473565117251,7.73386435819594e-05,"Up","Up","persistent_direction_consistent"
"G10090_8845","83398","Ndst3",1.01608587682326,4.65481058355602e-05,"Up",1.03728408828374,0.00445924876334778,"Up","Up","persistent_direction_consistent"
"G10090_8856","225518","Prdm6",1.43208224691719,0.00037479872223798,"Up",1.42579368784271,0.00279071260125484,"Up","Up","persistent_direction_consistent"
"G10090_8864","81910","Rrbp1",1.33024336991628,9.22665118006457e-08,"Up",1.09825275515086,3.79610950246403e-05,"Up","Up","persistent_direction_consistent"
"G10090_887","218476","Gcnt4",2.29982003014223,1.39715020191326e-07,"Up",1.68838600539083,0.000194006911916863,"Up","Up","persistent_direction_consistent"
"G10090_8886","54392","Ncapg",2.97108828464395,7.53828522788983e-08,"Up",1.32776353876959,0.0132217799278235,"Up","Up","persistent_direction_consistent"
"G10090_8944","17240","Mdfi",2.72322353366768,2.09418110536789e-09,"Up",1.56655364982939,4.86537355985986e-05,"Up","Up","persistent_direction_consistent"
"G10090_8991","80982","Cemip",3.50941274395686,3.67546853127726e-09,"Up",3.27415391702107,0.000107408256090537,"Up","Up","persistent_direction_consistent"
"G10090_9017","72507","Dzip1l",1.40431726893782,1.73271976739584e-08,"Up",1.38964840614564,1.78976049639319e-05,"Up","Up","persistent_direction_consistent"
"G10090_9019","76408","Abcc3",1.8410743294727,3.46796587400499e-08,"Up",1.54778007740952,2.79227790160271e-05,"Up","Up","persistent_direction_consistent"
"G10090_9034","24088","Tlr2",1.77583117693233,5.70532941167379e-09,"Up",1.3797536244035,2.79338099795345e-05,"Up","Up","persistent_direction_consistent"
"G10090_9061","72391","Cdkn3",2.6870144568088,7.61600807013501e-08,"Up",1.07826409539616,0.0321222496046409,"Up","Up","persistent_direction_consistent"
"G10090_9119","72701","Zfp618",1.98978341486164,3.42239126080717e-09,"Up",1.84662248355032,1.61037775655422e-05,"Up","Up","persistent_direction_consistent"
"G10090_9156","12406","Serpinh1",1.90097644294518,6.35977718316483e-09,"Up",1.26545118491949,3.98374784584386e-05,"Up","Up","persistent_direction_consistent"
"G10090_9162","12522","Cd83",1.42988316126486,7.88575286789858e-06,"Up",1.25044719104635,0.000853096182312056,"Up","Up","persistent_direction_consistent"
"G10090_9164","16658","Mafb",1.22552442840006,1.15595950866827e-07,"Up",1.18755641066843,8.79111355598895e-06,"Up","Up","persistent_direction_consistent"
"G10090_9179","12814","Col11a1",3.45101516136965,1.36118739227275e-07,"Up",1.26686533470351,0.0010693361061219,"Up","Up","persistent_direction_consistent"
"G10090_9228","101497","Plekhg2",1.13837479001015,2.44577243306215e-06,"Up",1.1042956902818,0.000100289519382367,"Up","Up","persistent_direction_consistent"
"G10090_9231","14302","Frk",1.74351959801528,2.31757113154578e-07,"Up",1.25502118968743,1.24296961301637e-05,"Up","Up","persistent_direction_consistent"
"G10090_9243","432611","Dnai2",1.17351242284621,5.00307201947527e-05,"Up",1.15484153988885,1.46342905748827e-05,"Up","Up","persistent_direction_consistent"
"G10090_9256","244281","Myo16",4.2334326586106,8.06808549420564e-11,"Up",4.61279307459338,8.69660979022224e-06,"Up","Up","persistent_direction_consistent"
"G10090_9264","22337","Vdr",2.04844302454462,0.000310175015816925,"Up",1.63749168451803,0.0124767478606999,"Up","Up","persistent_direction_consistent"
"G10090_9273","26360","Angptl2",1.60973237069859,5.64570922666632e-08,"Up",1.00085267149165,9.43522097529021e-05,"Up","Up","persistent_direction_consistent"
"G10090_9348","69539","Trnp1",1.42091940746587,1.39633070508424e-07,"Up",1.14028591740018,0.000339613878596701,"Up","Up","persistent_direction_consistent"
"G10090_9369","52372","D6Ertd527e",2.23860415418126,5.35774003149592e-06,"Up",2.22190236344316,9.05505285246751e-05,"Up","Up","persistent_direction_consistent"
"G10090_9381","228564","Frmd5",2.48897837436571,2.98395867107162e-07,"Up",2.0531786367088,0.000173118508723321,"Up","Up","persistent_direction_consistent"
"G10090_9421","271221","Rubcnl",1.23208053606132,2.59870921675835e-05,"Up",1.12954450743685,0.000607567403487326,"Up","Up","persistent_direction_consistent"
"G10090_9427","75317","Parpbp",3.1234459478756,6.39437100019653e-08,"Up",1.26227689681711,0.00204108117715668,"Up","Up","persistent_direction_consistent"
"G10090_948","13132","Dab2",1.65291359967686,3.73734189290079e-08,"Up",1.33925360799811,1.02074217494275e-05,"Up","Up","persistent_direction_consistent"
"G10090_9490","13807","Eno2",1.7565391359188,7.21703926183706e-08,"Up",1.34066293787835,9.96275381078518e-05,"Up","Up","persistent_direction_consistent"
"G10090_9495","268396","Sh3pxd2b",2.58101336570204,1.98493650176459e-11,"Up",1.95824047541481,5.34988838172246e-06,"Up","Up","persistent_direction_consistent"
"G10090_9533","100039293","",2.3118674457518,4.50247115891556e-07,"Up",1.24978214340329,0.00825175656299382,"Up","Up","persistent_direction_consistent"
"G10090_9550","18768","Pkib",2.24119559534749,2.3789834980523e-08,"Up",1.4443358609347,1.06602532510169e-05,"Up","Up","persistent_direction_consistent"
"G10090_9580","56742","Psrc1",2.8804304962392,2.77859183347323e-07,"Up",1.91355506540326,0.0011216393412767,"Up","Up","persistent_direction_consistent"
"G10090_9587","211535","Odad1",1.21866472531348,0.000375529035889458,"Up",1.23471079838362,0.000223940176989311,"Up","Up","persistent_direction_consistent"
"G10090_9627","50778","Rgs1",2.54991786292569,2.2950121611894e-05,"Up",2.02266292031848,3.17010595851043e-05,"Up","Up","persistent_direction_consistent"
"G10090_9746","69982","Spink2",1.68711586848017,4.30239710856134e-07,"Up",1.5716402863602,0.000276830065338887,"Up","Up","persistent_direction_consistent"
"G10090_9771","100502766","Kifc1",2.81541666918161,1.7904654613455e-08,"Up",1.28169492653007,0.000436171256349281,"Up","Up","persistent_direction_consistent"
"G10090_978","235130","Adamts15",1.5119107499414,2.39780081820981e-08,"Up",1.29320988900217,1.45723496557238e-05,"Up","Up","persistent_direction_consistent"
"G10090_9793","54635","Pdgfc",1.04595470898934,5.22218379495664e-06,"Up",1.23433606297754,0.00019376890450477,"Up","Up","persistent_direction_consistent"
"G10090_9802","20460","Stil",2.58191630845675,1.28380022875484e-07,"Up",1.20000034716302,0.0163040675412686,"Up","Up","persistent_direction_consistent"
"G10090_9836","243961","Shank1",2.219530076389,1.10369230952564e-06,"Up",1.90343758106564,0.000126804967742009,"Up","Up","persistent_direction_consistent"
"G10090_988","269116","Nfasc",2.47554452230474,2.83229095302027e-07,"Up",2.52782927511613,1.81825510067859e-05,"Up","Up","persistent_direction_consistent"
"G10090_9885","16977","Lrrc23",1.12956208489517,0.000492914481951211,"Up",1.05253917833555,0.00194344542241471,"Up","Up","persistent_direction_consistent"
"G10090_9898","233406","Prc1",2.83604824068024,1.01339719982439e-09,"Up",1.57637764242121,0.000628898436676349,"Up","Up","persistent_direction_consistent"
"G10090_9945","320705","Bend6",1.45126534671091,3.45749204454518e-06,"Up",2.08716543537045,9.50124108687987e-06,"Up","Up","persistent_direction_consistent"
"G10090_9958","59058","Bhlhe22",2.55831926017097,3.48864776687371e-07,"Up",1.6091356946984,0.00162422219101929,"Up","Up","persistent_direction_consistent"
"G10090_9960","22151","Tubb2a",1.32424625098453,6.0423145960265e-08,"Up",1.00738946765091,0.000119278461546265,"Up","Up","persistent_direction_consistent"
"G10090_9961","208084","Pif1",3.76262834933624,1.3265572843169e-07,"Up",1.33977417007186,0.00560508637738896,"Up","Up","persistent_direction_consistent"
"G10090_9970","194309","Vps37d",1.50327294416753,2.74836098439287e-09,"Up",1.06822880971957,0.000193927846781868,"Up","Up","persistent_direction_consistent"
"G10090_9974","14163","Fgd1",1.42532049253202,3.96703267905889e-09,"Up",1.24660605359494,1.54017955733362e-05,"Up","Up","persistent_direction_consistent"
"G10090_9988","54371","Chst2",1.32708869833677,0.000190550907606423,"Up",2.12401465418263,2.03950902019696e-05,"Up","Up","persistent_direction_consistent"
