"gene_id","GSM7140486_CON1_synovium","GSM7140491_CON2_synovium","GSM7140495_CON3_synovium","GSM7140500_CON4_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140501_ACLT12_synovium"
"ENSSSCG00000003787",152.519052,128.543625,137.098786,109.185415,114.231527,119.069488,112.045732,133.716759,129.494003,125.255473,95.364083,118.640259,98.171504,118.493252,79.445276,87.209256,103.462824,98.420414,111.644825,98.284171,108.550087,136.365069,81.627198,67.514532
"ENSSSCG00000003788",30.377078,17.753744,24.24923,21.644557,8.667748,25.207855,21.128267,19.273389,18.295848,9.93084,20.079722,19.491321,17.35987,18.220162,16.724267,8.885247,16.802443,15.122088,21.767497,11.643903,17.163528,26.003224,5.635609,18.572455
"ENSSSCG00000003789",9.188149,6.488894,3.994144,7.684734,5.166438,4.831066,6.344062,7.101961,6.259084,5.879198,5.905509,6.478161,4.594991,5.526382,7.065648,6.147216,5.709001,6.216057,7.536491,4.998406,4.327483,7.187577,11.482912,7.078613
"ENSSSCG00000003790",20.021973,21.732813,21.085884,21.860025,18.607765,22.063705,20.833611,22.845414,18.555587,19.55475,16.913374,24.298733,21.023994,20.694485,23.700862,25.441989,23.028158,16.772636,21.362063,19.266936,20.159792,25.522211,24.268545,21.816548
"ENSSSCG00000003791",141.739593,121.63114,121.03642,114.52184,91.084626,113.278284,110.977577,140.900132,123.822448,130.935088,88.53848,112.981917,97.659263,105.386537,92.287915,107.500794,99.042276,103.129411,97.277756,88.542133,93.380764,135.174815,79.453061,72.403327
"ENSSSCG00000003792",20.713634,18.453835,14.172368,20.051834,16.719693,22.812828,15.401034,23.665197,18.432376,16.381691,18.149516,17.470392,14.768753,14.157187,20.676839,22.547621,21.723789,19.458203,17.351629,17.517971,19.89464,23.080083,13.432828,14.787625
"ENSSSCG00000003793",0.595725,0.045777,0.59403,1.273552,0.773817,0.532598,0.555713,0.142765,0.426386,0,0.815196,0,2.134787,2.445128,6.153113,9.571929,5.075267,6.163407,1.953623,4.835258,3.437508,0.462212,1.550748,3.129366
"ENSSSCG00000003794",0,0,0.236233,0,0,0.062553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000003795",96.273938,102.414706,101.116842,90.653438,127.826205,105.788533,110.316581,113.292435,115.655878,125.685215,117.25618,121.563822,91.32779,92.647211,96.348257,105.968726,107.417238,99.401831,73.95042,100.178033,100.043673,141.100004,64.984774,82.398972
"ENSSSCG00000003797",0.771227,2.036903,1.465905,1.266368,1.269092,1.056771,0.938688,1.674447,2.429164,0.827406,0.884485,2.357589,0.948695,0.465428,3.260511,0.343961,2.680204,0.714702,0.345199,1.839639,2.209032,2.179644,0.637391,0.306654
"ENSSSCG00000003798",87.788146,98.783161,103.478737,80.155874,89.88477,101.520644,95.720951,102.061642,92.966377,90.696528,93.29552,95.28953,76.914805,96.149966,108.52879,91.219703,95.608449,114.287892,106.763537,85.298216,110.284924,101.757802,103.089084,97.685211
"ENSSSCG00000003799",0.425156,0.593666,0.568912,0.429826,0.25007,0.261063,0.236716,0.297441,0.719192,0.382664,0.087906,0.250006,0.86883,0.416557,0.154764,0.464565,0.584693,0.085471,0.494478,0.334807,0.642616,0.676436,0.174577,0
"ENSSSCG00000003801",2.646159,1.963047,2.255728,1.456284,1.507119,1.634129,2.620335,1.331279,3.284989,2.303408,1.302053,1.308886,2.800905,1.506203,1.260576,1.225764,1.315165,2.287792,3.050122,1.432627,1.576406,1.980207,0.823252,1.450517
"ENSSSCG00000003803",0.691673,0,0.175329,0,0,0.091056,0.116414,0,0.132439,0,0.204716,0,0.80413,0,0.737912,0.145204,0,0.557952,0.179002,0,0.208815,0,0.554081,0.771294
"ENSSSCG00000003805",68.195633,104.154913,82.017155,41.583283,132.601596,61.253679,70.282558,67.737132,91.88519,116.010389,63.03419,98.041292,73.809285,82.816,153.214095,139.367016,53.676525,46.609117,45.334023,99.913042,59.178453,109.770195,47.197202,58.811825
"ENSSSCG00000003806",137.890076,114.876615,132.780202,92.655393,98.720165,120.663874,131.687754,114.562781,115.152438,101.235183,144.2749,116.194723,123.760491,124.739795,106.689043,124.360713,122.931557,113.819186,155.370902,98.94551,124.213721,115.507498,113.456568,91.391051
"ENSSSCG00000003807",5.008937,3.08898,7.151954,4.506279,2.561851,4.849337,3.566719,4.421186,2.94462,2.345805,2.019022,1.986457,1.564333,3.556396,3.006315,0.889516,1.820306,1.651731,3.451841,1.567806,3.847765,3.635626,1.899616,0.950862
"ENSSSCG00000003809",142.52387,155.547863,135.935743,129.932787,137.411057,136.593821,147.206092,134.597684,147.245861,134.834107,138.344243,155.407334,111.50533,129.221657,130.785028,130.603715,130.952727,116.949603,139.176516,132.073478,168.179424,141.993542,117.061439,96.764109
"ENSSSCG00000003811",48.326253,44.693363,37.319624,40.956752,34.698865,40.639965,39.881705,45.62938,53.009158,45.836159,26.327774,43.716094,18.48329,21.591854,23.751242,36.276504,30.891514,37.673272,26.388177,28.473449,24.135264,40.629321,25.061807,27.872726
"ENSSSCG00000003812",70.934171,67.441017,64.694292,64.582375,62.258768,70.591443,70.469212,71.95218,64.02557,61.239353,62.810856,62.692122,51.780732,58.579778,60.849963,60.818685,59.680705,59.016987,74.297202,60.329165,80.511967,78.98847,64.002107,62.443567
"ENSSSCG00000003815",19.948243,27.856356,23.324433,9.432322,16.238327,22.077341,19.476341,22.934892,18.150809,22.457892,17.9441,22.848632,16.892497,14.93796,13.43636,24.617672,20.872306,20.007711,15.662849,19.107216,13.709066,22.47319,13.355565,8.526993
"ENSSSCG00000003816",22.550481,48.846821,26.311434,46.706674,36.173658,38.007813,41.721671,34.118267,37.752485,54.917211,19.761749,48.581711,15.355093,18.188873,20.939554,27.600829,39.905715,16.762341,21.01432,24.856166,26.017864,26.621864,22.795728,20.480513
"ENSSSCG00000003818",39.693807,41.576235,36.611593,33.329483,36.127881,37.371981,33.491727,40.617944,37.99398,41.777382,42.169858,36.286826,30.770967,35.685018,43.759637,38.814176,41.690982,31.729514,33.861038,35.120039,38.364698,42.785781,39.495461,27.75388
"ENSSSCG00000003819",1.841839,1.577455,0.944821,1.432059,0.649032,0.968961,0.466938,0.887487,1.990442,1.904708,1.565043,1.544187,0.999556,0.743441,0.694028,0.918074,1.052865,0.954455,0.730928,1.349345,0.752309,1.558689,1.887895,1.786505
"ENSSSCG00000003820",45.181169,43.049477,36.430268,48.594512,34.233625,41.418191,46.056149,45.575888,39.603266,45.556058,46.558668,42.000416,39.152793,39.534939,53.211255,54.166076,56.57623,36.312413,45.171756,39.265494,53.105998,41.58745,56.036875,34.558576
"ENSSSCG00000003821",2.131677,1.251176,2.486019,0.520329,0.569542,1.488859,1.676792,0.585295,1.41952,0.573725,0.031454,0.918324,0.698834,0.685772,0.599017,0.172188,0.236006,0.081048,0.911972,0.33267,0.143302,0.500162,0.406323,0
"ENSSSCG00000003823",0.273183,0,1.157362,0.466085,0.282247,0.266006,0.204817,0.899088,0.408091,0.091608,1.947762,0.136476,1.958003,1.213082,2.063996,0.856599,1.150755,2.411286,2.418396,1.609779,1.088582,0.331315,0.362371,0.196131
"ENSSSCG00000003825",5.402018,3.947273,3.503706,2.735881,3.043009,3.475737,3.818472,7.058581,4.206265,5.844817,2.401796,3.655204,1.120879,3.05838,2.428489,1.782678,1.760347,2.563153,2.443638,0.41257,2.813519,2.651388,1.207377,1.758967
"ENSSSCG00000003826",0.314557,0.37891,0.157765,0.777802,0.319879,0.894679,0.701602,0.43827,0.456415,0.553914,0.176114,1.031858,0.973715,0.199616,0,0.123809,0.392103,0.160605,0.078036,0.218293,0.091386,0.283,0.348169,0
"ENSSSCG00000003828",18.312301,15.839569,19.920118,14.656237,13.140452,18.131094,20.749324,18.104417,19.311012,20.372079,8.701372,20.962657,9.407317,11.835351,5.435769,12.655476,10.715605,9.864689,10.441403,12.11903,7.555895,17.48388,6.256525,8.762774
"ENSSSCG00000003830",51.640471,41.766139,41.803475,37.261192,36.103425,44.269182,36.893912,42.961302,47.372174,45.940892,36.017948,41.817395,31.024603,39.989907,43.074687,34.951653,40.76262,35.599612,36.03536,41.42875,39.045989,44.397447,32.759376,31.30818
"ENSSSCG00000003831",7.052461,6.581227,12.230801,7.566069,6.780554,10.604646,9.936492,5.640122,9.448231,10.677628,2.807454,9.361675,6.642686,6.098228,3.646277,5.22785,7.53708,2.610277,6.028567,7.844646,5.979596,7.936153,3.21856,2.364433
"ENSSSCG00000003832",1.133594,0,0.647077,0.566996,0.28759,0.603437,0.209454,0,0.774309,0.093237,0.146243,0.348336,0.925189,0,0,0,0.430134,0.202485,1.397981,0.501494,0,0.578519,0.271079,0
"ENSSSCG00000003833",18.376359,10.144903,22.652403,20.726287,16.116703,18.917641,20.443364,20.442841,23.503615,17.121256,8.639529,14.530189,8.236198,9.816753,14.237558,10.435021,12.202187,12.48769,10.725031,11.227607,10.567683,20.040226,5.34066,17.309346
"ENSSSCG00000003834",1.38245,0.783862,0.782604,1.474874,0.485498,0.658124,0.94322,0.589355,0.968586,1.20693,0.524753,1.133563,0.507973,0.764918,0.733371,0.38256,0.623878,1.112653,0.298778,0.498014,0.770348,0.753782,0.174433,0.071139
"ENSSSCG00000003835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000003839",897.523905,781.826692,635.956844,759.33042,474.512472,591.393752,725.548702,561.655157,593.352238,524.709207,554.124684,596.32577,569.359166,768.269384,543.667889,416.788905,807.593147,421.716797,1275.040471,446.335782,981.398746,606.204905,1127.279448,450.667876
"ENSSSCG00000003843",10.160183,9.546984,11.456175,8.682175,7.150444,8.99898,8.985314,10.292233,9.478458,11.100476,8.70255,10.567307,9.005328,9.24919,6.171696,8.714513,9.0721,7.60053,8.887297,7.791555,7.797338,11.453759,5.423294,5.596421
"ENSSSCG00000003844",18.005167,14.309807,17.905976,11.649101,13.250978,19.225066,18.726147,16.761977,12.960587,18.009023,13.683098,16.243755,16.336751,15.871563,16.60582,18.574642,15.272531,11.442324,20.672966,14.5178,18.227936,17.148344,12.840129,16.493858
"ENSSSCG00000003845",0.135645,0,0,0,0,0,0,0,0,0.031441,0,0,0,0,0,0,0,0,0.089045,0,0,0,0,0
"ENSSSCG00000003846",8.606092,1.962903,3.874802,5.017388,2.56976,4.591879,2.784116,3.58666,3.974191,1.444001,7.194732,0.952548,8.08898,9.181636,10.606921,4.518294,6.167313,4.669243,13.150309,5.491188,7.274227,6.211814,6.106467,5.351691
"ENSSSCG00000003847",0,0,0.803946,1.372427,0,0.241111,0.167496,0,0,0.450626,0,0,0.177812,0.556231,0,0,0.464589,0.449825,0.198728,0,0,0,0,0
"ENSSSCG00000003848",4.132364,5.209844,4.461889,3.575012,4.209312,4.369279,2.5453,2.462642,4.115395,3.346569,6.057914,5.134441,5.469782,5.639791,5.693384,5.025601,3.81826,5.306497,7.507347,4.606639,12.053406,6.715733,3.83321,2.433485
"ENSSSCG00000003849",17.562448,24.320001,21.869825,22.300114,23.474407,24.728001,22.4209,21.870136,24.17621,19.169879,27.109212,22.48813,19.415195,18.541842,20.821948,26.675257,22.040811,22.518266,25.371249,21.174622,19.890424,25.951174,29.417365,30.21668
"ENSSSCG00000003850",23.033576,29.057081,24.588739,27.467619,29.254227,26.254062,25.724203,23.247279,26.038367,23.267376,45.836873,23.344818,31.024002,21.722845,24.622034,32.621701,31.031098,37.977937,27.235604,23.709074,28.90182,28.474324,35.183607,19.311496
"ENSSSCG00000003851",36.910482,33.096524,34.095909,33.851486,24.579842,27.822982,29.566017,27.484549,33.734007,34.073388,23.477564,33.590721,28.708614,34.520214,34.846107,45.810835,27.749713,25.113481,38.907489,27.936819,28.734567,47.056426,18.572474,31.850614
"ENSSSCG00000003852",0.333015,0.483189,0.54992,0.235833,0.275326,0.126254,0.59904,0.868895,0.650253,0.984886,0.294182,0.842713,0.400032,0.592372,0.228864,0.467493,0.160773,0.16696,0.510123,0.168616,0.096768,0.665312,0,0.712207
"ENSSSCG00000003854",61.063449,56.473555,65.001289,49.326586,42.942209,58.260039,59.139609,50.46971,58.410073,57.921856,43.147063,65.003267,46.453681,52.738615,37.133384,51.88232,44.718578,35.64484,54.221263,33.671254,44.646137,67.935795,36.653451,35.918109
"ENSSSCG00000003857",30.846931,29.815181,31.251905,25.459689,25.607931,26.920792,26.335339,30.893946,26.933735,26.52481,32.637035,27.147486,41.094591,36.554153,40.401565,34.792541,34.005282,25.769,42.513186,30.868781,37.866965,36.666213,42.129486,25.732119
"ENSSSCG00000003859",36.458892,28.584126,31.077944,26.587831,23.469783,33.136857,30.838716,34.320272,31.777731,32.026131,18.941216,32.694181,25.503748,27.912747,26.020473,24.724014,27.906026,20.173392,28.084264,24.589113,26.03132,33.730191,22.941321,18.273865
"ENSSSCG00000003861",0.596082,0.392872,0.991736,0.146153,0.230916,0.40686,1.10058,0.313532,0.717063,1.01218,0.512054,0.241627,0.725695,0.587826,0.527391,0.654808,0.740234,0.386049,1.65904,0.523949,0.185241,0.442396,0.168618,0.999169
"ENSSSCG00000003862",15.759861,11.543444,16.429312,11.690876,12.248842,13.23327,14.919148,13.493155,13.538025,14.360923,10.193407,15.588091,12.573622,13.742488,8.122654,13.04076,10.521211,11.782871,12.153433,9.50742,13.503487,16.926384,8.219762,12.097591
"ENSSSCG00000003863",28.142427,31.253043,26.133449,27.975304,29.424382,30.064761,23.901621,30.079918,24.911041,24.853662,29.296136,25.219212,26.10089,29.231139,34.793557,29.136017,31.667246,22.242376,33.090468,24.96376,34.040661,31.054178,33.283017,21.27309
"ENSSSCG00000003867",54.213025,54.794991,55.547835,48.49144,59.067264,60.443015,61.752041,57.872606,69.258739,51.270837,59.950862,53.185417,37.177533,57.645401,42.650024,48.134027,42.183683,43.052837,40.614435,44.858941,55.239819,50.056361,35.546785,34.086094
"ENSSSCG00000003868",0,0,0,0,0,0,0,0,0,0,0.66096,0.926177,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000003870",31.335228,31.269577,35.360218,32.242019,26.54085,34.458025,28.40205,30.74875,24.800825,29.016958,28.464064,29.689316,27.703185,30.849106,34.862792,32.842245,32.335316,32.998836,34.9417,31.153669,37.437118,33.19456,32.91243,29.863921
"ENSSSCG00000003872",142.807998,136.200569,109.077821,114.883977,108.47188,125.064184,144.197229,147.696795,119.378928,149.718582,107.611462,126.796054,94.128316,106.640836,110.020477,134.869381,126.787581,112.882792,129.101937,111.577195,111.695018,129.21581,107.597938,94.351004
"ENSSSCG00000003875",2.521281,1.621295,2.658985,1.003902,1.750559,1.316098,3.125657,1.607963,2.559754,2.207282,1.784472,3.11332,3.030708,3.457186,1.377016,0.968608,0.913998,0.910531,1.534173,1.276647,1.99302,2.177146,0.748585,1.879193
"ENSSSCG00000003876",26.673702,27.590662,22.078185,20.758101,29.190524,23.314992,30.78285,22.839422,25.636196,35.966636,20.011057,26.979328,20.095178,20.335424,18.620588,37.260076,26.087803,22.83232,26.338869,22.463888,16.358272,25.899114,20.945139,16.574564
"ENSSSCG00000003877",43.056539,41.141397,42.105417,38.151282,39.458259,46.773663,34.545052,35.945512,39.947024,41.219311,33.322982,40.990232,33.802608,35.619649,37.184415,32.314677,32.233846,34.922665,35.65775,34.091357,37.445395,42.165271,24.586362,31.434566
"ENSSSCG00000003881",12.93756,9.599499,12.520867,9.896497,6.630523,8.087966,12.198433,8.725606,9.388141,11.897163,9.891437,9.583353,9.598384,10.711729,9.297385,10.655234,9.420057,10.041588,14.686182,8.655575,12.563953,10.481924,10.938819,7.392575
"ENSSSCG00000003882",0.287797,0.209961,0.403103,0.687624,0,0.691082,0.30769,0.549495,0.562699,0.489431,0.036352,0.239148,0,0.172779,0,0.067362,0,0.391967,0.506429,0.240967,0.165783,0,0,0.051112
"ENSSSCG00000003884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000003885",112.46091,92.219075,80.77024,83.566719,105.293194,104.119648,76.624998,111.147604,97.337292,81.171896,107.953192,81.618062,81.224204,101.750866,128.311544,95.914793,116.244342,107.19907,105.180256,92.144151,112.424551,83.450448,125.400332,111.175306
"ENSSSCG00000003888",2.190921,1.523407,2.18346,2.164899,2.495886,3.230511,2.076777,3.647485,1.546732,2.006199,2.147374,1.632845,2.459889,2.299831,2.515663,2.326359,2.095263,2.362355,2.386212,2.037572,2.396102,1.86096,0.97708,1.799779
"ENSSSCG00000003889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000003891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000003892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000003894",1.538239,1.556855,2.456526,0.836066,0,7.28246,0.526899,0,1.066445,0,0,0.704978,0,0.234863,0,0,0,0,2.559977,0,0.166914,0,0,2.16203
"ENSSSCG00000003895",46.062085,46.59215,52.533954,43.211338,48.93899,45.476348,48.128537,48.458914,47.91715,48.670018,41.886858,48.879166,32.212775,42.598583,42.591948,45.394657,47.808088,37.94472,45.080621,39.508601,40.696811,49.824707,28.60389,36.661375
"ENSSSCG00000003897",15.616507,13.065592,11.72907,10.918969,11.164968,11.012405,10.872553,12.14438,10.963857,10.528182,12.353731,7.541887,9.820963,17.078591,16.935953,11.7138,11.931585,12.096702,16.790532,15.51845,12.56067,13.188358,11.235907,13.825117
"ENSSSCG00000003898",34.374174,28.084782,26.837005,21.226545,26.157503,27.749333,36.155049,30.618225,26.910188,33.363448,24.680755,24.51331,21.077674,25.281018,16.657551,26.451107,25.845305,22.916018,31.614009,24.014347,25.663152,34.385089,16.799865,25.620469
"ENSSSCG00000003900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000003901",2.948563,4.922018,2.79892,2.50697,0.904976,2.515799,2.282798,0.707367,2.031042,1.862386,0.749706,2.072206,0.997838,1.200982,0.326893,0.459722,0.920068,1.210508,2.625069,1.204398,1.74305,1.442122,1.840481,0.919628
"ENSSSCG00000003903",137.26991,184.634795,152.936262,176.420061,214.140919,217.284686,201.419266,216.148907,197.221489,177.796066,243.831477,157.682077,153.709593,149.552264,157.191645,267.231479,210.762493,190.694174,174.976176,164.407819,170.38294,191.688094,210.632163,152.394037
"ENSSSCG00000003904",51.789201,34.785121,36.952688,35.478311,27.333433,37.039731,37.137225,33.785265,38.355149,35.751348,33.909904,38.629808,34.399446,36.597436,33.13233,33.310542,31.655411,31.37281,42.697041,32.793611,39.865374,42.639315,28.96521,32.130453
"ENSSSCG00000003905",2.212417,1.40311,2.933853,1.108524,0.858873,2.111478,2.022176,1.491016,2.060303,1.727274,0.979718,2.245551,1.277129,1.358456,1.12711,2.251213,1.55185,1.545583,1.312678,1.174301,0.939034,2.375944,1.298889,1.137573
"ENSSSCG00000003908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000003909",2.315424,2.039433,4.982977,0.672851,0.997578,1.955407,1.220909,0.53444,2.144377,1.510242,0.644335,1.612316,1.55078,1.340268,0.994403,0.593588,0.988194,0.347083,0.785364,0.965316,0.805745,0.736312,0.788638,0.883301
"ENSSSCG00000003913",14.405445,14.092263,16.941092,12.104021,8.876095,13.925427,10.716261,11.187047,9.688366,15.453531,12.930125,11.636617,20.094963,20.710628,21.206045,14.230443,16.843639,19.348673,22.020114,17.582866,23.718321,23.45555,14.953723,11.762109
"ENSSSCG00000003914",130.101649,192.720913,165.750072,125.824902,174.095391,268.929395,145.217172,123.619949,166.446333,148.187482,216.865991,206.328435,134.563537,133.613089,186.721889,229.860064,174.741972,150.571537,139.687548,125.500568,186.623775,144.315061,114.678232,109.223232
"ENSSSCG00000003917",10.391363,8.364065,11.549616,7.079396,10.305739,8.803126,16.543842,17.15969,9.965294,14.010767,3.92684,11.412049,5.803426,6.582281,4.047079,5.606444,7.465063,4.623706,6.906148,6.191353,3.741727,8.046833,4.854317,3.589897
"ENSSSCG00000003918",10.139677,4.11854,9.025969,5.481855,6.627901,6.710281,7.156595,6.252881,6.45501,7.142443,5.21679,6.024039,5.537956,6.042222,7.281329,6.124371,4.731406,3.846147,7.740246,7.079651,6.979763,9.587939,3.07748,11.490952
"ENSSSCG00000003919",5.017248,3.91844,6.858215,5.418015,4.012778,4.413982,6.751558,4.710912,5.140377,6.529048,3.227021,6.129419,2.952106,4.931709,2.630803,4.768718,4.617035,2.866745,3.025367,3.265997,4.173224,4.242604,1.157076,6.396196
"ENSSSCG00000003920",0.245661,0.180385,2.824544,0.179779,0,0.289427,0.541787,0,0.611192,0.240116,0.539462,0.158341,0.278345,0.735874,1.524955,0.177021,1.105113,0.71883,0.640143,0.650587,0.834197,1.234917,0,0
"ENSSSCG00000003921",0.644635,0.848117,0.332073,0.318945,0.220973,0.371007,0.492965,0.167461,0.246363,0.391396,0.195312,0.164157,0.219338,0.374427,0.199716,0,0.176928,0,0.786986,0.747708,0.806869,0.39987,0.284871,0.154612
"ENSSSCG00000003922",15.021516,18.617552,18.109478,12.207531,16.92208,16.128469,14.878916,17.379986,16.275743,16.398844,20.670865,21.02919,16.494814,14.602753,18.41927,23.402547,13.847624,12.771097,14.550523,15.075941,13.379184,18.693287,12.104364,18.068344
"ENSSSCG00000003923",22.007596,23.275378,27.104772,22.562626,14.950525,21.627957,18.640395,18.073025,22.608569,21.97143,16.458414,19.69773,18.897133,18.399829,16.470106,18.399241,20.390286,19.655504,20.470388,21.744801,21.670866,23.690946,15.168534,19.742153
"ENSSSCG00000003926",25.391467,15.653461,21.175015,20.111999,12.203876,15.29102,17.982111,17.17013,13.362355,17.01609,7.638626,12.856332,16.742601,22.416751,14.956051,12.752455,18.748602,11.958603,18.983838,16.760612,17.739989,21.889971,10.919728,12.544802
