"gene_id","GSM7140438_CON1_cartilage","GSM7140439_ACLT1_cartilage","GSM7140440_ACLT2_cartilage","GSM7140441_ACLT3_cartilage","GSM7140442_ACLT4_cartilage","GSM7140443_CON2_cartilage","GSM7140444_ACLT5_cartilage","GSM7140445_ACLT6_cartilage","GSM7140446_ACLT7_cartilage","GSM7140447_CON3_cartilage","GSM7140448_ACLT8_cartilage","GSM7140449_ACLT9_cartilage","GSM7140450_ACLT10_cartilage","GSM7140451_ACLT11_cartilage","GSM7140452_CON4_cartilage","GSM7140453_ACLT12_cartilage","GSM7140454_CON5_cartilage","GSM7140455_RECON1_cartilage","GSM7140456_RECON2_cartilage","GSM7140457_RECON3_cartilage","GSM7140458_RECON4_cartilage","GSM7140459_CON6_cartilage","GSM7140460_RECON5_cartilage","GSM7140461_RECON6_cartilage","GSM7140462_RECON7_cartilage","GSM7140463_CON7_cartilage","GSM7140464_RECON8_cartilage","GSM7140465_RECON9_cartilage","GSM7140466_RECON10_cartilage","GSM7140467_RECON11_cartilage","GSM7140468_CON8_cartilage","GSM7140469_RECON12_cartilage","GSM7140470_CON9_cartilage","GSM7140471_REPAIR1_cartilage","GSM7140472_REPAIR2_cartilage","GSM7140473_REPAIR3_cartilage","GSM7140474_REPAIR4_cartilage","GSM7140475_CON10_cartilage","GSM7140476_REPAIR5_cartilage","GSM7140477_REPAIR6_cartilage","GSM7140478_REPAIR7_cartilage","GSM7140479_CON11_cartilage","GSM7140480_REPAIR8_cartilage","GSM7140481_REPAIR9_cartilage","GSM7140482_REPAIR10_cartilage","GSM7140483_REPAIR11_cartilage","GSM7140484_CON12_cartilage","GSM7140485_REPAIR12_cartilage","GSM7140486_CON1_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140491_CON2_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140495_CON3_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140500_CON4_synovium","GSM7140501_ACLT12_synovium","GSM7140502_CON5_synovium","GSM7140503_RECON1_synovium","GSM7140504_RECON2_synovium","GSM7140505_RECON3_synovium","GSM7140506_RECON4_synovium","GSM7140507_CON6_synovium","GSM7140508_RECON5_synovium","GSM7140509_RECON6_synovium","GSM7140510_RECON7_synovium","GSM7140511_CON7_synovium","GSM7140512_RECON8_synovium","GSM7140513_RECON9_synovium","GSM7140514_RECON10_synovium","GSM7140515_RECON11_synovium","GSM7140516_CON8_synovium","GSM7140517_RECON12_synovium","GSM7140518_CON9_synovium","GSM7140519_REPAIR1_synovium","GSM7140520_REPAIR2_synovium","GSM7140521_REPAIR3_synovium","GSM7140522_REPAIR4_synovium","GSM7140523_CON10_synovium","GSM7140524_REPAIR5_synovium","GSM7140525_REPAIR6_synovium","GSM7140526_REPAIR7_synovium","GSM7140527_CON11_synovium","GSM7140528_REPAIR8_synovium","GSM7140529_REPAIR9_synovium","GSM7140530_REPAIR10_synovium","GSM7140531_REPAIR11_synovium","GSM7140532_CON12_synovium","GSM7140533_REPAIR12_synovium"
"ENSSSCG00000007720",3.9454,8.053712,9.104945,6.328524,8.476415,6.834155,5.198376,8.957541,5.146145,9.137656,7.98533,11.420628,7.648439,6.075129,6.520204,5.112411,7.476279,5.514735,10.215135,7.977251,7.007414,7.245785,9.176013,7.576235,8.868816,5.625925,6.014023,6.620768,8.583242,5.804428,10.155409,6.671317,7.998521,6.235471,7.997006,10.217449,7.765029,6.798214,6.915834,6.922152,9.174427,9.086125,6.831242,7.240822,7.10496,6.929344,3.553822,6.28905,7.804698,7.036143,7.445955,5.762898,3.641516,6.220618,5.207649,4.254665,7.005777,9.292991,4.329905,5.447824,6.786718,4.69065,5.703141,3.88524,3.962733,6.971659,7.839665,7.354832,4.780058,5.068907,2.409353,3.865034,3.594156,6.592211,4.922112,4.428633,3.167297,3.990709,7.467011,6.561487,6.199294,5.083952,4.914462,3.42427,2.354422,7.103737,10.258236,3.17406,8.513868,3.16047,4.068903,4.418734,4.560783,3.588685,8.059925,1.910163
"ENSSSCG00000007721",46.408588,44.142871,42.358594,41.615011,61.353721,44.512477,51.631543,47.333363,42.455255,37.272349,51.472594,43.22109,45.278942,46.791912,38.715494,37.551505,42.746297,49.048087,40.542517,46.530964,56.555849,48.539439,49.06004,36.335375,55.02305,41.011526,39.844847,48.374021,49.142621,54.961381,49.993984,50.316186,34.256045,37.38484,41.805662,44.795657,47.762773,44.128653,42.617239,32.255718,52.869853,33.021433,45.644506,38.198568,39.845431,49.325274,39.717895,39.108052,98.607021,84.360417,78.68134,67.808869,83.407713,96.695679,84.748288,73.395454,81.017045,109.444157,69.277171,78.077418,91.864385,61.61533,78.320623,62.244148,79.971109,76.449347,80.529578,84.023088,83.784848,98.434509,51.579804,76.308364,85.331886,91.529785,71.044894,89.152928,67.551909,78.382654,87.729727,65.492146,100.22458,73.984235,79.106405,87.562198,88.075559,97.477279,87.977333,62.111349,86.568465,73.709322,61.243299,78.309564,83.530458,83.569748,107.471234,73.827893
"ENSSSCG00000007722",0.22081,0.411357,0.462796,0.230687,0.228884,0,0.656563,0.389462,0.060203,0.211264,0.217297,0.772791,0.230881,0.545129,0.247122,0.145304,0.101389,0.196349,0.213135,0.171957,0.216728,0.375233,0.227618,0.061412,0.279882,0.17598,0.275997,0.398516,0.114974,0.097485,0.196276,0.377057,0.329547,0.166007,0.230909,0.138605,0.116467,0.48167,0.384821,0.060525,1.398816,0.076207,0.113596,0.361095,0.386737,0.823527,0.181131,0.27663,7.37607,4.282334,4.700029,2.266762,7.734101,7.047199,4.664345,4.884819,2.50775,5.329976,6.481205,2.999811,7.695756,1.395405,5.259238,4.823983,4.936362,3.414514,6.310033,2.318303,3.964032,6.032634,1.547226,3.912912,2.582851,8.556282,4.957826,6.269874,7.130667,3.886028,6.410986,1.729226,9.038326,5.488194,3.192318,5.296933,4.154149,8.859288,2.740976,6.654549,7.248164,4.299516,2.693161,3.619194,9.030063,9.26948,7.33264,10.095274
"ENSSSCG00000007723",13.410006,13.503187,17.856572,13.667901,17.84203,14.377065,16.76019,13.603308,14.839723,14.211165,17.504012,13.659882,16.630256,11.208564,13.853294,15.463592,14.101536,16.31078,13.29963,16.103965,14.890841,13.772067,12.175078,12.156308,14.334535,14.518014,15.019723,15.149196,13.986355,13.306374,15.946459,14.999799,12.814277,12.005576,14.991109,14.778467,13.101396,14.1564,15.709029,10.482203,16.674622,10.836728,14.198095,14.760328,11.720027,10.637812,13.852143,12.037532,16.514513,12.013009,14.255367,14.881307,15.309224,14.999834,16.234395,10.491804,14.64133,14.044742,13.859979,14.205597,18.027565,10.338149,15.08764,9.025221,12.298452,17.185347,15.090392,15.059046,22.689482,15.882525,12.274045,13.677682,9.462341,13.810378,17.07707,16.973858,15.96034,15.603431,13.503961,8.829294,11.821072,14.010736,15.950633,16.238423,17.085439,13.463863,19.42785,14.430331,16.032639,10.082366,14.254397,14.976421,12.253946,11.718588,17.880924,15.904997
"ENSSSCG00000007727",165.242224,173.824944,211.859733,319.19537,189.726579,165.787862,166.95983,258.007237,204.729814,158.545716,213.097676,171.574236,187.541127,159.902588,170.38837,228.52057,118.443904,165.387538,165.110553,148.873763,198.308599,158.745394,226.516586,173.330341,167.789597,179.94268,198.238933,184.092591,183.801466,186.723503,179.200738,206.093388,131.986863,190.070939,193.568874,139.170591,267.616316,187.22096,195.646604,218.599196,240.024474,190.799565,265.363719,173.422897,252.912537,185.413378,145.695424,266.967225,30.787324,56.696399,52.093036,42.50784,36.221814,28.333828,38.190648,49.348492,43.371417,33.460326,38.552783,36.034586,61.903223,26.597383,24.341742,47.743722,19.663596,65.844028,58.040922,53.098846,46.81739,22.383525,31.840153,41.719926,24.051367,22.81369,52.067309,57.403093,25.955036,40.774998,23.887125,45.938948,23.255651,69.049607,42.817229,45.075299,40.126755,31.593331,29.325389,42.626899,24.573649,34.911063,70.895845,31.333012,51.952206,37.37828,20.966434,49.091477
"ENSSSCG00000007732",67.239483,55.999288,54.408175,66.909119,69.209085,67.932789,51.971394,54.401276,55.021996,53.755621,60.296359,67.825635,73.414405,61.011686,54.143839,55.518123,61.954595,68.316743,54.162613,64.913367,69.511899,52.190551,70.399773,50.173462,69.541134,68.121818,57.87562,71.424168,76.032506,57.647804,58.604461,54.465342,73.368616,59.012617,51.719091,65.087162,56.533815,50.014315,55.221615,72.158168,73.646391,82.386073,65.475922,67.710901,52.299394,60.370821,68.349173,59.751072,82.464261,70.157734,76.395328,108.147674,80.564143,87.594787,90.484145,82.038349,80.718397,76.150218,77.809612,98.062788,74.845344,100.542697,92.731273,82.136584,96.024555,75.93534,81.842224,74.298741,110.383593,92.634039,114.76778,87.121649,91.36336,79.008747,73.968763,84.354991,93.837432,81.511275,102.161926,110.318142,76.199188,79.700081,84.892081,88.146291,70.173377,69.077261,92.580924,104.334243,83.146329,80.515941,85.313281,83.197418,87.5192,79.260639,78.489582,85.558457
"ENSSSCG00000007733",6.887707,7.303585,7.674074,7.186629,8.647084,5.102335,5.303245,6.132172,6.874322,6.61697,6.468593,6.447885,7.836176,6.30285,7.513931,7.055112,6.733523,7.389644,6.794964,7.860245,7.211747,8.189052,5.993029,6.480931,6.866886,7.231281,6.588025,9.687441,4.882933,5.537722,6.581587,5.78233,5.403682,5.638724,6.279088,6.312663,6.452797,6.990326,6.45773,5.319385,6.829034,6.54047,7.609313,7.322592,7.232052,6.097838,5.935143,5.46916,11.547506,8.091486,9.082253,7.762125,7.714791,11.078065,6.317873,5.907816,8.081371,10.509552,6.237251,7.854292,12.570867,5.146341,8.186314,5.289596,5.160006,8.517401,8.04313,8.346876,9.123255,8.885211,4.860571,7.990785,5.803469,8.632212,8.349918,12.960657,5.37719,6.130967,8.29284,6.258464,9.427926,6.859873,5.163246,5.241578,7.252127,7.591774,10.798004,6.236429,10.339795,6.777799,8.154562,8.230043,7.854819,6.418224,9.172127,9.703961
"ENSSSCG00000007735",44.975559,26.946949,32.666531,72.393901,35.044376,25.361906,27.855528,31.457886,42.974235,27.314202,22.968243,35.577829,37.361696,27.614836,28.081085,49.115374,28.8067,32.986494,22.588533,26.892462,24.17854,29.21183,35.397139,26.32496,38.050862,46.892119,32.024422,35.963191,29.786997,30.032806,27.437044,25.218126,26.171994,29.084632,27.029606,18.934033,55.927889,35.217379,35.120613,52.749444,27.182348,33.764011,52.360404,43.59195,53.496362,50.025553,38.91394,41.604675,17.568786,16.961775,18.116522,23.95356,18.413122,15.354765,15.833962,14.583546,15.39712,15.166365,19.283667,19.618362,17.004185,20.722792,14.655646,15.571073,21.280511,17.217519,17.026986,15.857631,18.227314,17.17033,20.892779,19.650152,20.911202,15.928535,14.307757,20.899399,14.978036,19.198139,18.17228,15.591452,14.370077,15.590926,16.255198,21.179478,15.612745,14.858265,17.426141,16.496443,17.967202,15.748043,20.423954,16.117654,16.567423,18.695144,11.631585,16.356724
"ENSSSCG00000007736",122.755336,132.661005,141.205652,130.268079,111.84562,103.678371,114.755871,99.331652,112.676422,115.347108,116.959937,118.533754,147.415083,94.513979,107.970915,120.370981,99.815565,110.635842,143.576605,124.049018,142.037412,97.989832,125.198045,109.072463,98.833825,127.199028,121.472381,107.992419,102.503336,111.467262,111.012787,113.749675,110.469193,116.295327,107.19259,109.146232,110.900026,91.621866,111.106681,108.351968,120.704174,141.281452,125.169413,126.47507,131.884309,92.787064,91.464455,101.382438,81.287937,67.331419,77.390552,80.884776,67.377634,82.760589,89.690259,81.630018,102.382638,70.601148,80.331531,88.257277,88.349575,92.198948,87.733065,82.402015,78.21345,97.562664,90.39038,87.471174,96.069275,81.863199,89.74805,83.568148,103.657574,81.498096,80.847838,91.53261,79.240585,96.606056,102.835907,109.878742,77.819608,87.311139,90.089728,90.372606,67.359913,82.415814,86.391435,82.383661,80.523858,74.470734,91.671279,89.49162,82.37906,84.952369,78.19083,82.554036
"ENSSSCG00000007737",15.439419,15.008515,10.636464,11.609724,20.141438,10.94209,15.911892,15.804221,11.341446,13.2922,10.270115,10.516584,9.413781,14.848523,11.262375,13.461516,11.309186,11.977307,19.263214,11.694501,11.105342,12.579001,13.285138,15.092089,11.004893,10.678618,14.680487,8.725855,8.87494,18.929364,13.037,12.581578,8.548143,13.12468,20.165172,11.790679,15.295733,18.14376,12.97657,11.403822,15.58561,8.623743,13.475472,12.563364,13.567148,21.89073,12.467261,9.253683,37.764071,37.456424,39.038219,39.994715,26.321431,32.94847,31.06656,26.687436,50.501126,29.039738,30.414513,31.399061,32.109856,41.727111,28.029859,38.195341,27.54742,56.874372,36.95214,56.658738,27.778955,33.052642,22.639517,32.49113,32.213184,33.045577,30.109966,31.140225,23.985553,30.277145,28.88325,57.238174,30.712676,28.745022,29.719204,28.521982,22.010515,26.906682,53.893344,23.686119,24.388104,31.274007,37.908143,43.096323,20.774578,28.064989,28.05681,20.116393
"ENSSSCG00000007738",7.337231,6.352203,8.068328,7.810829,7.860056,8.622245,5.596512,5.830602,7.364529,6.704252,8.012767,7.026749,6.086175,7.245021,12.0759,5.207169,8.072065,6.890582,7.238271,7.84151,6.388366,9.549196,10.718669,3.029165,11.256164,7.454638,7.55438,7.652611,8.963092,7.553091,12.243143,7.801905,5.347871,5.138575,6.498885,5.505073,7.044487,9.751649,5.938357,4.884666,5.558051,10.141586,5.461496,6.742054,5.679999,8.490476,9.011818,8.147091,7.247238,8.583296,11.828168,9.43536,10.080869,9.380697,10.318663,9.581693,7.730903,9.80589,11.128721,9.697022,14.427524,11.007106,9.337536,6.052548,12.073269,7.733329,14.246844,11.60263,16.469061,9.616378,13.246592,8.044261,10.956874,16.406057,11.473318,12.379891,14.629938,10.848553,11.988243,11.321476,10.572732,12.351065,13.071743,13.0523,9.464857,8.453881,12.752039,14.002858,10.703068,6.068648,6.487794,13.050415,13.277377,11.657629,13.242937,13.038275
"ENSSSCG00000007739",55.143962,39.588808,43.771924,41.651006,40.928592,56.266831,53.8629,48.120878,47.070645,39.756153,45.738014,44.341928,50.352829,41.970515,61.430915,50.041073,44.347221,47.533877,45.206585,45.641442,41.813062,57.414994,38.944846,47.103961,46.71054,50.483556,41.842075,49.252371,36.880876,40.982312,44.923941,47.182901,54.976666,55.04773,44.122078,35.771272,42.327341,52.821457,41.846896,45.07508,51.952684,46.298175,43.193598,49.300217,43.577013,41.813946,42.971858,45.28982,71.502021,59.317842,58.705598,59.199228,83.518763,89.659706,67.322985,86.427434,62.201877,99.885143,77.179075,68.065584,75.575897,53.427637,77.758079,87.541542,114.807049,65.840826,70.344126,65.685414,84.700477,101.695781,48.128052,44.510468,75.171716,122.120354,69.78911,76.732895,65.66894,65.572713,80.564122,63.644696,127.019666,90.633475,71.204987,110.434765,66.026486,154.805257,53.508774,49.831847,87.936749,77.644285,64.17157,64.317094,108.021218,70.295372,126.856999,81.696863
"ENSSSCG00000007743",134.594276,121.743847,98.629768,132.738535,147.98558,134.28223,107.533092,112.373038,106.600021,126.430975,104.680487,117.240767,116.437987,138.074871,105.170522,109.570688,118.398976,128.708904,110.676112,141.497294,115.60466,92.702472,102.262573,81.351949,111.032468,110.470278,117.672951,127.901465,107.966264,124.409286,111.672109,89.711875,138.186941,119.012448,107.901761,111.063759,125.157668,109.554129,131.018444,117.172268,141.265839,105.383262,103.419613,123.952238,114.606803,114.80367,120.676768,86.150246,175.685524,161.730071,160.644223,222.019413,238.789945,215.622119,188.147832,181.187282,201.792529,206.831295,179.36555,206.212687,161.773671,206.156669,165.807265,156.259277,184.142948,152.0401,183.813496,144.280802,204.51517,244.211337,234.690084,221.838967,198.329939,208.869282,179.431651,183.926289,297.043167,185.627284,201.085563,153.486354,199.318739,174.800009,192.190413,200.627265,234.795773,188.0095,223.158845,209.23449,205.637897,223.19658,176.0813,226.855973,223.842156,197.264597,196.18827,192.392311
"ENSSSCG00000007744",4.442119,7.368712,6.862556,6.468957,8.382046,5.992028,3.255992,3.79442,7.053099,4.682487,5.519896,6.468922,6.153842,3.427644,4.014757,5.241558,3.458302,4.283375,5.713416,6.791908,6.331568,7.783224,8.007489,3.906514,6.640473,5.380371,6.103835,5.842928,8.089466,6.841376,6.126527,8.29721,4.753882,6.405475,4.735676,5.17407,5.834382,5.771585,5.728846,5.58965,6.033189,6.630926,6.625285,7.306825,6.94823,4.498806,5.598398,5.075933,8.003154,4.884935,5.263307,5.387924,7.814966,7.744374,3.300006,4.869176,5.051932,9.086117,4.463478,5.259242,7.1099,3.616445,2.933067,4.853573,4.209496,3.928299,6.316547,5.319001,7.484815,6.982058,3.448847,3.750707,4.576732,4.003715,5.518386,5.711791,6.113219,6.723408,7.81829,4.89347,5.870748,7.271851,6.020897,5.830324,6.339146,5.308075,8.270713,4.722988,7.221131,3.836459,4.120762,7.22532,5.583768,4.781745,6.019254,4.041463
"ENSSSCG00000007745",18.387399,24.317131,21.302383,16.477471,20.522105,19.62514,17.777023,16.59753,13.95549,17.150627,25.608082,11.035342,16.570444,15.885056,16.349195,15.291661,17.913152,15.356885,19.030486,21.927377,21.320336,21.815382,21.268795,15.887802,22.46455,17.764597,12.294373,16.061576,18.964214,21.190731,21.535397,26.339489,12.574884,13.206511,15.316688,22.342089,14.605821,25.373755,19.761084,12.431124,16.149333,15.449346,18.798199,12.75817,19.6827,21.982292,20.230039,17.284128,18.40785,11.317178,17.363638,9.593153,14.004338,19.20426,13.892056,14.143518,14.544346,22.792995,17.200816,16.933107,22.826783,9.278,14.764338,17.554621,16.727442,16.186139,16.663554,16.645827,15.690269,19.110979,9.349859,15.180631,16.828015,25.558556,16.892386,17.759618,13.821309,16.746675,21.208191,15.706604,20.904959,15.968035,14.033643,15.657917,18.546785,27.560559,13.717979,12.252486,22.989837,16.823065,12.457657,16.964832,18.568716,15.320866,19.114554,14.710224
"ENSSSCG00000007748",2.22545,3.161125,3.63907,2.966885,3.171668,2.900709,2.102089,2.72152,3.128059,3.372383,2.303145,3.787231,3.158598,3.199629,2.848909,3.392954,2.540553,2.785399,1.99037,4.286376,3.822902,3.632419,3.20954,2.964776,3.488321,3.268778,3.190098,3.327207,2.514449,3.809355,3.923775,2.513369,1.804845,2.396069,3.768949,3.313175,3.971421,3.45546,3.15923,3.160753,2.784595,3.215707,2.427307,2.992495,2.43773,3.287493,2.947938,2.315959,5.634136,2.590991,2.323227,2.861112,3.342432,3.196234,3.801038,3.326807,4.820127,3.821228,2.299525,4.767651,2.969884,3.487624,4.017593,2.901685,2.009866,3.660015,3.33879,5.309573,5.736486,5.185472,4.317948,5.75132,2.539825,3.583124,2.34591,4.546441,2.769622,4.781584,4.195964,3.072137,2.571467,2.923119,3.168208,2.673746,3.156668,3.486702,3.625957,3.611274,3.226203,3.096827,4.824059,3.597308,3.788656,2.839079,4.384943,2.957272
"ENSSSCG00000007749",15.473004,10.485983,17.413123,17.671813,11.76628,12.061505,13.001863,14.001044,9.170448,13.141782,12.599615,13.345721,13.280879,10.907328,9.343308,23.865588,12.008919,10.524901,11.231562,12.362298,12.578609,14.516305,14.008055,16.867041,20.115937,10.992473,10.886294,9.348841,17.709262,11.121476,17.727729,10.340099,9.539941,7.512347,10.742646,11.712969,14.405907,6.373684,9.913087,10.718631,10.291222,12.654753,13.447885,12.634133,16.125863,13.742648,10.081939,16.038902,10.427666,16.550027,14.691444,12.120849,16.191491,13.481824,13.027563,19.884076,14.087315,11.02142,12.333444,14.240557,8.859996,15.101251,13.69475,12.149501,10.947301,15.102688,10.997532,14.701176,11.524482,13.760838,13.500563,16.37158,20.873591,10.555469,10.795098,14.133076,13.732158,17.42638,12.028612,14.56706,11.186967,11.661689,11.76547,8.306115,17.076561,11.253054,15.871513,13.759537,11.574547,13.756992,21.189464,14.515051,11.340132,11.416339,19.22115,10.001185
"ENSSSCG00000007751",4.394437,4.921553,5.670283,5.41982,4.463659,5.356495,5.27733,10.47427,7.944569,5.089415,7.033877,6.395526,7.82715,4.837629,4.929306,9.951463,3.95553,6.917454,5.644124,5.729194,8.486905,5.249867,6.628714,5.487843,9.256342,6.054581,6.503583,6.579105,7.532792,6.315812,8.185667,10.383789,4.752862,4.953675,7.783606,5.226252,5.056422,5.688086,7.192238,4.76718,7.046372,7.14519,5.490026,3.973014,5.281296,6.661851,4.101914,5.90776,10.137027,7.520074,7.855421,6.172343,4.807667,8.806669,5.222503,6.566377,6.429718,10.491309,4.976067,6.971434,13.441675,3.970412,8.212111,10.462542,5.89512,5.961954,6.202792,8.588679,7.288985,8.802759,2.602875,7.739396,7.600587,6.96089,5.416427,8.555925,3.80428,9.0304,7.160154,7.814555,8.995,4.980221,7.200519,6.180441,6.833347,9.934968,8.041339,9.582037,7.029079,7.014561,4.010479,7.162197,6.89524,7.427421,7.418323,9.165257
"ENSSSCG00000007753",12.440438,18.695619,15.191373,17.825701,24.086703,21.466219,15.38676,16.200912,15.865102,16.189625,19.423544,12.906642,17.994917,16.437754,13.328279,14.427143,15.203687,14.524582,15.433329,17.104825,19.486617,27.461758,20.76963,11.996903,16.979114,15.423045,15.251259,19.71139,22.198069,27.799472,20.991291,23.685647,15.158704,13.321677,18.603503,15.457916,17.722534,19.239897,17.518996,13.037033,14.960022,14.01733,17.06472,17.011815,15.881388,15.591757,17.846496,15.610141,24.485202,12.791164,15.590042,10.111621,12.683209,15.962416,8.541197,11.586569,13.483313,22.244896,12.042703,14.34965,19.94273,8.581856,11.647961,13.921514,13.222351,10.115875,16.638738,15.030694,16.520943,23.703424,11.024276,5.700558,12.694396,14.517189,12.647738,18.96082,14.545199,15.636845,25.566059,10.93605,18.513885,13.974546,13.774769,14.352402,15.492673,17.388222,20.325759,8.419964,19.504324,9.528604,11.243807,14.49843,11.562918,14.211096,22.286547,13.187517
"ENSSSCG00000007754",1.581251,3.890549,2.36876,2.563106,5.701173,2.292967,2.198849,2.529904,2.677867,1.808447,2.270183,5.511601,2.287504,1.680179,2.042471,2.240654,2.338336,2.513269,2.320279,1.904769,2.104647,2.581091,3.121744,2.679099,2.746202,2.37162,2.0114,2.922667,4.374108,2.111212,4.923892,2.80636,1.076773,2.441636,2.255804,2.824377,2.121288,2.981542,2.521532,2.188375,8.689695,2.860961,2.351651,1.208634,2.097791,2.944067,1.499099,2.434222,60.694448,10.188395,23.687844,26.778349,89.208737,70.141417,58.954495,72.069238,15.066892,53.850328,75.357475,24.55325,113.316347,5.523399,57.147356,78.812403,64.82219,20.013282,68.03426,9.3341,16.231694,50.715977,8.744544,20.145175,21.546945,129.841231,30.771533,55.965193,50.386192,25.719209,58.724755,11.335237,88.600825,30.361156,28.504747,43.394915,70.778967,187.581694,26.04473,31.06186,67.624791,39.581941,11.782578,33.422603,129.3381,68.67322,82.420712,106.95514
"ENSSSCG00000007757",0.813331,0.95981,1.534831,1.294286,1.02635,2.037427,1.629592,1.543285,0.993702,1.324057,0.996777,1.810166,1.227952,1.374495,1.553689,1.626449,1.060146,0.908275,0.9315,1.748695,1.349155,1.378442,1.800106,0.760125,1.148013,1.344065,1.085691,1.187644,1.615742,1.229267,2.483678,1.564684,0.997695,1.430929,2.005572,1.207927,0.982695,1.310837,1.237947,1.137344,1.523074,1.321733,1.45007,0.987585,1.554595,1.249731,1.251722,1.538832,2.847882,1.194932,1.833017,1.327609,1.282995,1.438949,1.330284,2.538776,2.994665,2.125842,1.658314,1.024572,2.436968,2.119179,1.476501,1.687736,1.672823,1.253118,1.01761,1.170686,1.762105,1.818545,0.91693,1.068347,1.413627,2.309188,1.302849,2.218986,1.418583,1.474371,2.209143,1.223011,2.742375,1.605356,1.266203,0.445053,1.839327,2.837161,2.647576,1.708235,2.696898,0.93786,0.712999,1.7096,1.984134,2.048054,2.013493,0.532831
"ENSSSCG00000007760",0.132145,0.065472,0.060933,0.046541,0.702864,0,0,0,0.121195,0.056374,0,0.171927,0.310388,0,0.061603,0,0,0.291184,0,0.098828,0.172339,0.066746,0,0,0.150134,0.184652,0,0.064164,0,0.09795,0.237582,0.061222,0.062829,0.06232,0.050581,0,0,0.314267,0.151214,0.194285,0.095987,0.079352,0,0.128899,0.298112,0,0.228193,0,0.390542,0.149895,0.076424,0.086648,0.091613,0,0.095252,0.250309,0.254361,0.269786,0.06633,0.111759,0,0,0.277188,0.062839,0.130157,0.199136,0,0.304896,0.049845,0.049525,0.04971,0.816033,0,0.210191,0,0,0,0.520462,0.165319,0.055514,0.188932,0.178989,0.076,0,0.050318,0.305789,0.284388,0,0.387026,0.048048,0.234612,0.169032,0,0.047629,0.672903,0
"ENSSSCG00000007763",18.697123,21.611746,20.226812,17.121617,22.545067,18.432851,24.312456,18.898593,20.118832,22.163138,18.131906,18.007017,22.068974,18.321991,15.919107,17.18638,19.49929,23.532209,23.049594,25.405566,22.37326,22.351683,15.249431,26.362838,21.738281,23.686118,23.43889,22.645364,25.164548,20.767462,15.628999,23.939558,16.089517,22.254277,21.179262,24.779776,14.754575,20.552504,15.440718,15.843457,18.942584,21.496028,21.285104,21.352432,23.028444,18.904603,13.835302,13.665267,29.231488,31.319159,29.099196,24.229207,32.877968,28.704603,33.327963,25.65856,37.549076,33.635495,22.001256,28.661897,33.278054,16.967608,25.361994,30.837876,23.193147,33.855657,34.080048,36.417668,33.140954,30.212662,16.621257,29.552466,25.988118,28.762757,32.111429,23.982253,30.450704,26.789169,20.671792,37.285478,31.133137,36.559321,26.667634,35.02781,23.327129,30.446152,29.838476,32.804679,33.539244,34.455408,32.336632,30.328061,30.323319,29.863421,24.790722,26.267528
"ENSSSCG00000007765",2.780169,8.870777,7.718641,8.02861,9.394043,6.546406,7.390231,5.958876,7.287332,7.793872,6.908892,5.202197,10.730891,4.787388,7.123037,5.589184,3.811143,11.308388,4.88581,7.608808,8.973211,8.193118,5.093386,5.966926,4.844903,7.915094,6.692245,10.686449,4.446359,10.494095,4.598096,4.2969,5.536457,3.363571,10.456469,8.795759,5.838898,4.343671,6.356124,3.387566,4.861433,7.741556,7.670002,5.572619,8.055344,4.580053,4.13381,8.712051,2.694517,1.123326,0.947076,0.58795,0.629688,1.942257,1.701087,1.172084,2.544611,1.840388,1.645903,2.133999,2.167339,0.67738,1.771874,0.663987,1.706708,0.911917,0.989939,2.792533,1.700309,2.529667,0.613566,0.240068,0.80339,0.867279,0.896362,3.063317,0.238292,1.068034,0.796909,0.51852,1.04386,1.227997,2.820778,0.738017,1.040109,2.450311,1.265339,0.905962,2.21505,0.46194,1.371048,2.098266,1.870444,1.376814,3.12523,1.74078
"ENSSSCG00000007767",1.698421,2.215912,1.764043,1.074461,2.174689,0.450984,2.293316,2.28733,1.693628,2.166372,1.920905,1.386009,1.450782,1.001849,1.020126,1.196097,1.293374,1.533414,1.148803,1.322902,2.098546,1.9697,1.536038,1.510422,1.732379,1.839456,1.199528,1.363292,1.633889,1.560129,1.249042,1.950061,1.139104,1.145571,1.342375,2.307117,1.329772,1.881527,0.827904,0.763297,0.627964,1.41572,1.092631,1.173959,1.160887,1.313438,0.774084,0.729794,2.535585,1.515093,2.374217,1.649923,1.464728,2.225088,2.938235,1.907429,2.402922,3.589977,3.212557,2.173041,2.357032,0.29361,1.201575,3.157352,1.635508,3.030379,2.038868,2.261307,3.361529,1.66993,1.623029,3.165046,1.560799,2.973373,2.159364,2.585414,1.171498,1.396137,2.224991,1.827812,1.066116,1.914075,1.730523,1.614002,1.910541,2.072525,2.343446,1.706094,2.295713,2.280803,3.219926,1.743101,1.510714,1.912456,1.370769,3.033033
