"panel","timepoint","gene_id","ENTREZID","SYMBOL","label_final","logFC","AveExpr","t","P.Value","FDR","B","strict_DEG","direction","label_score","neg_log10_FDR","DEG_class"
"Figure1D","1W","G10090_23866","70227","Zfp619","Zfp619",-0.0147133830885419,0.901350462428641,-0.0925374457425548,0.926999621098262,0.936697322202419,-6.81513263132573,FALSE,"Not_strict",0.000417870692684671,0.0284007213140592,"Not strict"
"Figure1D","1W","G10090_17961","76650","Srxn1","Srxn1",-0.00772205515524879,5.40804217525907,-0.0925238889688925,0.927010284002016,0.936697322202419,-7.50042171813563,FALSE,"Not_strict",0.000219311936436015,0.0284007213140592,"Not strict"
"Figure1D","1W","G10090_18436","16533","Kcnmb1","Kcnmb1",0.0256207770127004,-0.189790762692435,0.0918150950427694,0.927567795944397,0.937194487980815,-6.58809642238128,FALSE,"Not_strict",0.000721744316963814,0.0281702743287622,"Not strict"
"Figure1D","1W","G10090_1977","21400","Tcea2","Tcea2",-0.00852927734211801,2.05474182881292,-0.0915573640239629,0.92777052730513,0.937333146224053,-7.06714575427762,FALSE,"Not_strict",0.000239724082765554,0.0281060250651933,"Not strict"
"Figure1D","1W","G10090_2221","69923","Agk","Agk",0.0063734942324104,3.49049842873688,0.0907659884486292,0.928393054774632,0.937895877938709,-7.37096385192129,FALSE,"Not_strict",0.000177472323352383,0.0278453728646844,"Not strict"
"Figure1D","1W","G10090_8366","245945","Rbm47","Rbm47",0.0195654111540852,2.40047580674744,0.0905112411210371,0.928593459050128,0.938032116359595,-7.14388698253547,FALSE,"Not_strict",0.000543571965479662,0.0277822919845038,"Not strict"
"Figure1D","1W","G10090_2992","210417","Thsd7b","Thsd7b",-0.025147137169861,-0.82896111310206,-0.0877894159304316,0.930734957765943,0.940129021780662,-6.46490919897648,FALSE,"Not_strict",0.000674258632328953,0.0268125404404703,"Not strict"
"Figure1D","1W","G10090_11218","15531","Ndst1","Ndst1",-0.00546213638325965,6.62962088485444,-0.0868742328321328,0.93145513290223,0.940790063304666,-7.36042849446752,FALSE,"Not_strict",0.000144786369194454,0.0265072782946606,"Not strict"
"Figure1D","1W","G10090_11031","21411","Tcf20","Tcf20",-0.00528118917700496,4.6400191539922,-0.0863671258165795,0.931854210801524,0.941126719180001,-7.50716860124661,FALSE,"Not_strict",0.000139169350662398,0.0263518965138309,"Not strict"
"Figure1D","1W","G10090_188","16913","Psmb8","Psmb8",0.0147890596860151,3.9373594410517,0.0860968527050039,0.932066915001244,0.941275112594934,-7.4399968191309,FALSE,"Not_strict",0.000388707125524266,0.0262834239483014,"Not strict"
"Figure1D","1W","G10090_7643","66279","Tmem218","Tmem218",0.00774836314306369,2.6235376614229,0.0859309262145914,0.932197501244703,0.941340561692983,-7.19472827175844,FALSE,"Not_strict",0.000203419540111226,0.0262532274695109,"Not strict"
"Figure1D","1W","G10090_17593","22420","Wnt6","Wnt6",-0.0177457973991145,-0.0672811120994918,-0.0857650513921622,0.932328048758845,0.941405962448869,-6.61305365511625,FALSE,"Not_strict",0.000465349028165111,0.0262230553916012,"Not strict"
"Figure1D","1W","G10090_29973","67429","Nudcd1","Nudcd1",0.0106921937628993,3.41360551856197,0.08566314744093,0.932408250600883,0.941420521684015,-7.35771063319977,FALSE,"Not_strict",0.000280310175257288,0.0262163388985647,"Not strict"
"Figure1D","1W","G10090_18919","67459","Nvl","Nvl",-0.00527822143430528,5.33241850926557,-0.0852585009356126,0.932726728202432,0.941675640726985,-7.50575115606223,FALSE,"Not_strict",0.000137754526507662,0.0260986637681284,"Not strict"
"Figure1D","1W","G10090_12412","22704","Zfp46","Zfp46",0.0078331106979656,5.13077715894658,0.0847408996516491,0.933134123658501,0.942020488408353,-7.51352266179123,FALSE,"Not_strict",0.0002031881612519,0.0259396514471156,"Not strict"
"Figure1D","1W","G10090_9600","269252","Gtf3c4","Gtf3c4",0.00778787598176704,4.51146065363573,0.0841230575710779,0.933620441300306,0.942444955593474,-7.49938737032134,FALSE,"Not_strict",0.000200491124206784,0.0257440057695029,"Not strict"
"Figure1D","1W","G10090_18864","63958","Ube4b","Ube4b",0.00495752330137965,6.00785031887594,0.0833658821957377,0.934216467169746,0.942980100272692,-7.44352659313281,FALSE,"Not_strict",0.00012640431201655,0.0254974720908266,"Not strict"
"Figure1D","1W","G10090_7153","12211","Birc6","Birc6",-0.00724492719171218,5.76366291691158,-0.083223794904507,0.934328318414715,0.943026487399181,-7.47129542455949,FALSE,"Not_strict",0.000184572553234686,0.0254761087793716,"Not strict"
"Figure1D","1W","G10090_16712","69215","Sat2","Sat2",-0.00674261626939338,1.88090423630554,-0.0829389991281175,0.934552514045374,0.943186250247063,-7.02887999751383,FALSE,"Not_strict",0.000171279572774355,0.0254025390043091,"Not strict"
"Figure1D","1W","G10090_30371","226418","Yod1","Yod1",0.0257662099910672,0.00957853665167146,0.0826218949297255,0.934802149839011,0.943371663940913,-6.62828917612506,FALSE,"Not_strict",0.000652327590739584,0.0253171727997923,"Not strict"
"Figure1D","1W","G10090_17829","110891","Slc8a2","Slc8a2",0.0207168871945774,-0.472449185758702,0.0819084757810205,0.935363803778507,0.943871907761544,-6.53360298962169,FALSE,"Not_strict",0.000519723296151115,0.025086939522804,"Not strict"
"Figure1D","1W","G10090_7457","18573","Pde1a","Pde1a",-0.014735035682326,3.65643195325644,-0.0810559444405163,0.936035021369141,0.94448263349177,-7.39988458712271,FALSE,"Not_strict",0.000365517636724831,0.0248060231820989,"Not strict"
"Figure1D","1W","G10090_11672","17380","Mme","Mme",-0.0206730765177709,3.9221979426508,-0.0806726156651758,0.93633684069685,0.944720567344375,-7.43922886201903,FALSE,"Not_strict",0.000510555313297231,0.024696629592521,"Not strict"
"Figure1D","1W","G10090_21159","70604","Dnajb14","Dnajb14",-0.0055204676860855,5.15440367122207,-0.0793910116305826,0.937345999911195,0.945672090569553,-7.51373955864649,FALSE,"Not_strict",0.000133923388469454,0.0242594280203853,"Not strict"
"Figure1D","1W","G10090_156","72567","Bclaf1","Bclaf1",0.00780583275336031,5.8471830744378,0.0791631009086448,0.937525472342004,0.945786482072918,-7.46254433097918,FALSE,"Not_strict",0.000188954993798579,0.0242068975558356,"Not strict"
"Figure1D","1W","G10090_18065","634731","Susd1","Susd1",-0.0205846815158299,0.91263430140356,-0.0789759048078623,0.937672885823655,0.945868518292968,-6.81821036144756,FALSE,"Not_strict",0.000497515883152159,0.02416922908278,"Not strict"
"Figure1D","1W","G10090_4367","382867","Zfp488","Zfp488",-0.00764516629961441,7.13405220319299,-0.0787499835409328,0.937850797676133,0.945981305719139,-7.2896057821369,FALSE,"Not_strict",0.000184381884997153,0.0241174459483573,"Not strict"
"Figure1D","1W","G10090_15541","21981","Ppp1r13b","Ppp1r13b",-0.00587851673418914,4.13645482352371,-0.0780468048045906,0.938404568377659,0.94647316780976,-7.46578816610259,FALSE,"Not_strict",0.000140447720785784,0.0238916936255277,"Not strict"
"Figure1D","1W","G10090_4641","244654","Mtss2","Mtss2",-0.0124187359712407,6.95564863140879,-0.0776820479159947,0.938691835936864,0.946696184925473,-7.31534755617641,FALSE,"Not_strict",0.000295433942641681,0.0237893730348923,"Not strict"
"Figure1D","1W","G10090_23788","24063","Spry1","Spry1",-0.00872029443770979,4.77392691103683,-0.0763416448423674,0.939747554759441,0.947615735465598,-7.51364186514736,FALSE,"Not_strict",0.000203773540784071,0.0233677362891416,"Not strict"
"Figure1D","1W","G10090_16802","17540","Irag1","Irag1",0.00879576954584187,3.02717451237058,0.0763335601734778,0.939753922691992,0.947615735465598,-7.2831622063323,FALSE,"Not_strict",0.000205537223207296,0.0233677362891416,"Not strict"
"Figure1D","1W","G10090_9661","11909","Atf2","Atf2",-0.00558881192573172,4.92573346581078,-0.0762721925722528,0.939802259343388,0.947615735465598,-7.51638531068674,FALSE,"Not_strict",0.000130597883250109,0.0233677362891416,"Not strict"
"Figure1D","1W","G10090_8147","66679","Rae1","Rae1",0.00450197673252429,4.27156578372037,0.0759955957460767,0.940020125823672,0.94774389823751,-7.47984796212414,FALSE,"Not_strict",0.000104936589012251,0.0233090029662174,"Not strict"
"Figure1D","1W","G10090_7401","18160","Npr1","Npr1",0.00946264573795405,5.13980486959278,0.0759426690026437,0.940061815071026,0.94774389823751,-7.51384431321034,FALSE,"Not_strict",0.000220564837574236,0.0233090029662174,"Not strict"
"Figure1D","1W","G10090_4558","54128","Pmm2","Pmm2",0.00404326811436543,4.71016920765828,0.0737402343164747,0.941796778038057,0.949426154585984,-7.51110308737068,FALSE,"Not_strict",9.11304461586076e-05,0.0225388086025826,"Not strict"
"Figure1D","1W","G10090_15845","68957","Paqr6","Paqr6",-0.0173347856083849,-0.0292369872550035,-0.0729920996474995,0.942386186512692,0.949899010248439,-6.62175333944329,FALSE,"Not_strict",0.00038695687574568,0.0223225648408658,"Not strict"
"Figure1D","1W","G10090_10594","664883","Nova1","Nova1",0.0104941144681939,4.72494364415983,0.0729763629520753,0.942398584830364,0.949899010248439,-7.51141552215263,FALSE,"Not_strict",0.000234255550663726,0.0223225648408658,"Not strict"
"Figure1D","1W","G10090_10576","67393","Cxxc5","Cxxc5",-0.00476130498512107,5.88094613587197,-0.0728003209104779,0.942537282375073,0.949906359469335,-7.45961086966765,FALSE,"Not_strict",0.000106268541006793,0.0223192047850072,"Not strict"
"Figure1D","1W","G10090_2934","229584","Pogz","Pogz",0.00329017782474142,4.68691906067905,0.072798613060563,0.942538627941063,0.949906359469335,-7.51028721603933,FALSE,"Not_strict",7.34341526494932e-05,0.0223192047850072,"Not strict"
"Figure1D","1W","G10090_8369","21371","Tbca","Tbca",0.00646061042663311,4.4217911034732,0.0720527760167858,0.943126268128763,0.950431661375307,-7.49355132174518,FALSE,"Not_strict",0.000142644493595391,0.0220791046318713,"Not strict"
"Figure1D","1W","G10090_7708","240025","Dact2","Dact2",-0.0111564235749025,2.77218676741538,-0.0717956838068672,0.94332883704365,0.950556498573005,-7.22859816335511,FALSE,"Not_strict",0.000245687481920811,0.0220220647119845,"Not strict"
"Figure1D","1W","G10090_4916","28040","D6Wsu163e","D6Wsu163e",0.00465984869993799,3.48361657840842,0.0717032604573554,0.943401660494619,0.950556498573005,-7.37134174724325,FALSE,"Not_strict",0.000102619489618091,0.0220220647119845,"Not strict"
"Figure1D","1W","G10090_7282","21940","Cd27","Cd27",-0.0372090259334189,-1.22539601870726,-0.0716426599369381,0.943449409945564,0.950556498573005,-6.39466739685628,FALSE,"Not_strict",0.000819419576975658,0.0220220647119845,"Not strict"
"Figure1D","1W","G10090_17032","117171","1110038F14Rik","1110038F14Rik",0.00421495176827145,3.9855753112495,0.0697738191726902,0.94492204542985,0.951973206064526,-7.4480401366727,FALSE,"Not_strict",9.00957529817135e-05,0.0213752749580482,"Not strict"
"Figure1D","1W","G10090_7366","22590","Xpa","Xpa",0.0055325294474548,3.09153665406161,0.0695880148560932,0.945068469129323,0.952053699965489,-7.29666531948384,FALSE,"Not_strict",0.000118056182956492,0.0213385548288048,"Not strict"
"Figure1D","1W","G10090_30896","12160","Bmp5","Bmp5",0.0118284829712551,3.18858633519758,0.0692295540706298,0.945350960879101,0.952271246648892,-7.31570185280578,FALSE,"Not_strict",0.000251229038738934,0.0212393287752501,"Not strict"
"Figure1D","1W","G10090_17377","76905","Lrg1","Lrg1",-0.014356642283854,5.84794430314896,-0.0681599361928545,0.946193936482388,0.953053309755029,-7.46348521639853,FALSE,"Not_strict",0.000299806976962293,0.0208828060931397,"Not strict"
"Figure1D","1W","G10090_22195","20874","Slk","Slk",-0.00590698503659285,5.83581508526629,-0.0673718937589606,0.946815040833085,0.953611798814996,-7.46484985797993,FALSE,"Not_strict",0.000121851556484774,0.0206283841468909,"Not strict"
"Figure1D","1W","G10090_10497","380614","Intu","Intu",-0.0061096596796252,3.21417523131883,-0.06723722642729,0.946921183818287,0.95364482952679,-7.32197373606632,FALSE,"Not_strict",0.000125940501669173,0.0206133415399823,"Not strict"
"Figure1D","1W","G10090_15752","19227","Pthlh","Pthlh",0.0139852744226837,1.19610072848906,0.0671611958987395,0.946981110502775,0.95364482952679,-6.88020094113095,FALSE,"Not_strict",0.000288283238205158,0.0206133415399823,"Not strict"
"Figure1D","1W","G10090_28867","668166","Zxdb","Zxdb",-0.00412788375979897,3.02596884535959,-0.0659393375562097,0.947944213335398,0.95454753989888,-7.28361241374835,FALSE,"Not_strict",8.33933128608673e-05,0.0202024373052909,"Not strict"
"Figure1D","1W","G10090_14555","234413","Zfp961","Zfp961",0.00602666184703366,2.5695691652372,0.0647163325004848,0.948908300803528,0.955451114669619,-7.18435593313704,FALSE,"Not_strict",0.000119276850124676,0.0197915285695653,"Not strict"
"Figure1D","1W","G10090_25422","66647","Nsmce3","Nsmce3",-0.00409451674885463,3.83403923512596,-0.0645837592831696,0.949012812257946,0.955489120319647,-7.42798357353637,FALSE,"Not_strict",8.09660128745977e-05,0.0197742536765167,"Not strict"
"Figure1D","1W","G10090_8858","14683","Gnas","Gnas",-0.00586272873771804,10.7995525207589,-0.0631775572858916,0.95012142046106,0.956537998467692,-6.73551988169556,FALSE,"Not_strict",0.000113137608034199,0.0192977729476592,"Not strict"
"Figure1D","1W","G10090_23012","66522","Pgpep1","Pgpep1",-0.00385979653411302,4.33642756494938,-0.0624962566657784,0.950658574740651,0.95697986327467,-7.48711387649136,FALSE,"Not_strict",7.37113084212027e-05,0.0190972005311004,"Not strict"
"Figure1D","1W","G10090_10633","218734","Cep15","Cep15",-0.00431885224878416,4.42129625767663,-0.0624512478528574,0.950694061643211,0.95697986327467,-7.49438242705295,FALSE,"Not_strict",8.24779874592252e-05,0.0190972005311004,"Not strict"
"Figure1D","1W","G10090_1139","234267","Gpm6a","Gpm6a",-0.0121413788494619,2.01738547385086,-0.0623147492133605,0.950801683731537,0.957020881690957,-7.06091780697498,FALSE,"Not_strict",0.000231640341062572,0.0190785860432021,"Not strict"
"Figure1D","1W","G10090_2015","104709","Pik3r6","Pik3r6",-0.00892804629589047,2.40286848893959,-0.0607617914229164,0.952026176781759,0.958185991695882,-7.14774975828869,FALSE,"Not_strict",0.00016561688946771,0.0185501826467838,"Not strict"
"Figure1D","1W","G10090_385","77577","Spns3","Spns3",0.0152772264816046,-1.50013662392782,0.0602958572466102,0.952393585190037,0.958456600523131,-6.34583168907902,FALSE,"Not_strict",0.000281521815886531,0.0184275474495003,"Not strict"
"Figure1D","1W","G10090_4262","14854","Gss","Gss",-0.00370804163838556,2.83669069491958,-0.0602509552980282,0.952428992805495,0.958456600523131,-7.24373248559403,FALSE,"Not_strict",6.83301132360728e-05,0.0184275474495003,"Not strict"
"Figure1D","1W","G10090_29026","449521","Zfp213","Zfp213",-0.00498285663867444,2.65378567147988,-0.0569667042316832,0.955019067577667,0.960995491218113,-7.2040964272874,FALSE,"Not_strict",8.60970355705844e-05,0.0172786499419514,"Not strict"
"Figure1D","1W","G10090_868","11938","Atp2a2","Atp2a2",-0.0195601320560983,7.5756454572534,-0.056185657737801,0.955635103266143,0.961547772118524,-7.22581099168664,FALSE,"Not_strict",0.000333092110706604,0.0170291340442538,"Not strict"
"Figure1D","1W","G10090_18978","72699","Lime1","Lime1",0.0048456345953238,3.75147457463526,0.0553880908901799,0.956264198066058,0.96211311435063,-7.4163135343311,FALSE,"Not_strict",8.12800231565793e-05,0.0167738655397205,"Not strict"
"Figure1D","1W","G10090_31391","330788","Zfp866","Zfp866",-0.00312802390749503,4.272418414094,-0.0526915052084807,0.958391388679696,0.964185529939904,-7.48167535806555,FALSE,"Not_strict",4.95459921614965e-05,0.0158393904991518,"Not strict"
"Figure1D","1W","G10090_22522","104570","Ppp4r3b","Ppp4r3b",-0.0102592552599222,4.58794413586902,-0.0515436140556494,0.959296994198897,0.964969387394265,-7.5069047480701,FALSE,"Not_strict",0.000158879586822941,0.0154864639584126,"Not strict"
"Figure1D","1W","G10090_18891","20564","Slit3","Slit3",0.00805911755394931,4.51768294875161,0.0515329689947337,0.959305392667054,0.964969387394265,-7.50172736354182,FALSE,"Not_strict",0.000124807233535846,0.0154864639584126,"Not strict"
"Figure1D","1W","G10090_4204","102638882","Wdr97","Wdr97",-0.00824833553589308,0.714264753853848,-0.0512904418152724,0.959496736859456,0.965085528437551,-6.77815832557948,FALSE,"Not_strict",0.000127306432469543,0.0154341966225261,"Not strict"
"Figure1D","1W","G10090_9327","15019","","G10090_9327",-0.0143215923581645,2.15926238383818,-0.0512156751442079,0.959555725255951,0.965085528437551,-7.0932952302054,FALSE,"Not_strict",0.000221042272403578,0.0154341966225261,"Not strict"
"Figure1D","1W","G10090_13905","26372","Clcn6","Clcn6",0.00429350233920355,3.78459722048995,0.0503690949799811,0.960223664916843,0.96568944965741,-7.42150406633462,FALSE,"Not_strict",6.51002864049552e-05,0.0151625133193782,"Not strict"
"Figure1D","1W","G10090_10613","668303","Kif26a","Kif26a",-0.00662255228883243,3.19327964020966,-0.0498401583913456,0.960641003390691,0.96604127605398,-7.31887871943528,FALSE,"Not_strict",9.93668744468622e-05,0.0150043170839774,"Not strict"
"Figure1D","1W","G10090_370","223838","Adamts20","Adamts20",-0.00958944203856628,3.38885485690007,-0.0479942004300228,0.962097579225314,0.967438059042543,-7.35536073690656,FALSE,"Not_strict",0.000137865791920792,0.0143768314534183,"Not strict"
"Figure1D","1W","G10090_22085","102636931","Gm33869","Gm33869",-0.0189894295419608,-0.0902885634028581,-0.0472562595097321,0.962679898402979,0.967939214153677,-6.61118251283239,FALSE,"Not_strict",0.000268736796543024,0.014151915198358,"Not strict"
"Figure1D","1W","G10090_19922","54195","Gucy1b1","Gucy1b1",-0.00352627004152027,3.34797543151738,-0.0471911985515696,0.962731239903811,0.967939214153677,-7.34902872727292,FALSE,"Not_strict",4.99034745941052e-05,0.014151915198358,"Not strict"
"Figure1D","1W","G10090_29729","100033459","Ifi208","Ifi208",0.00822730425447058,0.538726869597673,0.0452658600780616,0.964250653878482,0.969398743073759,-6.74085668391531,FALSE,"Not_strict",0.000111048431788554,0.0134975477208361,"Not strict"
