"contrast","branch","gene_id","gene_symbol","logFC","PValue","FDR","rank_stat"
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000020823","BSCL2",-0.773675580587264,8.31955914759594e-06,0.000174575164098591,-5.07989968631012
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000012842","RPLP2",-1.37190655267947,8.18584022760537e-06,0.000172024096415137,-5.08693673622954
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000008009","LMF1",-0.923916488633071,7.99567740285256e-06,0.000169031007065677,-5.09714473643827
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000060121","WNK4",-2.40107268887199,7.97382530457493e-06,0.000168821018855007,-5.09833328335762
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000000964","LMF2",-1.16054546023159,7.80084954938496e-06,0.000166152230101487,-5.10785809801224
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000023325","ACY1",-0.68513910894505,7.63027746026779e-06,0.000163223662278677,-5.11745966947993
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000025924","IGFBP5",-2.19891258058089,7.60782131632235e-06,0.000163223662278677,-5.11873969615562
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000040188","TNFSF12",-1.07916607972863,7.58191199043812e-06,0.00016320699305861,-5.12022126109778
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000060976","ENSSSCG00000060976",-0.953568589306588,7.57088767893743e-06,0.00016320699305861,-5.12085319692492
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002825","ENSSSCG00000002825",-2.7632956785988,7.54332528341977e-06,0.000162871431881643,-5.12243716422515
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000017861","ASPA",-1.21646513742668,7.53799917884302e-06,0.000162871431881643,-5.12274391419657
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000033949","GNG7",-0.625714263462543,7.4579717454764e-06,0.000161520966059522,-5.1273792662961
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002712","LDHD",-1.87934863641067,7.33344623593822e-06,0.00015914300831018,-5.1346918876337
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000031262","TXNIP",-2.35167219128067,7.30004173219619e-06,0.000159073524761272,-5.13667465713835
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000014812","FOLR2",-1.49444154727808,7.12928117496006e-06,0.000156072857128492,-5.1469542566118
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000063463","ENSSSCG00000063463",-1.75159283296586,7.11304039223787e-06,0.000155958365504113,-5.14794472510277
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000013106","PTGDR2",-2.44435416289697,7.10385582124967e-06,0.000155958365504113,-5.14850586151311
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000038943","TOM1",-0.890807249419268,7.08344386849347e-06,0.000155791768561089,-5.14975554323655
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000015135","SORL1",-2.87213135041257,7.07015166175166e-06,0.000155741256822785,-5.15057127005665
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000047986","ENSSSCG00000047986",-1.65050221314873,6.9856952409371e-06,0.000154360978771659,-5.15579036488594
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000026113","ZBTB20",-2.02791283167516,6.92685850701052e-06,0.000153554405221542,-5.15946368348373
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000006533","ADAM15",-0.966256653791341,6.92646004938414e-06,0.000153554405221542,-5.15948866637108
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000035859","WNT5A",-1.54406995358459,6.87509646541997e-06,0.000153111425056931,-5.1627212038096
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000032950","SLC25A34",-4.39868377363963,6.8604493294334e-06,0.000153025833546606,-5.16364743897213
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000013267","PEX16",-0.853473047443709,6.84668837152901e-06,0.000152959769864885,-5.16451943868815
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000020686","SDHA",-0.686997554681141,6.84272418293816e-06,0.000152959769864885,-5.16477096522685
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000054656","TFCP2L1",-2.84036447822275,6.797657941619e-06,0.000152344979565018,-5.16764069291638
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000025287","GIN1",-0.906825427017399,6.7830814655447e-06,0.000152259216922306,-5.16857296697979
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000059584","ENSSSCG00000059584",-2.0691973067137,6.67691851237348e-06,0.000150592155747226,-5.17542392402749
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000023142","GAMT",-1.33942182395831,6.60628766593747e-06,0.000149236775917605,-5.18004251919907
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000033232","ENSSSCG00000033232",-1.0755195175125,6.56984135281926e-06,0.000148650531823214,-5.18244511756762
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000025822","SFRP1",-2.2353712298929,6.31800987114892e-06,0.000144803061189245,-5.19941969989618
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000037061","RRP1",-0.898844983138563,6.28729327270869e-06,0.000144566918692607,-5.20153628137902
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000039243","CD81",-0.947133721932236,6.22028918291281e-06,0.000143258822742727,-5.20618942437287
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000039575","PALM",-1.27085927079679,6.19602752470717e-06,0.000142932465569955,-5.20788666163557
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000013426","PWWP3A",-0.769989662337735,6.15480202666497e-06,0.000142213076518242,-5.21078591188128
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000035666","ADISSP",-0.911475644136644,6.11260983977205e-06,0.000141932796345133,-5.21377332379825
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000001787","IL16",-1.06464739744393,6.10304709444666e-06,0.000141932796345133,-5.21445327877692
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000013341","LUZP2",-4.31068482748767,6.08190885523603e-06,0.000141684468792045,-5.21596009257147
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002554","PLD4",-2.83415632231434,6.05983617627645e-06,0.000141402832950213,-5.21753911654343
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000041959","ENSSSCG00000041959",-1.88673793726898,5.95255588417878e-06,0.000139589406528987,-5.22529651863177
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000007981","NPRL3",-1.32515782571077,5.91971660943651e-06,0.000139373845789,-5.22769908346354
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000040080","PTGDS",-3.29658568475317,5.8094016498141e-06,0.000137369557542516,-5.2358685962785
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000024325","SGK2",-4.47690728148424,5.76470323608702e-06,0.000136601804060003,-5.23922304504703
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000000087","TAB1",-0.82146602773986,5.72263029789082e-06,0.000135998885133097,-5.24240431014127
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000007642","ENSSSCG00000007642",-2.3328548233379,5.71709520355034e-06,0.000135998885133097,-5.24282457566533
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000039915","ENSSSCG00000039915",-1.40499280014542,5.68799755820398e-06,0.000135630972078117,-5.24504059871619
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000006569","SLC27A3",-1.29222611879397,5.66025286096374e-06,0.000135197000881434,-5.24716416710355
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000038322","ENSSSCG00000038322",-4.19523948910708,5.61907516955393e-06,0.000134667649241221,-5.25033515806276
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000036152","TSPAN15",-1.65787627389371,5.6130910019604e-06,0.000134667649241221,-5.25079791674543
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000006169","ZFHX4",-2.51481242185891,5.61107900604407e-06,0.000134667649241221,-5.25095361622839
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000012846","GATD1",-1.34784168603434,5.59500709037513e-06,0.000134667649241221,-5.25219935876765
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000031771","TSHR",-3.48359670716277,5.58364549807219e-06,0.000134667649241221,-5.25308216257657
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000014834","UCP3",-5.53698633707072,5.58361212311396e-06,0.000134667649241221,-5.25308475847983
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000033142","ENDOU",-1.50488138851321,5.52440296964589e-06,0.000133756655832589,-5.25771464995029
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000031802","DHRS7B",-1.67894746125549,5.52024331733878e-06,0.000133756655832589,-5.2580417793272
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000026427","RORC",-2.2667001648046,5.48615341062898e-06,0.000133286238264406,-5.26073205228051
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000039424","MCRIP1",-1.33853438216531,5.44539108887192e-06,0.000132523229180038,-5.26397092368789
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000016695","HIBADH",-0.50880122234739,5.39637942808175e-06,0.000131783307274741,-5.26789752198587
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000016043","OSGEPL1",-0.696066976221019,5.34297749081272e-06,0.000130704547806341,-5.27221665543274
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000032213","DBI",-1.23523791841357,5.31008654995625e-06,0.000130124681476783,-5.27489840022511
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000000734","TSPAN11",-1.03943682269621,5.28266018760833e-06,0.000130124681476783,-5.2771473248408
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000040083","ENSSSCG00000040083",-2.20135742291813,5.26441446891631e-06,0.000130124681476783,-5.27864992591437
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000015232","ST3GAL4",-0.852450372405566,5.2607104867234e-06,0.000130124681476783,-5.27895559812266
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000003619","AZIN2",-1.31737072393543,5.20513390896249e-06,0.00012934301173078,-5.28356809320908
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000012576","CHRDL1",-2.52020886354092,5.1923708297002e-06,0.000129252619388179,-5.28463429857644
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000005671","CRAT",-0.882209414627389,5.15663657242178e-06,0.000128672927840518,-5.28763347556508
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000009755","AACS",-1.89090181963243,4.97109831917825e-06,0.000125285830236371,-5.30354764723028
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000029553","CCDC57",-2.36909468170251,4.95051618091365e-06,0.000124989503006169,-5.30534951564523
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000001844","PLIN1",-4.778982528352,4.85175031272582e-06,0.000122714627552587,-5.3141015574748
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000005911","OPLAH",-2.21384133677352,4.81299528039155e-06,0.000122170726077896,-5.31758456419027
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000005665","PHYHD1",-1.80984939301869,4.80755548523597e-06,0.000122170726077896,-5.3180756947561
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000010968","IL11RA",-1.0076869598528,4.75875650798866e-06,0.000121446895818291,-5.32250651624395
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000015399","SEMA3E",-1.46316063005685,4.74743493877405e-06,0.000121376657893133,-5.32354097833924
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002680","TAF1C",-1.52682542106947,4.71992632101564e-06,0.000120891566746592,-5.32606478073585
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000014361","CYSTM1",-1.81623818918963,4.63313663047386e-06,0.000119315904061876,-5.33412489233172
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000008041","PKD1",-1.39252363947997,4.61994302539343e-06,0.000119192847015797,-5.33536338026851
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000037360","CST3",-1.61323949680876,4.60995130194115e-06,0.000119152098979369,-5.33630366233485
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000054578","RPS14",-1.39896685208422,4.60886953489994e-06,0.000119152098979369,-5.33640558544783
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000009403","ITM2B",-0.787698250125499,4.59944960170511e-06,0.000119152098979369,-5.33729413554537
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000031538","RNASE4",-0.847091834050891,4.52766083026474e-06,0.00011832064206618,-5.34412611385633
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000004207","ENSSSCG00000004207",-1.19530939742287,4.5179341292599e-06,0.000118284693173451,-5.34506010531196
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000037808","ENSSSCG00000037808",-0.759506455329007,4.4974144551903e-06,0.000118184375405038,-5.34703708856988
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000023771","ENSSSCG00000023771",-2.05134765405516,4.49653219122957e-06,0.000118184375405038,-5.34712229307153
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000005842","TMEM141",-1.40247060287388,4.48385938805334e-06,0.000118184375405038,-5.34834801515602
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000009783","OGFOD2",-1.3321112033668,4.45938743997156e-06,0.000118061240560294,-5.35072479368942
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000023273","SH3YL1",-1.47021107393495,4.44346741462297e-06,0.000118061240560294,-5.35227800030528
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000031977","PTCH2",-1.76149444835305,4.37382752050488e-06,0.000117331236743241,-5.35913834712598
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000035728","ENSSSCG00000035728",-1.96936218201593,4.25103062895318e-06,0.000114688757768558,-5.37150576590151
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000007073","ISM1",-2.11081569791721,4.21945489426931e-06,0.000114054120462654,-5.37474365133739
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000014293","FSTL4",-3.99664716949307,4.212954895647e-06,0.000114054120462654,-5.37541319045219
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000032153","C19orf12",-1.02988667977359,4.14885430548185e-06,0.000112575426020776,-5.38207181593899
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000001910","ISLR",-1.0616192005647,4.10647040848044e-06,0.000111639245423641,-5.3865313023825
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000055397","NAPRT",-2.13229122080008,4.09750529820927e-06,0.000111609740468916,-5.38748047620004
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000008012","ENSSSCG00000008012",-0.722141136300531,4.07986367937096e-06,0.000111343331704451,-5.38935434776454
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000031489","DUSP22",-0.758717256525307,4.05837977466638e-06,0.000110996293430871,-5.3916473150344
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000031657","ENSSSCG00000031657",-2.60767901038675,4.01152428605125e-06,0.000110328601917728,-5.39669057420407
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000035615","GSTK1",-0.886457485174206,3.99712788413401e-06,0.00011014653570209,-5.3982519566973
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000026981","MRPS6",-1.21814364049366,3.98984965161745e-06,0.00011014653570209,-5.39904346940176
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000037487","ENSSSCG00000037487",-2.16226388788039,3.98247567129581e-06,0.00011014653570209,-5.39984686859758
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002993","CYP2A19",-4.34019773791099,3.97596470902335e-06,0.00011014653570209,-5.40055747908972
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000005310","TESK1",-0.784245198006562,3.90525307479716e-06,0.000108671914639346,-5.40835081699114
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000007776","BCL7C",-1.26779613283385,3.84047379471575e-06,0.000107079666984949,-5.41561519392999
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000015267","FMO2",-2.4460272930849,3.73443353484255e-06,0.000105158084667018,-5.42777526569586
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000040779","CBS",-3.0979511846678,3.71418802213877e-06,0.00010479633295931,-5.43013611489068
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000013442","ABHD17A",-1.1792378063407,3.69641886356423e-06,0.000104650697056213,-5.43221882213062
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000032787","ALAD",-1.24102409492748,3.69329372753839e-06,0.000104650697056213,-5.43258615154848
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000032763","PYCR3",-1.70557294889692,3.6138342145662e-06,0.000103616088694566,-5.44203177467231
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000017134","FN3KRP",-1.19928681532145,3.56059637396439e-06,0.000102296728277549,-5.44847725477145
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000032010","RNH1",-1.4458166978665,3.53570716720563e-06,0.000101995430379431,-5.4515237111174
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000041461","ENSSSCG00000041461",-3.71047438019757,3.52025115625631e-06,0.000101756810973907,-5.45342635019089
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000021059","ADORA1",-3.73180129856182,3.48954820455173e-06,0.000101282706494407,-5.45723079796102
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000012850","DEAF1",-1.59448018057662,3.4793515225765e-06,0.000101194116972841,-5.45850169180341
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000014303","JADE2",-1.18792272660822,3.46047148118473e-06,0.000100852094772635,-5.46086472556356
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000024960","PDGFC",-0.795080868647378,3.41715649903977e-06,0.000100001249281817,-5.46633513091356
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000044382","ENSSSCG00000044382",-3.16894682617683,3.41105883475303e-06,0.000100001249281817,-5.46711078971362
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000015259","B3GAT1",-2.71654471197149,3.36842165986989e-06,9.93965091466607e-05,-5.472573548677
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000003432","KIAA2013",-0.979529678166612,3.3073646712679e-06,9.82086230688438e-05,-5.48051791697387
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000025188","LEPR",-3.20227501445828,3.25425761225689e-06,9.68346739916105e-05,-5.48754807058993
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000038285","KLHL36",-1.10978185412937,3.24629833899313e-06,9.68346739916105e-05,-5.48861157045415
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000017638","TSPOAP1",-1.62235682045757,3.18644011900913e-06,9.58232226022194e-05,-5.49669423856126
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000022324","PPFIA3",-1.01932385743415,3.16651804192822e-06,9.5802209800339e-05,-5.49941803314194
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000006538","FLAD1",-0.925731187710831,3.12803157751623e-06,9.50760499226176e-05,-5.50472887138207
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000024895","GGA1",-1.01484737205638,3.10859226053572e-06,9.48924585737671e-05,-5.50743623859116
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000007998","RHBDL1",-1.26131468519837,3.01992726965416e-06,9.30736015859551e-05,-5.52000351623762
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000022380","SH2D3A",-1.97805703892287,2.96122076952908e-06,9.17784047693871e-05,-5.52852921320709
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000012896","NDUFV1",-0.835653635427447,2.91419300546117e-06,9.07178675370375e-05,-5.53548168851971
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000012792","RENBP",-1.08245160703383,2.85189567076507e-06,8.93678103555674e-05,-5.54486636607115
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000009699","HPGD",-2.68426660009158,2.84538487269368e-06,8.93614885517367e-05,-5.54585898171805
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000052306","CYP3A29",-2.22855113905863,2.82924766592818e-06,8.92504764815294e-05,-5.54832903372433
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000013601","MARCHF2",-1.0944737982667,2.79532396880822e-06,8.83771622638385e-05,-5.55356785156568
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000013455","IZUMO4",-1.23138865836275,2.77506507418975e-06,8.81300935220261e-05,-5.55672682838629
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000003901","FAAH",-2.2000381952965,2.77466340480815e-06,8.81300935220261e-05,-5.55678969373077
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000042259","ABHD14B",-0.568077119752322,2.75697494691953e-06,8.79499845679466e-05,-5.559567180381
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000035675","ENSSSCG00000035675",-0.791659776174118,2.72750190163613e-06,8.72594924555668e-05,-5.56423493794593
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000004672","GATM",-1.09800713832016,2.68465651863695e-06,8.64215339317585e-05,-5.57111127108283
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000051359","NIPSNAP1",-0.982160222004956,2.67075019331992e-06,8.616971694347e-05,-5.57336673149802
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000024413","PPP2R1A",-0.77081533487352,2.66237130505307e-06,8.60954958099812e-05,-5.57473137617523
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000023173","REXO4",-1.0602873836095,2.64515005856789e-06,8.5734337367404e-05,-5.57754968553449
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000000094","SUN2",-0.832466758893198,2.64233617585919e-06,8.5734337367404e-05,-5.57801192932835
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000023423","UBALD2",-1.34893352383343,2.61299218104214e-06,8.50814281661628e-05,-5.58286188982695
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000004261","ENSSSCG00000004261",-1.80443731705027,2.60287213377295e-06,8.49471910201846e-05,-5.58454716610544
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000036307","OAF",-1.13991161660875,2.60150011130419e-06,8.49471910201846e-05,-5.58477615118682
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000038313","ZNF219",-1.25462561174412,2.52520139471913e-06,8.31789594297715e-05,-5.59770397947511
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000011119","ECHDC3",-1.28080991641757,2.51905929370968e-06,8.31700602240185e-05,-5.5987616099422
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000021386","PTGR1",-1.2816154233006,2.50597571512582e-06,8.29314019370141e-05,-5.60102314197633
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000007986","NME4",-1.9866003188197,2.47987514007908e-06,8.28418667077362e-05,-5.60557018503659
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000037918","ADIRF",-2.98558388984233,2.46558311708076e-06,8.25591472111863e-05,-5.60808035241855
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000012852","CDHR5",-3.51303561998041,2.43624660277155e-06,8.17701347906547e-05,-5.61327875347662
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000035293","ENSSSCG00000035293",-1.41061668132783,2.42804333991341e-06,8.16883749798895e-05,-5.61474356548918
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000039797","APCDD1",-2.67612646388646,2.40578347433557e-06,8.12710117282253e-05,-5.61874346267067
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002972","SARS2",-1.0103601726143,2.40449462627202e-06,8.12710117282253e-05,-5.61897618917991
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000015331","PON2",-0.911082321447307,2.39508106868173e-06,8.12710117282253e-05,-5.62067978200505
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000001063","MYLIP",-1.52073379744903,2.36124758159048e-06,8.05896644473436e-05,-5.62685847387792
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000037562","SLC2A4RG",-1.2375853663543,2.32960364558279e-06,7.97017054010499e-05,-5.63271796274169
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000063387","AKR1C8",-3.50722542392691,2.26195835743221e-06,7.77630538220142e-05,-5.64551539468195
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000061957","CD36",-2.47729240951995,2.24930323990486e-06,7.75161340389596e-05,-5.64795199118966
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000031299","ENSSSCG00000031299",-0.99999666784035,2.21038873221086e-06,7.68516054536767e-05,-5.65553134196737
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000024388","ENSSSCG00000024388",-1.05625847483817,2.19140153062412e-06,7.67656432051512e-05,-5.65927803934603
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000012525","BEX1",-1.68055965079865,2.1591517148776e-06,7.58864141179314e-05,-5.66571684047298
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000000974","TRABD",-1.66013669830375,2.15311645816139e-06,7.58625410781043e-05,-5.66693247934092
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000006328","RXRG",-4.14115788553254,2.14978825620748e-06,7.58625410781043e-05,-5.66760431389337
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000060615","TUBA8",-1.46089835252034,2.13836141682278e-06,7.57193777696947e-05,-5.66991889030283
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000026473","ABCA8",-2.04601121440532,2.09177331831814e-06,7.44419027152215e-05,-5.67948538096042
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000040681","FABP4",-3.03184136176571,2.07270092224237e-06,7.39489568328485e-05,-5.68346335935831
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000021040","SLC26A11",-0.997088382854639,2.05889198551647e-06,7.38282179312793e-05,-5.68636643692964
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000003975","KCNQ4",-2.7182813280249,2.04066740661831e-06,7.33604394602582e-05,-5.69022777198194
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000027428","ENHO",-2.45907898129505,1.98873676500372e-06,7.18583355599814e-05,-5.70142269755528
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000006213","ADHFE1",-3.08910524431999,1.96228564365904e-06,7.12402919582159e-05,-5.70723777349254
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000022155","RBPJ",-0.956445293639482,1.94103918173342e-06,7.08579354898765e-05,-5.71196569787343
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000041180","ENSSSCG00000041180",-1.10371728615288,1.90136890771431e-06,6.96610868597096e-05,-5.72093361220291
