"contrast","branch","gene_id","gene_symbol","logFC","PValue","FDR","rank_stat"
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011662","COPB2",1.05456593147977,2.08360051320148e-06,7.25735681239978e-05,5.68118554427037
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013008","CDCA5",1.92475518472221,2.15758009350681e-06,7.4963862206656e-05,5.66603307347027
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011837","MELTF",3.32451391380277,2.18904270017209e-06,7.54950145019943e-05,5.65974576686138
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010214","CDK1",2.05989073921791,2.19684479151996e-06,7.55721609573525e-05,5.65820062517667
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011474","PXK",0.66533353196531,2.2020741087416e-06,7.55721609573525e-05,5.65716806934431
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007649","GPC2",1.78641565424494,2.22871747995978e-06,7.62995162699188e-05,5.65194498072161
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016092","SGO2",1.63296369104205,2.34500656907863e-06,7.87404843650815e-05,5.62985593635589
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015894","DPP4",2.29486382841944,2.40233505514862e-06,7.98990390550855e-05,5.61936642139009
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000012564","MID2",1.37088036726045,2.45144787750848e-06,8.06338332357457e-05,5.61057733625468
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015444","LAMB1",1.34935508990722,2.45322189390285e-06,8.06338332357457e-05,5.61026316808418
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000697","CHD4",0.822343617475199,2.52500678754858e-06,8.26054790636805e-05,5.59773745010337
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001986","NFATC4",0.91342215890386,2.53644485439238e-06,8.27841042057254e-05,5.5957745753704
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017385","PSME3",0.578662361154662,2.5669917194761e-06,8.31672792754694e-05,5.59057553226024
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000755","ERC1",1.22971003085669,2.56995538830129e-06,8.31672792754694e-05,5.59007441549467
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011642","RYK",0.958349161420837,2.57187772648752e-06,8.31672792754694e-05,5.58974968270507
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000040678","TYMS",1.61182759174428,2.64107203326059e-06,8.47932303328102e-05,5.57821975357499
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004620","MYO5A",1.19531862798667,2.64638206366505e-06,8.47932303328102e-05,5.57734745562728
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016763","GLI3",0.898017869748614,2.854965722306e-06,8.96305606361628e-05,5.54439910167478
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000028239","FBXL7",1.01515652165767,2.87276621457634e-06,8.99876343098387e-05,5.54169971541099
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004624","MAPK6",1.25395711898553,2.93411211101229e-06,9.09505676422653e-05,5.53252329599247
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003870","NRDC",0.699771317775609,2.94554681086757e-06,9.09505676422653e-05,5.5308340710302
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011563","FANCD2",1.23462963063135,3.02314317915143e-06,9.28509834683678e-05,5.51954128370446
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000025638","UBE2Z",0.674098121448698,3.02385719622738e-06,9.28509834683678e-05,5.51943872254744
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000039555","JOSD1",0.639853394835049,3.03721155580016e-06,9.30569720006868e-05,5.51752495641341
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000951","CSRP2",1.5851486760739,3.06593131943311e-06,9.37318129578655e-05,5.51343757809394
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000038094","GPX7",1.59814439737972,3.085876849883e-06,9.37652056629542e-05,5.51062140960257
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000032360","PANX1",2.06574267632376,3.1356873016455e-06,9.44614998988038e-05,5.50366725272897
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011798","DNAJB11",0.729801333110259,3.19879585969083e-06,9.5909078431244e-05,5.49501347477638
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016677","GARS1",0.990248222123269,3.21701973184717e-06,9.60441583908829e-05,5.49254627531001
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017109","ADAMTS16",2.23098949237956,3.23282432820733e-06,9.63106515820405e-05,5.49041789432536
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000028406","FOCAD",0.75643001773478,3.26099910271393e-06,9.68466042333608e-05,5.48664932069311
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000040166","FLRT2",1.18285535763308,3.29090771619034e-06,9.72136916499941e-05,5.48268429604389
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000039137","SMARCE1",0.582581379622217,3.32141060289913e-06,9.76458728575156e-05,5.4786774322756
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000053658","NREP",2.8436871765874,3.32505392602827e-06,9.76458728575156e-05,5.47820130687619
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000039119","PDXDC1",0.633073366621646,3.34300315802538e-06,9.79262138465928e-05,5.47586321314349
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015583","SMYD2",0.575182834625907,3.42564024285735e-06,9.95141383412627e-05,5.4652582481264
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005946","CCN4",2.15398859741684,3.49282058703798e-06,0.000101255639461089,5.45682372185177
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000054590","MAP1LC3C",5.77158605170652,3.6054200985448e-06,0.000103448959466853,5.44304412460607
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011497","MAGI1",1.02237762996975,3.64484570740696e-06,0.000103941200804709,5.43832085138991
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017758","SPAG5",1.94720178640743,3.69222327872098e-06,0.000104865132553045,5.43271204389087
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023082","SSUH2",1.6458912686923,3.73204844906588e-06,0.000105448255342843,5.42805272692302
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000056379","CD24",2.74983638797741,3.7504093101511e-06,0.000105448255342843,5.42592133188843
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000038968","TMEM263",0.894079561019853,3.83676246030546e-06,0.000107444695938394,5.41603508778943
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007084","BFSP1",2.53489694534176,3.98485686213685e-06,0.000110268707082293,5.39958727404217
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035454","B4GALT1",0.836999661641673,3.99913955978028e-06,0.000110445664923163,5.39803343983125
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014080","HMGCR",1.14305810538222,4.03734821285639e-06,0.000110934955348467,5.39390379198172
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000028169","NCAPG2",1.13946408321043,4.03746297987412e-06,0.000110934955348467,5.39389144675622
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011973","COL8A1",1.12803251480999,4.09103866967273e-06,0.000111726136892768,5.38816641540602
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027378","SH3PXD2B",1.43580075616694,4.095969513045e-06,0.000111726136892768,5.38764328454336
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006748","TSPAN2",2.64752925754401,4.11042593402809e-06,0.00011175569694808,5.38611317296247
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010912","KIF14",1.89634045223461,4.27188530850048e-06,0.000114807942590448,5.36938041575338
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016877","NNT",0.791417439725511,4.3286768651251e-06,0.000115228390618786,5.36364483297432
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011870","PDIA5",0.612146173336402,4.37385249726149e-06,0.000115989929292908,5.35913586709298
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011455","CACNA1D",1.58616299035213,4.40154907332943e-06,0.000116385206404422,5.35639445178626
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011731","SMC4",0.985997677411624,4.4053820450181e-06,0.000116385206404422,5.35601642258712
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011882","GOLGB1",0.694036539383417,4.46042646245671e-06,0.00011700237289599,5.35062361630189
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008208","EIF2AK3",0.700280366312097,4.46216734226959e-06,0.00011700237289599,5.35045414663365
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004493","SIGLEC15",3.58760803309385,4.54244461748354e-06,0.00011866289092165,5.34271035900461
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001931","ENSSSCG00000001931",1.6154152599035,4.56440852585697e-06,0.000119014614858565,5.3406154920835
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006860","SLC30A7",0.642754365671031,4.61581270015836e-06,0.000119465082121289,5.33575182223925
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000028536","LHFPL2",1.37827963881968,4.66273634987539e-06,0.000120456889983312,5.33135914063202
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007451","SLC2A10",0.993487660406269,4.83028997519482e-06,0.000122303291559996,5.31602679660939
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005596","ARPC5L",0.695680861033578,4.95555362714351e-06,0.000124573899259001,5.3049078197292
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009145","OSTC",0.972337249569097,5.0109414081127e-06,0.000125314464849128,5.30008067534216
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002768","CENPT",1.44415432123407,5.01186261359175e-06,0.000125314464849128,5.30000084250167
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009889","ALDH2",1.52380766313102,5.03612160817493e-06,0.000125696568195482,5.29790379144708
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000032923","PRND",2.90529899107758,5.0960313244796e-06,0.000126515302491779,5.29276791112663
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009671","PBK",1.50165911972411,5.17010991241541e-06,0.000127506681768447,5.28650022405343
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005194","PTPRD",2.73368894905896,5.18149563821214e-06,0.000127506681768447,5.28554486309887
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001679","XPO5",0.750652078050247,5.23036861991084e-06,0.000127867999650776,5.28146770234654
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022353","RAP1GDS1",0.8764467270547,5.26130556172122e-06,0.000128119653000384,5.27890647487728
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013861","SLC35E1",0.59743912862307,5.30016940107012e-06,0.00012882046867495,5.27571024949841
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000053283","SCN3B",2.2766943648293,5.30848524678233e-06,0.00012882046867495,5.27502938528616
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004908","LMAN1",1.09159028313318,5.37689044840915e-06,0.000129846662825828,5.26946881197668
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015175","VWA5A",0.942443302596675,5.43033236750841e-06,0.000130645212731706,5.26517358828272
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013659","DNMT1",0.831901087152943,5.78876054690012e-06,0.000137819218075245,5.23741441472941
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013318","RCN1",1.84827204578158,5.88000431685399e-06,0.000139074021021266,5.23062235508284
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011624","MCM2",1.42070495142267,5.92034949169383e-06,0.000139265229346738,5.22765265512945
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029509","KIF22",0.922932183391351,5.93506233799401e-06,0.000139265229346738,5.22657471514163
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000028460","S1PR5",2.23563311894598,5.9362080504895e-06,0.000139265229346738,5.22649088643588
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000025344","PHC2",1.00929266305221,5.96794837828354e-06,0.000139737814703555,5.22417494209094
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014044","NSD1",0.911259661562508,5.98389889291051e-06,0.000139877382802225,5.22301575314861
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000199","SPATS2",0.702855153459434,6.01948444340809e-06,0.000140474701961,5.22044070358788
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023539","MBOAT2",1.22136964975825,6.06196672259512e-06,0.000140724155624769,5.2173864520385
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000039860","ENSSSCG00000039860",1.16834624635894,6.06549216035305e-06,0.000140724155624769,5.21713395426094
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009361","POSTN",4.11655537462527,6.08809540985669e-06,0.000140807138720983,5.21551855011896
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016193","CNOT9",0.718790982162335,6.15013964679907e-06,0.000141455695568253,5.21111502290008
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017476","MSL1",0.607166040135277,6.2469669172959e-06,0.000142615050176717,5.20433079398577
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010497","ENTPD1",1.32610962873934,6.49044988130023e-06,0.000147053849899621,5.18772519931755
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001810","PDE8A",1.07275688143201,6.59251857220709e-06,0.000148644839046769,5.18094863805395
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000055678","C1QTNF6",1.89566543555337,6.68053021351742e-06,0.000149905102643703,5.17518906751446
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023318","MARS1",0.611072283396148,6.70434254762995e-06,0.000150037265157861,5.17364380423087
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003531","KDM1A",0.609902325196917,6.91259269560554e-06,0.000153148928677007,5.16035903190134
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016817","TARS1",0.79910318616306,6.95493696917553e-06,0.000153843645248651,5.15770680155451
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008089","CKAP2L",1.61878733635121,7.06623448449439e-06,0.000155405166337503,5.1508119551219
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009244","SEC31A",0.710907451051988,7.06992507905938e-06,0.000155405166337503,5.15058518845536
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000012318","MAGED1",0.929042491924605,7.08507254634705e-06,0.000155494021620613,5.14965569851223
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015273","ATP2B4",0.740510485825159,7.12151978425672e-06,0.000155805500029942,5.14742731486267
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029005","ENSSSCG00000029005",1.09557394686795,7.40166975740306e-06,0.000160082280739476,5.13067029586034
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002740","AP1G1",0.656482656953183,7.50298668541812e-06,0.000161625876260345,5.1247658242355
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001562","KCTD20",1.01111369939695,7.53111224637499e-06,0.000161920897002062,5.12314087947103
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029331","PALLD",1.15048477045168,7.53981037318559e-06,0.000161920897002062,5.12263957653271
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026224","ARHGAP31",1.24966707198097,7.6004474746971e-06,0.000162227843812056,5.11916083797304
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014902","ANKRD42",0.612731687556675,7.63854164340079e-06,0.000162792785526481,5.11698954936675
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027314","CAMSAP2",0.572406373004205,7.69809950013657e-06,0.000163812749545459,5.11361647982483
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000012001","ROBO1",0.957089991757516,7.77921073305842e-06,0.000165287570082373,5.1090644636357
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027667","EML1",1.08634233241081,7.81048135067925e-06,0.000165688342707356,5.10732220024536
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015140","HSPA8",0.947650463463204,8.0533794706635e-06,0.000169569051651474,5.09402183671628
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000058057","LBH",1.15520069069447,8.20464819740603e-06,0.00017249472081093,5.0859400360857
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026318","NETO2",2.71002570990594,8.22109271158212e-06,0.000172581319561578,5.08507045410582
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011194","ANKRD28",0.954727081207531,8.2952110942643e-06,0.000173616660301777,5.08117255769174
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016032","TFPI",1.76733592272675,8.36672433370656e-06,0.000174591466647629,5.07744453988513
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013278","TSPAN18",1.27128989873324,8.41205635987494e-06,0.000174729637119071,5.07509782624954
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015600","DTL",2.42123955035314,8.42326132376612e-06,0.000174729637119071,5.07451972552132
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023133","OSBPL6",0.864557230200958,8.53308696305366e-06,0.000175706299495114,5.0688938283294
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002709","ENSSSCG00000002709",5.06314460540055,8.77180023748818e-06,0.000179798835508535,5.05691126718426
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010579","GBF1",0.677716515093019,8.78320264875289e-06,0.000179798835508535,5.05634709695642
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000034765","PIEZO2",1.9614248011272,9.01657100164162e-06,0.000183770054097505,5.04495859307887
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000040479","NDE1",0.905414204593673,9.06657187912379e-06,0.000184252742309857,5.04255689104451
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009733","GOLGA3",0.797912951717442,9.17932218945386e-06,0.000185735360255394,5.0371893863639
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000036751","PPM1H",0.948139817435786,9.29774966646055e-06,0.000187558766869682,5.03162215098347
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007140","SMOX",1.18232071956897,9.30962312344158e-06,0.000187558766869682,5.03106789997705
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001056","RANBP9",0.774287102952269,9.34464160753647e-06,0.00018799378130564,5.02943735034229
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000034012","CASP3",0.717668725234856,9.49705701969939e-06,0.000189559951032777,5.0224109545131
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007034","PSD3",0.897403352113931,9.50371987037634e-06,0.000189559951032777,5.02210637334592
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000012074","ENSSSCG00000012074",0.975151379209607,9.55105324956107e-06,0.000189933670763901,5.01994873362564
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026984","DIPK2B",1.31910457731697,9.68919784186423e-06,0.000191892713128406,5.01371217622811
