"gene_id","ENTREZID_1W","SYMBOL_1W","logFC_1W","FDR_1W","direction_1W","ENTREZID_4W","SYMBOL_4W","logFC_4W","FDR_4W","direction_4W","in_1W","in_4W","direction_relation","category","ENTREZID","SYMBOL","plot_class","label_name","combined_score"
"G10090_24857",69386,"H4c8",-2.27762497617903,1.3474592594819e-09,"Down",69386,"H4c8",-1.30101884216517,2.8069905731064e-06,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",69386,"H4c8","Persistent_down","H4c8",27.4265798478531
"G10090_24864",19221,"Ptgfrn",1.90266106788219,1.72660318089278e-08,"Up",19221,"Ptgfrn",1.68806678686995,4.7650547279952e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",19221,"Ptgfrn","Persistent_up","Ptgfrn",23.7537683697522
"G10090_24908",13649,"Egfr",1.38296115763,3.46409089136572e-08,"Up",13649,"Egfr",1.3864545462011,9.59603535530991e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",13649,"Egfr","Persistent_up","Egfr",17.2745598293724
"G10090_24988",243931,"Tshz3",1.09523626535408,1.28042387757857e-07,"Up",243931,"Tshz3",1.03720347137885,2.20018871984437e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",243931,"Tshz3","Persistent_up","Tshz3",12.3798928463257
"G10090_25060",228550,"Itpka",-2.07689166553497,0.000264572711979436,"Down",228550,"Itpka",-1.60777222028332,0.000472252618963597,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",228550,"Itpka","Persistent_down","Itpka",12.7771564207536
"G10090_2508",18187,"Nrp2",1.35568235030598,1.68598142024339e-08,"Up",18187,"Nrp2",1.12344096431113,1.06495390473091e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",18187,"Nrp2","Persistent_up","Nrp2",16.1244187563398
"G10090_25089",17105,"Lyz2",1.91390661165538,1.76466742966862e-07,"Up",17105,"Lyz2",1.31524665363812,8.58997734416432e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",17105,"Lyz2","Persistent_up","Lyz2",18.2730599752724
"G10090_2509",217125,"Samd14",1.40504666045476,1.06832600371891e-07,"Up",217125,"Samd14",1.18954181642077,1.28315914243982e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",217125,"Samd14","Persistent_up","Samd14",15.613901318064
"G10090_25163",16477,"Junb",1.33474619252745,7.8067017990442e-09,"Up",16477,"Junb",1.56247066532037,2.48381892860386e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",16477,"Junb","Persistent_up","Junb",18.016488037331
"G10090_25170",244882,"Tnfaip8l3",1.46003191804612,4.99174385267852e-06,"Up",244882,"Tnfaip8l3",1.22042158543322,0.000475227492386078,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",244882,"Tnfaip8l3","Persistent_up","Tnfaip8l3",11.7963019457086
"G10090_25189",239849,"Cd200r4",3.01523329729594,1.1918238564897e-07,"Up",239849,"Cd200r4",1.782591846623,0.000141439891865241,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",239849,"Cd200r4","Persistent_up","Cd200r4",27.7387950141555
"G10090_25193",68774,"Ms4a6d",2.00780116237485,5.2405556993893e-08,"Up",68774,"Ms4a6d",1.26976353385352,6.16870561787384e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",68774,"Ms4a6d","Persistent_up","Ms4a6d",19.9635007227953
"G10090_25255",17158,"Man2a1",1.68490032464159,8.56028401813802e-10,"Up",17158,"Man2a1",1.07083041564253,7.5665389959803e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",17158,"Man2a1","Persistent_up","Man2a1",20.7616861789189
"G10090_25265",106957,"Slc39a6",1.56788437595346,9.89880413299567e-10,"Up",106957,"Slc39a6",1.37125915699747,5.53600919880905e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",106957,"Slc39a6","Persistent_up","Slc39a6",21.3263246709624
"G10090_25327",22117,"Tst",-1.61231285281236,7.23864423080144e-09,"Down",22117,"Tst",-1.19118651613124,7.56524872962934e-06,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",22117,"Tst","Persistent_down","Tst",19.2250560082725
"G10090_25350",67731,"Fbxo32",-1.63815677242683,0.000119882833835166,"Down",67731,"Fbxo32",-1.05156047456737,0.00416234021585385,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",67731,"Fbxo32","Persistent_down","Fbxo32",8.92702128540772
"G10090_25360",235505,"Cd109",1.26529978558789,1.39053526738376e-05,"Up",235505,"Cd109",1.03000630166486,0.000317607755305926,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",235505,"Cd109","Persistent_up","Cd109",9.74840497629916
"G10090_25396",56857,"Slc37a2",2.26103741055386,2.43629802594492e-09,"Up",56857,"Slc37a2",1.27629263382933,0.000130471159975616,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",56857,"Slc37a2","Persistent_up","Slc37a2",24.4326649624657
"G10090_25398",13393,"Dlx3",1.05375907775886,0.00550728893287792,"Up",13393,"Dlx3",2.51513551117964,5.38172355283816e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",13393,"Dlx3","Persistent_up","Dlx3",13.1178184593173
"G10090_25409",72310,"Nkg7",1.6599610211982,0.0248865808366589,"Up",72310,"Nkg7",-1.10070964368251,0.0311825044265809,"Down",TRUE,TRUE,"opposite_direction","shared_direction_discordant",72310,"Nkg7","Opposite_direction","Nkg7",4.3204018843861
"G10090_25434",215929,"Mfsd4b1",-1.15532744009119,8.60708548156299e-05,"Down",215929,"Mfsd4b1",-1.01710189353889,0.000179107470585212,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",215929,"Mfsd4b1","Persistent_down","Mfsd4b1",8.5075374267889
"G10090_25462",19088,"Prkar2b",-1.29921461185056,0.000334230490357061,"Down",19088,"Prkar2b",-1.1821138610486,0.000125072968481099,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",19088,"Prkar2b","Persistent_down","Prkar2b",9.12960731530825
"G10090_25463",19662,"Rbp4",-1.68559138948952,2.38480646458446e-05,"Down",19662,"Rbp4",-1.32542680277287,0.000271826900652888,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",19662,"Rbp4","Persistent_down","Rbp4",12.5178095639174
"G10090_25486",13874,"Ereg",4.41012928834393,3.71573664240426e-07,"Up",13874,"Ereg",3.298048994098,2.27247783624488e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",13874,"Ereg","Persistent_up","Ereg",46.9694738300623
"G10090_25492",230863,"Sh2d5",2.01050789815768,1.12421706571583e-05,"Up",230863,"Sh2d5",1.18438040849106,0.0245721383796434,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",230863,"Sh2d5","Persistent_up","Sh2d5",11.8566326485812
"G10090_25508",80782,"Klrb1b",1.65311426063331,4.86572891776146e-06,"Up",80782,"Klrb1b",1.82113497389035,4.69781683380482e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",80782,"Klrb1b","Persistent_up","Klrb1b",18.4859479488855
"G10090_25528",211577,"Mrgprf",1.54236001297219,2.14680419577829e-07,"Up",211577,"Mrgprf",1.10966467950975,0.000213098840348446,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",211577,"Mrgprf","Persistent_up","Mrgprf",14.3588205979711
"G10090_25551",12818,"Col14a1",2.76810998760889,6.95943294782761e-09,"Up",12818,"Col14a1",1.94791171505782,4.13738149009171e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",12818,"Col14a1","Persistent_up","Col14a1",33.0667961185606
"G10090_25614",76365,"Tbx18",1.6907436463002,3.63810160583725e-09,"Up",76365,"Tbx18",1.70592436976288,4.61734833570326e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",76365,"Tbx18","Persistent_up","Tbx18",23.3705398958868
"G10090_25627",209032,"Zc3hav1l",1.73977517560409,9.03996020893034e-09,"Up",209032,"Zc3hav1l",1.22813609558619,3.69436231815547e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",209032,"Zc3hav1l","Persistent_up","Zc3hav1l",20.6662626524468
"G10090_2571",27281,"Plaat1",-1.36508660761346,0.000110734614223397,"Down",27281,"Plaat1",-1.02226712807182,0.00103465031250097,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",27281,"Plaat1","Persistent_down","Plaat1",8.45157413839194
"G10090_2572",21813,"Tgfbr2",1.26736079222307,4.41073612201873e-08,"Up",21813,"Tgfbr2",1.26025074047476,1.70583664455986e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",21813,"Tgfbr2","Persistent_up","Tgfbr2",16.5912633823024
"G10090_2581",21990,"Tph1",-1.18190076627678,0.00401699156871893,"Down",21990,"Tph1",-1.30096621023322,0.00322887569873989,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",21990,"Tph1","Persistent_down","Tph1",6.0725913942715
"G10090_25864",223513,"Abra",-1.29624008925908,9.17506389757701e-05,"Down",223513,"Abra",-1.03942223385491,0.00322621020412982,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",223513,"Abra","Persistent_down","Abra",7.8229481839174
"G10090_25886",18005,"Nek2",2.20587456563461,5.39778809009456e-09,"Up",18005,"Nek2",1.02420103161812,0.00630585201658416,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",18005,"Nek2","Persistent_up","Nek2",20.4911995089415
"G10090_25895",14362,"Fzd1",2.13674875580899,2.37775207443257e-09,"Up",14362,"Fzd1",1.37965761531013,2.35839308532669e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",14362,"Fzd1","Persistent_up","Fzd1",24.8111706619714
"G10090_259",14275,"Folr1",1.43221817228666,0.000210406477196857,"Up",14275,"Folr1",2.11837293115757,9.48698542727515e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",14275,"Folr1","Persistent_up","Folr1",13.7881242238314
"G10090_25902",385643,"Kng2",2.69394901900206,9.33092447578136e-07,"Up",385643,"Kng2",3.21237153729431,3.34572239977013e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",385643,"Kng2","Persistent_up","Kng2",30.6217167555847
"G10090_25937",58223,"Mmp19",1.84163964984235,2.53583122790838e-08,"Up",58223,"Mmp19",1.7043801861824,9.56675676174823e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",58223,"Mmp19","Persistent_up","Mmp19",20.8391781011063
"G10090_2595",56072,"Lgals12",-2.23736189364085,2.5501576418851e-05,"Down",56072,"Lgals12",-1.42247653541752,0.00025960286006773,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",56072,"Lgals12","Persistent_down","Lgals12",15.3777325310937
"G10090_26",109711,"Actn1",1.85669351027987,8.00848977793701e-10,"Up",109711,"Actn1",1.44279847792545,8.8595174559856e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",109711,"Actn1","Persistent_up","Actn1",24.1791875832988
"G10090_26032",22439,"Xk",-1.29857234646092,1.81385196168712e-05,"Down",22439,"Xk",-1.06951464558148,0.000974797620314573,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",22439,"Xk","Persistent_down","Xk",9.37744861918248
"G10090_26041",12774,"Ccr5",1.8816879568155,9.14944367248145e-08,"Up",12774,"Ccr5",1.78218877776822,7.91465147063084e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",12774,"Ccr5","Persistent_up","Ccr5",22.3364164526391
"G10090_26083",20204,"Prrx2",2.52004830336253,7.66359633732712e-10,"Up",20204,"Prrx2",1.3821083260042,3.15024009799314e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",20204,"Prrx2","Persistent_up","Prrx2",29.1934468221963
"G10090_26198",21937,"Tnfrsf1a",1.02251502596905,8.98986275896442e-08,"Up",21937,"Tnfrsf1a",1.05370806989657,4.0858360627712e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",21937,"Tnfrsf1a","Persistent_up","Tnfrsf1a",11.8293220638981
"G10090_262",12843,"Col1a2",2.91617148090967,6.38763362950198e-08,"Up",12843,"Col1a2",1.48794797538849,5.31356995561425e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",12843,"Col1a2","Persistent_up","Col1a2",27.3412649584134
"G10090_26207",16164,"Il13ra1",2.07236277398885,5.10331696807295e-10,"Up",16164,"Il13ra1",1.82636614908288,2.06520365149694e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",16164,"Il13ra1","Persistent_up","Il13ra1",29.6396598241788
"G10090_26319",76293,"Mfap4",3.34059958951343,4.09198337338291e-10,"Up",76293,"Mfap4",1.50393699291968,1.15388486253172e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",76293,"Mfap4","Persistent_up","Mfap4",38.7879664095909
"G10090_26330",69017,"Prrt2",1.39135473359505,3.0592927528883e-06,"Up",69017,"Prrt2",1.0665544157068,0.000523159165628408,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",69017,"Prrt2","Persistent_up","Prrt2",11.172212840876
"G10090_26387",93876,"Pcdhb5",1.40644917346185,1.86318276907913e-07,"Up",93876,"Pcdhb5",1.49761875371422,1.66571114039183e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",93876,"Pcdhb5","Persistent_up","Pcdhb5",16.6212655635978
"G10090_26398",93699,"Pcdhgb1",1.54374277145606,1.90235828328898e-06,"Up",93699,"Pcdhgb1",1.72232112527087,4.53879679152641e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",93699,"Pcdhgb1","Persistent_up","Pcdhgb1",16.311443851447
"G10090_26414",69576,"Smco1",-1.77652246878808,9.61049639680137e-06,"Down",69576,"Smco1",-1.04101169296521,0.000737897705493858,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",69576,"Smco1","Persistent_down","Smco1",12.1737174019547
"G10090_2642",22174,"Tyro3",1.60346988165877,2.30824118411676e-08,"Up",22174,"Tyro3",1.50986413253921,1.46076384791389e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",22174,"Tyro3","Persistent_up","Tyro3",19.5460758192271
"G10090_26444",78977,"Popdc3",-1.01885233558869,0.000226976248862061,"Down",78977,"Popdc3",-1.0718514413718,0.000131286385528329,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",78977,"Popdc3","Persistent_down","Popdc3",7.87340968416744
"G10090_26459",321019,"Gpr183",1.41180503319654,1.32697859450821e-05,"Up",321019,"Gpr183",1.25666521134224,7.05659026065967e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",321019,"Gpr183","Persistent_up","Gpr183",12.1024916352768
"G10090_26480",54120,"Gipc2",1.42612247745473,0.000133785902825373,"Up",54120,"Gipc2",1.41620806599609,0.00113983351854086,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",54120,"Gipc2","Persistent_up","Gipc2",9.69233817793247
"G10090_26493",21826,"Thbs2",2.24205060246478,2.15204106914914e-07,"Up",21826,"Thbs2",1.0745882668478,0.000101801116189788,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",21826,"Thbs2","Persistent_up","Thbs2",19.2381087088031
"G10090_26515",11609,"Agtr2",5.15106986305351,8.98215764117736e-07,"Up",11609,"Agtr2",2.49567800766207,0.000132084372798851,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",11609,"Agtr2","Persistent_up","Agtr2",40.8276643432475
"G10090_26526",216197,"Ckap4",2.37196801979401,8.41028695765544e-11,"Up",216197,"Ckap4",1.31882560644864,7.56524872962934e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",216197,"Ckap4","Persistent_up","Ckap4",30.6519656264048
"G10090_26611",15122,"Hba-a1",-1.31502823247995,0.000620232822464275,"Down",15122,"Hba-a1",-1.21939741448448,0.00340268213861963,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",15122,"Hba-a1","Persistent_down","Hba-a1",7.22757169021882
"G10090_26695",100463512,"Mtrnr2l7",-1.61693480562338,7.64150349985707e-07,"Down",100463512,"Mtrnr2l7",-1.13800242213585,0.00014892634464955,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",100463512,"Mtrnr2l7","Persistent_down","Mtrnr2l7",14.2456687400325
"G10090_26719",93890,"Pcdhb19",1.65721289046947,5.53354502684136e-08,"Up",93890,"Pcdhb19",1.53111779181731,1.28315914243982e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",93890,"Pcdhb19","Persistent_up","Pcdhb19",19.5161869561564
"G10090_26727",100861909,"Mup22",-1.52006888834828,0.00620105196229842,"Down",100861909,"Mup22",-1.28171175125906,0.0361377125192201,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",100861909,"Mup22","Persistent_down","Mup22",5.20388347967481
"G10090_26818",68918,"1190005I06Rik",-1.86066425158147,4.02927741870686e-06,"Down",68918,"1190005I06Rik",-1.53419202997624,0.000136384163929058,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",68918,"1190005I06Rik","Persistent_down","1190005I06Rik",15.9678752988242
"G10090_26850",20617,"Snca",-1.02912452031407,0.0111092438032765,"Down",20617,"Snca",-1.32757613112306,0.00279942368231297,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",20617,"Snca","Persistent_down","Snca",5.40044475181869
"G10090_26862",384061,"Fndc5",-1.50103876234497,1.92756953637804e-06,"Down",384061,"Fndc5",-1.05111717212586,0.00197468841488504,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",384061,"Fndc5","Persistent_down","Fndc5",11.421169321758
"G10090_2687",18301,"Fxyd5",1.36048245704569,1.09730771701597e-06,"Up",18301,"Fxyd5",1.44722021799121,2.58293951451557e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",18301,"Fxyd5","Persistent_up","Fxyd5",14.7477096511058
"G10090_26876",100041194,"Ahnak2",1.20516177789961,6.02525181891448e-06,"Up",100041194,"Ahnak2",1.18272856682966,8.43829995886313e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",100041194,"Ahnak2","Persistent_up","Ahnak2",11.1091089992312
"G10090_26895",13063,"Cycs",-1.52643922505803,1.50327576322849e-06,"Down",13063,"Cycs",-1.04028600559419,0.000256645728787024,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",13063,"Cycs","Persistent_down","Cycs",12.6237161501515
"G10090_2696",102636554,"",-1.50462717594615,1.66409118621211e-05,"Down",102636554,"",-1.02366562648351,0.0051912533318339,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",102636554,"","Persistent_down","G10090_2696",9.52914406504071
"G10090_26974",320782,"Tmem154",1.43275945940354,9.8078428930912e-08,"Up",320782,"Tmem154",1.50321389707261,9.54384074010941e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",320782,"Tmem154","Persistent_up","Tmem154",17.5879392403269
"G10090_2698",373864,"Col27a1",2.34646538398163,7.5360184832617e-09,"Up",373864,"Col27a1",1.69574907686847,8.85536684478733e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",373864,"Col27a1","Persistent_up","Col27a1",25.9325259612205
"G10090_27105",66977,"Nuf2",3.13334420828948,9.8677119424954e-09,"Up",66977,"Nuf2",1.56548968120395,0.00200641509305006,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",66977,"Nuf2","Persistent_up","Nuf2",29.3079079017242
"G10090_27129",66469,"Prxl2b",-1.35994643689332,1.56483201470011e-06,"Down",66469,"Prxl2b",-1.14421086652727,1.48908819368709e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",66469,"Prxl2b","Persistent_down","Prxl2b",13.4184098434358
"G10090_27147",56644,"Clec7a",1.936326537948,2.27662417230033e-08,"Up",56644,"Clec7a",1.00677591218008,0.000319983275870117,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",56644,"Clec7a","Persistent_up","Clec7a",18.3173332653166
